contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,"Blanco (Zeven, A.J.L.B.)",Wij zijn Nederland,Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Dordrecht,Sliedrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Raadhuis (1),0610::SB1,3361 HE,0,1083,1,1,0,0,0,965,120,0,0,0,0,0,1085,203,81,79,93,27,52,40,151,24,8,168,5,83,7,24,5,17,2,1,0,1,4,2,0,1,2,0,3,0,0,,
Dordrecht,Sliedrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentekantoor (2),0610::SB2,3361 HJ,0,649,0,0,0,0,2,567,80,0,0,0,0,0,649,125,47,44,54,15,26,18,86,30,6,107,4,45,10,15,7,8,0,0,0,0,1,0,0,1,0,0,0,0,0,,
Dordrecht,Sliedrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportzaal De Sprong (4),0610::SB4,3363 HE,0,794,0,1,0,0,2,715,78,0,0,0,0,0,795,143,99,45,63,32,32,28,93,20,6,111,13,54,5,24,5,6,5,2,0,0,0,1,2,2,0,3,0,0,0,,
Dordrecht,Sliedrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bibliotheek AanZet (6),0610::SB6,3363 CK,0,1087,3,0,0,0,0,937,153,0,0,0,0,0,1090,176,95,74,80,14,56,49,157,21,11,244,2,54,8,22,5,5,2,0,1,0,3,1,1,0,0,2,4,0,0,,
Dordrecht,Sliedrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Trimclubgebouw ABC (10),0610::SB10,3362 BV,0,887,3,1,0,0,0,798,94,1,0,1,0,0,892,146,91,58,79,20,68,37,70,31,10,138,19,57,2,29,6,15,0,1,0,0,3,2,0,0,0,3,2,0,0,,
Dordrecht,Sliedrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Stoep (11),0610::SB11,3361 CH,0,584,2,2,0,0,0,515,73,0,0,0,0,0,588,101,71,40,54,10,27,19,53,18,7,58,17,55,3,32,3,4,1,4,1,0,3,2,1,0,0,0,0,0,0,,
Dordrecht,Sliedrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Tuinfluiterflat (13),0610::SB13,3362 NE,0,875,0,0,0,0,0,779,96,0,0,0,0,0,875,126,127,67,60,22,45,29,84,26,2,187,15,50,1,15,2,8,1,2,0,1,0,1,0,1,0,3,0,0,0,,
Dordrecht,Sliedrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Portocabins t/o Anne de Vriesschool (16),0610::SB16,3363 KH,0,900,3,0,0,0,1,822,80,0,0,0,0,0,903,220,68,77,71,26,40,13,101,18,3,153,5,49,4,21,7,13,1,0,0,0,5,0,1,1,0,3,0,0,0,,
Dordrecht,Sliedrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Basis (20),0610::SB20,3363 AW,0,672,2,2,0,0,2,609,65,0,0,0,0,0,676,153,60,61,61,20,29,24,51,22,5,87,4,46,1,22,4,11,0,1,0,1,2,3,0,0,0,0,3,1,0,,
Dordrecht,Sliedrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportzaal 't Crayenest (21),0610::SB21,3363 BJ,0,598,1,0,0,0,1,527,71,0,0,0,0,0,599,127,53,54,46,17,29,21,65,21,3,75,2,41,1,21,4,7,2,2,0,0,2,2,1,1,1,0,0,0,0,,
