contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
's-Hertogenbosch,Cranendonck,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Borgh,1706::SB1,6021 CK,0,1412,6,3,0,1,5,1249,168,0,0,1,0,0,1422,407,236,183,162,26,82,29,6,29,17,1,0,99,7,67,7,18,0,1,0,3,6,21,1,0,0,0,1,1,0,2,,
's-Hertogenbosch,Cranendonck,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis Den Donck,1706::SB3,6027 PL,0,1060,1,3,0,0,1,946,117,0,0,0,0,0,1064,346,151,165,105,31,59,26,3,22,8,4,0,40,1,43,7,10,0,2,0,4,1,30,0,1,0,0,1,0,0,0,,
's-Hertogenbosch,Cranendonck,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Reinder,1706::SB4,6023 AR,0,1012,2,5,1,0,3,906,109,0,1,0,0,0,1018,219,207,144,84,26,83,48,5,17,14,2,3,68,4,38,6,13,0,2,1,1,0,17,0,2,1,0,7,0,0,0,,
's-Hertogenbosch,Cranendonck,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Schakel,1706::SB5,6024 AR,0,711,1,1,0,0,6,630,77,0,0,0,0,0,713,150,161,59,52,23,68,21,8,32,7,1,0,50,2,33,3,8,0,4,0,2,6,8,0,0,0,1,5,4,0,3,,
's-Hertogenbosch,Cranendonck,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Smeltkroes,1706::SB6,6026 ER,0,1129,0,1,0,0,973,28,129,0,0,0,0,0,1130,332,152,108,194,30,60,25,9,25,16,2,4,70,2,32,0,30,2,5,0,4,3,10,2,0,0,0,9,0,0,3,,
's-Hertogenbosch,Cranendonck,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Schaapskooi,1706::SB8,6028 SG,0,537,0,1,0,0,0,468,71,0,0,1,0,0,539,169,85,91,39,8,25,13,3,7,2,0,0,23,1,13,0,9,0,0,1,1,0,43,0,2,0,0,2,0,0,0,,
's-Hertogenbosch,Cranendonck,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Cranendonck,1706::SB9,6021 CA,0,1453,2,0,0,0,4,1283,168,0,0,0,0,0,1455,437,238,129,173,43,90,52,5,37,19,0,7,99,2,51,6,29,1,3,0,3,6,12,1,0,0,3,3,3,0,1,,
's-Hertogenbosch,Cranendonck,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingscentrum Onze School,1706::SB10,6026 CW,0,1173,5,2,0,0,1,1064,115,0,0,0,0,0,1180,322,177,96,150,31,99,53,4,33,10,2,0,83,3,35,8,37,0,2,0,3,1,15,1,2,2,1,1,1,0,1,,
's-Hertogenbosch,Cranendonck,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau de Zuiderpoort,1706::SB11,6021 KA,0,1185,0,2,0,0,3,1024,160,0,0,0,0,0,1187,318,213,118,142,40,90,35,6,30,11,2,3,91,7,43,3,7,0,1,0,3,2,12,1,0,1,2,3,0,0,1,,
's-Hertogenbosch,Cranendonck,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Cranendonck,1706::SB915,6021 CA,0,273,0,0,0,0,1,244,28,0,0,0,0,0,273,70,48,49,23,5,31,14,2,10,5,0,0,2,0,0,0,7,0,2,0,0,0,2,1,1,0,0,0,0,0,1,,
