contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Hervormde Kerk I,1621::SB1,2661 CB,0,1220,1,2,0,0,3,1089,131,0,0,0,0,0,1223,337,122,95,185,51,49,27,83,43,11,11,23,71,6,50,6,30,5,2,1,0,5,5,0,0,2,0,0,0,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeentehuis Lansingerland,1621::SB2,2662 SB,0,1997,1,7,0,1,1,1751,252,0,1,0,0,0,2004,595,198,116,338,81,65,42,64,79,12,10,55,129,25,96,9,47,9,2,3,2,4,10,2,1,0,0,1,2,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau BVCB,1621::SB4,2661 GV,0,732,1,0,0,0,2,645,86,0,0,0,0,0,733,241,70,59,112,27,25,15,20,18,7,6,7,35,2,39,7,18,5,1,1,2,3,10,2,0,0,0,0,0,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau GKV Het Baken,1621::SB6,2661 TP,0,1276,1,1,0,0,1,1135,142,0,0,0,0,0,1278,438,152,88,219,36,35,25,75,29,7,7,6,66,4,53,8,21,0,0,0,1,2,3,0,1,0,0,0,0,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Jongeren Centrum Spectrum I,1621::SB7,2661 AL,0,1184,0,1,1,1,2,1057,124,0,2,0,0,0,1183,357,136,91,220,42,34,32,50,26,6,1,23,64,4,47,6,17,5,4,3,4,3,4,1,1,0,2,0,1,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau CBS De Acker,1621::SB8,2661 SX,0,1103,2,0,0,1,3,994,107,0,1,0,0,0,1104,317,95,93,257,37,30,25,57,33,13,5,9,32,2,52,2,30,0,2,0,2,6,3,0,0,0,0,0,1,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Basisschool De Klipper I, Oudelandselaan",1621::SB10,2652 ER,0,1848,5,1,0,3,7,1640,210,0,0,3,0,0,1857,542,189,112,380,82,63,46,46,49,12,0,41,122,12,74,4,32,16,6,0,1,7,8,3,0,0,0,0,1,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Hergerborch,1621::SB13,2651 DA,0,1004,3,1,0,0,1,918,90,1,0,1,0,0,1009,226,128,106,118,44,43,27,71,34,8,15,18,78,6,40,1,16,7,1,0,0,5,7,0,2,0,0,0,2,1,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gebouw de Bron,1621::SB14,2651 BN,0,1564,3,5,0,0,2,1397,173,0,0,0,0,0,1572,505,121,126,280,45,27,44,133,40,9,9,4,73,7,67,10,37,0,0,0,4,4,14,2,1,0,1,0,1,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijnstokgemeente,1621::SB16,2651 BS,0,940,3,2,0,0,0,844,101,0,0,0,0,0,945,285,69,70,176,40,18,24,58,36,4,15,3,35,3,51,4,31,1,1,0,2,5,3,3,0,3,0,0,0,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gereformeerde Kerk Bleiswijk Open Hof I,1621::SB19,2665 BJ,0,821,1,2,0,0,3,725,96,0,0,0,0,0,824,237,81,85,135,20,18,21,60,25,8,20,7,44,4,22,6,5,8,1,1,2,3,3,0,2,0,1,0,2,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Lijsterlaan I,1621::SB20,2665 TK,0,811,1,1,0,0,4,717,92,0,0,0,0,0,813,243,80,61,121,29,21,25,30,30,4,14,30,54,1,27,2,15,4,7,2,2,1,8,0,0,0,0,0,0,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Brandweerkazerne Bleiswijk,1621::SB22,2665 JA,0,2206,0,3,0,5,6,1947,261,0,0,5,0,0,2214,738,232,185,301,54,54,46,105,58,22,72,12,132,3,93,13,41,3,1,2,7,6,15,2,2,0,0,0,7,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau CBS Prinses Maximaschool,1621::SB23,2652 HJ,0,1368,0,0,1,0,1,1231,137,0,0,1,0,0,1369,521,99,97,283,52,23,23,37,35,2,6,18,67,6,45,3,32,1,2,0,1,5,4,1,0,1,0,0,4,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau 't Manneke I,1621::SB25,2651 CL,0,1136,3,1,0,5,0,1007,138,0,0,5,0,0,1145,406,103,85,185,37,34,31,31,30,5,2,11,67,4,53,12,22,1,1,1,1,1,10,0,0,1,0,0,2,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Basisschool De Klipper, Gouden Uillaan",1621::SB26,2652 KJ,0,1089,0,2,0,0,0,964,127,0,0,0,0,0,1091,387,78,60,259,59,16,17,24,25,7,1,16,33,7,30,8,35,9,4,0,1,8,1,2,1,0,0,0,1,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Jongeren Centrum Spectrum II,1621::SB28,2661AL,0,892,1,2,1,0,1,815,80,0,0,1,0,0,896,279,91,62,175,31,24,22,35,16,6,4,18,48,3,44,4,11,4,2,0,4,5,1,1,0,1,0,0,1,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Hervormde Kerk II,1621::SB33,2661 CB,0,1137,0,2,0,2,7,1020,114,0,0,2,0,0,1141,315,133,92,160,34,50,38,89,23,9,10,26,58,5,46,6,29,4,2,1,1,2,1,2,1,0,0,0,0,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sterrenhal I,1621::SB34,2651 TA,0,1507,3,4,0,0,2,1362,150,0,0,0,0,0,1514,457,173,120,224,58,58,46,59,44,17,8,7,92,2,73,5,30,7,4,1,4,5,9,1,0,1,0,0,2,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sterrenhal II,1621::SB35,2651 TA,0,1588,4,1,0,2,2,1397,196,0,0,2,0,0,1595,487,175,134,230,64,57,49,59,40,13,11,16,98,8,72,4,32,8,1,1,1,5,17,2,1,0,1,0,2,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Anjerdreef I,1621::SB36,2651 XK,0,972,0,0,0,0,4,871,97,0,0,0,0,0,972,239,93,63,213,43,22,30,52,42,9,4,16,46,6,39,11,26,1,4,0,0,4,5,0,2,0,0,0,2,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Anjerdreef II,1621::SB37,2651 XK,0,1011,0,3,0,0,1,911,102,0,0,0,0,0,1014,293,62,82,190,45,33,31,49,35,6,7,15,60,11,35,6,40,1,2,0,0,2,1,2,0,0,0,0,3,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Lijsterlaan II,1621::SB38,2665 TK,0,754,2,1,0,0,4,669,84,0,0,0,0,0,757,228,77,46,115,38,25,26,30,22,4,12,22,36,7,22,7,20,7,3,1,0,3,1,0,2,0,0,0,0,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gereformeerde Kerk Bleiswijk Open Hof II,1621::SB39,2665 BJ,0,923,1,0,0,1,3,831,91,0,0,1,0,0,925,272,85,91,129,39,22,21,60,32,11,18,7,46,3,42,6,6,11,4,1,3,3,5,0,0,0,2,0,4,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau 't Manneke II,1621::SB40,2651 CL,0,892,1,2,0,1,1,796,99,0,0,1,0,0,896,341,87,73,139,26,28,16,30,24,8,2,6,30,5,39,6,17,0,0,1,1,3,8,2,0,0,0,0,0,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Hervormde Kerk I, Maandag",1621::SB41,2661 CB,0,298,0,0,0,0,1,276,21,0,0,0,0,0,298,85,39,52,28,4,9,16,28,9,2,3,1,8,0,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Gemeentehuis Lansingerland, Maandag",1621::SB42,2662 SB,0,363,0,0,0,0,3,314,46,0,0,0,0,0,363,96,51,47,57,5,16,16,16,7,5,2,4,11,2,17,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Hervormde Kerk II, Maandag",1621::SB43,2661 CB,0,259,0,0,0,0,1,235,23,0,0,0,0,0,259,59,46,41,20,4,10,12,27,6,1,2,2,6,0,15,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Sporthal Anjerdreef I, Maandag",1621::SB44,2651 XK,0,186,0,1,0,0,0,162,25,0,0,0,0,0,187,55,16,32,21,10,8,4,21,3,0,6,0,2,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Sporthal Anjerdreef II, Maandag",1621::SB45,2651 XK,0,179,0,0,0,0,0,166,13,0,0,0,0,0,179,43,14,30,29,7,4,7,20,5,1,2,0,0,0,7,3,5,0,0,0,2,0,0,0,0,0,0,0,0,0,,
Leiden,Lansingerland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Gereformeerde Kerk Bleiswijk Open Hof I, Maandag",1621::SB46,2665 BJ,0,621,1,1,0,1,0,566,56,0,1,0,0,0,622,176,72,105,66,7,29,34,39,17,2,15,8,11,1,29,2,5,0,0,0,0,0,2,0,0,1,0,0,0,0,,
