contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Maastricht,Beek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,0888::SB1,6191 KA,1207,640,0,2,0,0,6,572,64,0,0,0,0,0,642,174,76,55,86,28,37,42,5,29,7,1,4,57,0,17,2,9,2,2,0,1,1,3,0,0,0,0,0,0,2,0,,
Maastricht,Beek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Haamen,0888::SB2,6191 HV,1118,697,11,1,0,1,0,640,68,0,1,0,0,0,708,133,144,52,103,37,44,44,4,24,10,0,2,55,1,12,3,11,0,4,1,1,2,2,0,1,0,5,0,0,2,0,,
Maastricht,Beek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Duivenlokaal,0888::SB3,6191 TK,1122,716,2,2,0,1,5,650,66,0,0,1,0,0,721,152,122,69,112,24,44,47,5,30,11,0,21,40,0,13,8,7,0,0,0,0,1,5,1,1,0,0,2,0,1,0,,
Maastricht,Beek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau ASTA,0888::SB4,6191 JG,1146,350,0,1,0,0,2,313,36,0,0,0,0,0,351,82,43,39,56,18,13,23,1,17,6,0,1,30,2,6,0,6,1,1,0,2,2,0,0,0,0,1,0,0,0,0,,
Maastricht,Beek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau L'Union,0888::SB5,6191 BN,1239,677,0,0,0,1,3,615,58,0,1,0,0,0,676,148,96,71,105,18,30,46,9,29,22,0,2,57,1,14,1,15,0,1,3,2,1,3,0,0,1,1,1,0,0,0,,
Maastricht,Beek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Muziekschool,0888::SB6,6191 VP,1004,537,4,3,0,0,0,500,44,0,0,0,0,0,544,81,123,41,54,24,49,41,2,30,7,0,11,55,0,6,4,5,1,0,0,0,0,1,0,0,0,1,0,0,1,0,,
Maastricht,Beek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis,0888::SB7,6191 GN,1008,618,1,0,0,2,2,564,55,0,0,2,0,0,621,135,74,62,100,24,44,46,3,20,12,0,2,44,0,14,4,11,3,1,0,0,3,3,4,0,2,5,0,0,2,0,,
Maastricht,Beek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Willem Tell,0888::SB8,6191 RP,470,353,1,0,0,0,2,316,36,0,0,0,0,0,354,81,64,38,46,25,10,7,1,13,4,0,0,33,2,7,2,5,0,0,1,2,1,8,0,0,0,1,0,0,2,0,,
Maastricht,Beek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gasterie Genhout Treft,0888::SB9,6191 NZ,964,656,2,3,0,0,1,597,63,0,0,0,0,0,661,160,129,53,100,18,37,26,4,20,9,0,0,40,0,14,5,13,0,2,0,0,1,18,0,2,1,2,1,1,0,0,,
Maastricht,Beek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC 't Raodhoes,0888::SB10,6176 BE,1062,695,0,1,0,0,7,632,57,0,0,0,0,0,696,129,138,68,119,25,45,29,3,29,11,0,0,59,1,17,1,7,0,1,0,2,2,4,1,1,0,1,1,0,1,0,,
