contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,"Blanco (Zeven, A.J.L.B.)",Wij zijn Nederland,Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Dordrecht,Schiedam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Theater aan de Schie I,0606::SB101,,0,663,1,3,1,0,1,596,71,0,0,1,0,0,668,124,106,40,84,28,50,56,13,33,3,0,44,26,3,17,4,19,2,3,0,2,2,1,1,1,0,0,1,0,0,,
Dordrecht,Schiedam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stationsplein (tent),0606::SB103,,0,252,2,1,0,0,1,241,13,0,0,0,0,0,255,39,27,14,24,15,24,12,4,5,4,5,34,18,7,2,2,8,4,0,0,0,2,0,0,0,0,1,1,0,0,,
Dordrecht,Schiedam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bachplein I (tent),0606::SB115,,0,996,2,2,0,2,0,911,91,0,0,2,0,0,1002,220,157,91,102,26,77,103,17,29,27,11,27,24,4,51,4,13,4,1,0,0,2,2,0,1,0,0,2,0,1,,
Dordrecht,Schiedam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mobiel Stembureau,0606::SB124,,0,196,0,0,0,0,0,178,18,0,0,0,0,0,196,36,28,32,21,4,7,17,6,12,7,3,4,5,1,8,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,
Dordrecht,Schiedam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Drive-in I,0606::SB128,,0,223,0,0,0,0,1,181,41,0,0,0,0,0,223,60,32,15,26,6,16,13,2,4,3,2,12,6,4,13,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,,
Dordrecht,Schiedam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Theater aan de Schie I,0606::SB201,,0,621,4,1,0,6,0,551,81,0,0,6,0,0,632,114,58,40,86,37,47,41,9,34,8,2,68,16,8,21,3,11,7,4,0,0,2,0,1,0,0,3,0,0,1,,
Dordrecht,Schiedam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stationsplein (tent),0606::SB203,,0,335,3,2,0,0,1,301,38,0,0,0,0,0,340,37,40,9,27,22,21,27,4,18,8,5,58,24,7,4,1,1,18,2,0,1,0,0,0,0,0,1,0,0,0,,
Dordrecht,Schiedam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bachplein I (tent),0606::SB215,,0,1078,1,5,0,1,1,937,147,0,0,1,0,0,1085,221,177,73,127,31,90,73,24,40,14,7,72,50,0,46,2,14,11,0,0,0,2,0,1,2,0,0,0,1,0,,
Dordrecht,Schiedam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mobiel Stembureau,0606::SB224,,0,385,1,4,0,0,1,338,51,0,0,0,0,0,390,67,52,22,47,19,30,23,9,13,3,5,44,17,3,11,0,5,12,0,0,0,2,0,1,0,0,0,0,0,0,,
Dordrecht,Schiedam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Drive-in I,0606::SB228,,0,266,1,0,0,0,1,234,32,0,0,0,0,0,267,61,48,10,25,4,13,8,1,12,4,1,24,17,4,13,3,6,7,0,0,1,2,0,2,0,0,0,0,0,0,,
