contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Arnhem,Lingewaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voormalige raadzaal,1705::SB10,6851 BM,1413,1652,1,1,0,0,2,1483,170,0,0,1,0,0,1655,455,198,131,331,62,106,69,18,63,17,2,13,84,6,41,4,32,5,1,0,5,3,2,0,0,0,0,3,0,1,,
Arnhem,Lingewaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 't Koelhuis,1705::SB11,6851 NB,1427,631,1,0,0,0,1,572,59,0,0,0,0,0,632,170,113,43,97,25,47,23,4,14,7,0,0,37,1,20,7,13,0,4,1,1,1,3,0,0,0,0,0,0,0,,
Arnhem,Lingewaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Brink 3,1705::SB12,6852 DW,1832,806,0,0,0,0,1,715,90,0,0,0,0,0,806,193,95,46,133,58,58,50,12,49,9,4,5,38,4,18,1,14,0,5,0,0,6,2,0,1,0,0,3,0,2,,
Arnhem,Lingewaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Valom,1705::SB13,6851 DH,1659,805,1,1,0,0,1,720,86,0,0,0,0,0,807,287,67,66,169,37,34,28,6,20,3,1,1,30,2,24,5,11,0,3,2,2,1,3,1,0,0,1,1,0,0,,
Arnhem,Lingewaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Valom 2,1705::SB14,6851 DH,1293,1363,5,1,0,0,0,1224,145,0,0,0,0,0,1369,486,187,119,239,43,55,32,5,35,10,2,2,64,3,43,5,22,0,0,0,0,3,3,1,1,0,0,2,0,1,,
Arnhem,Lingewaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis Huissen-Zand,1705::SB15,6851 GL,1370,473,0,0,0,0,0,421,52,0,0,0,0,0,473,132,64,61,82,13,24,14,2,18,9,0,1,24,2,9,0,9,0,3,0,3,0,0,0,0,1,0,2,0,0,,
Arnhem,Lingewaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Med. Centrum Loovelden,1705::SB16,6852 RL,3251,2227,0,1,0,0,1,1979,248,0,0,0,0,0,2228,748,227,148,464,98,98,59,18,73,24,4,14,119,6,47,15,34,4,2,4,3,7,8,2,1,0,0,0,0,0,,
Arnhem,Lingewaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Brink,1705::SB17,6852 DW,1983,909,2,0,0,0,2,809,100,0,0,0,0,0,911,189,124,48,167,63,54,49,11,48,17,1,5,67,1,26,3,20,2,0,0,0,5,5,0,0,0,0,4,0,0,,
Arnhem,Lingewaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Brink 2,1705::SB19,6852 DW,0,889,3,0,0,0,1,820,71,0,0,0,0,0,892,185,112,64,162,59,65,50,16,44,6,2,2,67,2,11,7,22,0,0,0,2,6,3,0,0,0,0,2,0,0,,
Arnhem,Lingewaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Theaterkerk Bemmel,1705::SB20,6681 AE,2217,1700,3,5,0,2,7,1536,167,0,0,2,0,0,1710,477,138,125,381,128,105,68,23,61,12,0,1,76,3,37,3,29,1,3,3,2,8,10,2,2,0,0,2,0,0,,
