contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Maastricht,Gennep,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau D'n Toomp, Heijen",0907::SB1,6598 AW,1209,1070,1,1,0,0,25,956,91,0,0,0,0,0,1072,309,127,141,112,36,94,46,8,28,6,0,0,72,5,41,2,15,0,0,4,0,4,10,0,0,0,7,1,0,2,0,,
Maastricht,Gennep,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Goede Herder Ma,0907::SB2,6591 AV,300,343,0,1,0,0,2,306,36,0,0,0,0,0,344,76,37,56,43,9,48,29,5,17,1,0,2,5,0,10,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
Maastricht,Gennep,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Goede Herder Din,0907::SB3,6591 AV,300,332,2,3,0,0,6,299,32,0,0,0,0,0,337,70,54,43,42,10,38,25,3,9,3,0,0,14,2,11,0,3,0,0,0,0,3,0,1,0,1,0,0,0,0,0,,
Maastricht,Gennep,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Goede Herder Woe,0907::SB4,6591 AV,269,840,2,0,0,0,11,730,101,0,0,0,0,0,842,200,95,82,123,44,83,37,8,43,7,1,17,33,1,21,5,15,3,3,0,1,7,5,0,2,1,1,1,1,0,0,,
Maastricht,Gennep,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zaal Pica Mare A,0907::SB5,6591 JE,421,290,0,0,0,0,2,264,24,0,0,0,0,0,290,57,46,24,47,17,24,25,1,14,3,0,2,11,1,2,2,5,0,1,0,1,3,4,0,0,0,0,0,0,0,0,,
Maastricht,Gennep,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zaal Pica Mare B,0907::SB6,6591 JE,422,248,1,0,0,0,1,220,28,0,0,0,0,0,249,47,51,15,44,8,24,13,0,12,0,0,0,15,1,6,1,4,0,0,0,0,2,2,0,0,1,2,0,0,0,0,,
Maastricht,Gennep,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 'T Hökske,0907::SB7,6591 GD,1042,775,3,3,0,2,1,712,70,0,0,2,0,0,783,137,120,63,109,40,108,32,7,34,7,1,19,42,3,17,1,6,0,7,0,1,7,5,0,1,2,4,1,0,1,0,,
Maastricht,Gennep,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurthuis VanOns Ma,0907::SB8,6591 XA,950,258,0,0,0,0,0,235,23,0,0,0,0,0,258,50,41,33,35,7,40,15,5,11,2,1,2,7,0,3,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,
Maastricht,Gennep,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurthuis VanOns Din,0907::SB9,6591 XA,950,264,0,0,0,0,3,241,20,0,0,0,0,0,264,57,39,34,39,6,25,21,4,10,6,0,1,11,0,2,0,4,0,2,0,1,0,0,0,1,0,1,0,0,0,0,,
Maastricht,Gennep,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurthuis VanOns Woe,0907::SB10,6591 XA,804,1256,4,5,0,0,7,1132,126,0,0,0,0,0,1265,280,193,98,201,56,118,78,8,40,7,0,7,94,5,28,5,21,0,3,0,3,3,5,0,1,0,2,0,0,0,0,,
