contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Maastricht,Maasgouw,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Voormalige Bibliotheek,1641::SB1,6051 HM,2053,1198,4,4,0,0,1,1045,160,0,0,0,0,0,1206,276,271,80,133,28,75,63,16,51,11,2,5,106,0,36,0,14,0,4,0,1,4,12,0,3,0,4,2,0,1,0,,
Maastricht,Maasgouw,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Basisschool 't Breerke,1641::SB2,6051 GG,2641,1079,2,4,0,0,2,962,123,0,0,2,0,0,1087,252,240,72,131,25,46,53,6,36,17,0,2,107,0,44,6,18,0,2,2,0,3,7,0,3,1,2,4,0,0,0,,
Maastricht,Maasgouw,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapshuis Baekerhoes,1641::SB3,6051 JG,1077,753,2,1,0,0,2,678,76,0,0,0,0,0,756,205,129,96,89,14,45,39,9,18,10,0,6,59,0,15,1,3,0,0,0,0,3,5,0,0,0,3,2,0,2,0,,
Maastricht,Maasgouw,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Kloosterhof,1641::SB4,6067 AC,1312,842,2,0,0,0,4,750,90,0,0,0,0,0,844,202,160,70,119,28,67,40,5,31,6,0,1,54,0,30,2,11,0,0,0,2,1,7,0,2,0,0,3,1,0,0,,
Maastricht,Maasgouw,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Trefcentrum Stevensweert,1641::SB5,6107 BZ,1313,914,1,1,0,0,2,808,106,0,0,0,0,0,916,229,166,112,90,22,57,44,5,48,13,0,1,73,2,19,2,9,0,1,0,0,2,13,0,0,0,3,1,1,1,0,,
Maastricht,Maasgouw,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Verenigingszaal Lakerhoes,1641::SB6,6109 AR,677,480,0,0,0,0,3,431,46,0,0,0,0,0,480,129,74,71,61,8,24,22,3,26,7,0,0,19,3,7,0,14,0,1,0,1,0,7,1,1,0,1,0,0,0,0,,
Maastricht,Maasgouw,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Kantine BMV Sporthal Reutsdael,1641::SB7,6097 BH,1423,905,3,0,0,0,4,794,110,0,0,0,0,0,908,218,140,99,146,28,65,47,6,30,18,0,4,41,0,29,2,12,0,2,1,1,3,11,0,0,1,0,1,0,0,0,,
Maastricht,Maasgouw,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal de Tump,1641::SB8,6019 NC,1673,1033,3,1,0,0,3,935,99,0,0,0,0,0,1037,278,160,104,154,31,72,39,1,37,16,0,0,77,2,21,5,21,0,1,1,0,2,6,0,2,1,0,1,0,1,0,,
Maastricht,Maasgouw,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapshuis 't Leuke,1641::SB9,6099 AR,1521,949,1,1,0,0,0,847,104,0,0,0,0,0,951,213,160,66,175,29,66,45,2,48,8,0,4,56,1,23,6,20,0,1,1,3,6,14,1,0,0,0,0,0,1,0,,
Maastricht,Maasgouw,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Aod Thoear,1641::SB10,6017 BC,2050,1303,2,2,0,0,1,1161,146,0,0,1,0,0,1308,296,245,155,204,39,84,62,11,44,13,1,1,62,4,34,1,24,0,2,0,0,4,13,1,0,1,2,0,0,0,0,,
