contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadhuis Venlo,0983::SB1,5911 HD,0,1264,3,1,0,0,6,1158,104,0,0,0,0,0,1268,307,171,79,233,68,56,48,6,69,16,0,16,68,5,44,3,43,2,7,1,1,10,5,0,0,1,1,4,0,0,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kunstencentrum Venlo,0983::SB2,5911 AS,0,950,5,0,0,0,2,875,78,0,0,0,0,0,955,216,99,63,226,67,43,38,2,40,10,3,9,51,4,17,2,40,1,4,2,1,3,3,1,0,1,0,3,0,1,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentearchief Venlo,0983::SB3,5914 PV,0,962,2,0,0,0,0,876,88,0,0,0,0,0,964,178,142,73,186,51,64,53,9,41,10,0,26,57,5,16,3,34,1,3,1,1,4,0,0,2,0,1,1,0,0,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Lokaal Veestraat,0983::SB4,5914 RN,0,649,0,3,0,0,0,551,101,0,0,0,0,0,652,82,149,43,86,35,48,43,3,30,6,0,45,50,3,10,2,4,3,4,0,0,3,0,0,0,0,0,0,0,0,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Basisschool de Meule,0983::SB5,5914 XS,0,926,2,2,0,0,1,840,89,0,0,0,0,0,930,196,163,66,149,64,51,60,0,28,9,0,14,61,2,23,5,12,0,4,0,1,9,4,0,0,1,1,2,0,1,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stichting de Witte Kerk,0983::SB6,5914 PE,0,902,1,3,0,0,0,759,147,0,0,0,0,0,906,117,258,28,74,43,65,41,7,35,12,0,95,89,1,7,1,8,8,2,0,1,3,1,0,2,0,0,2,0,1,1,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gilde Opleidingen,0983::SB7,5913 ES,0,902,2,1,0,0,1,792,112,0,0,0,0,0,905,302,100,88,160,26,45,42,6,18,9,1,10,27,0,31,1,18,2,1,1,3,2,1,5,0,0,3,0,0,0,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Bantuin,0983::SB8,5916 SW,0,1308,2,1,0,0,1,1160,150,0,0,0,0,0,1311,405,196,112,185,58,46,62,11,46,15,1,1,71,1,50,0,29,1,3,0,2,0,6,1,0,0,5,1,0,0,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau wijkgebouw d'n Dörpel,0983::SB9,5913 CZ,0,1361,2,0,0,0,2,1234,127,0,0,0,0,0,1363,386,175,120,246,74,64,67,5,40,21,2,5,53,3,42,2,34,0,3,0,1,6,2,3,0,0,1,5,0,1,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Talentencampus Venlo,0983::SB10,5913 GB,0,982,2,2,0,0,1,901,84,0,0,0,0,0,986,358,85,93,175,53,42,48,4,24,5,0,7,34,1,22,2,18,0,2,0,0,2,1,3,0,1,1,0,0,1,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau School aan de Vijver,0983::SB11,5913 TV,0,1185,0,1,0,0,1,1063,122,0,0,0,0,0,1186,335,114,86,230,69,72,78,3,35,17,0,6,51,2,38,2,25,0,2,0,1,10,3,2,1,1,1,0,0,1,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis Maagdenberg,0983::SB12,5915 CP,0,1107,3,3,0,0,0,1001,112,0,0,0,0,0,1113,198,182,55,172,68,81,73,7,47,19,1,33,89,6,29,3,22,0,2,1,2,5,5,1,1,0,3,0,0,2,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk,0983::SB13,5915 ES,0,595,2,4,0,0,0,521,80,0,0,0,0,0,601,85,122,26,76,29,47,57,4,18,7,0,36,52,3,12,0,9,1,0,1,2,2,2,0,0,0,1,0,2,1,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Scheidsrechtersvereniging Venlo eo,0983::SB14,5915 CM,0,907,1,3,0,0,1,805,105,0,0,0,0,0,911,296,139,71,117,59,36,28,10,28,6,0,14,43,1,20,1,20,5,2,0,0,2,2,0,0,0,2,5,0,0,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis 't Tref,0983::SB16,5912 BW,0,744,3,2,0,1,2,653,93,0,1,0,0,0,748,111,134,35,145,49,65,36,2,29,11,0,29,59,1,12,1,12,3,1,1,0,1,2,1,0,0,3,1,0,0,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Venlo-Zuid,0983::SB17,5912 XN,0,909,4,3,0,0,1,780,135,0,0,0,0,0,916,87,210,35,65,35,51,49,3,25,14,2,209,82,4,8,1,8,9,1,0,1,4,0,0,0,2,2,1,0,1,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Basisschool de Zuidstroom,0983::SB18,5912 BT,0,791,5,5,0,0,0,715,86,0,0,0,0,0,801,109,153,44,115,46,66,50,7,21,8,1,52,67,3,12,1,13,13,1,1,3,0,0,1,0,2,1,0,0,1,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gilde opleiding sporthal Hertog Reinoudsingel,0983::SB19,,0,529,4,0,0,0,0,482,51,0,0,0,0,0,533,103,99,34,94,31,45,30,0,15,8,0,12,34,1,13,2,3,0,0,0,2,2,0,0,0,0,0,1,0,0,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 't Raodhoes,0983::SB20,5921 GV,0,1192,5,2,0,0,0,1080,119,0,0,0,0,0,1199,260,232,99,177,50,82,59,1,41,11,1,12,77,6,24,5,28,0,2,11,0,4,3,1,1,1,2,0,0,2,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau de Vijfsprong,0983::SB21,5922 VV,0,888,0,1,0,0,0,786,103,0,0,0,0,0,889,186,229,55,110,29,63,58,4,20,6,2,14,60,1,16,1,18,0,1,3,1,3,3,0,1,0,2,0,0,2,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zorggroep inzake Ruysdonck,0983::SB22,5921 VJ,0,720,3,0,0,0,0,632,91,0,0,0,0,0,723,102,207,48,67,42,54,40,3,18,7,2,33,61,2,9,4,11,1,0,1,4,2,1,0,0,0,1,0,0,0,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Basisschool Mikado,0983::SB23,5922 BL,0,630,2,0,0,0,0,543,89,0,0,0,0,0,632,66,140,32,44,44,39,30,2,24,6,3,108,70,3,5,0,4,5,1,0,0,1,0,0,0,1,0,2,0,0,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kentalis,0983::SB24,5921 AZ,0,541,2,1,0,0,0,439,104,0,1,0,0,0,543,43,156,27,27,23,59,28,5,19,5,0,38,79,5,6,0,5,3,0,0,1,5,1,0,1,2,2,1,0,0,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stichting Het Muspelheim,0983::SB25,5922 AT,0,841,2,7,0,0,0,731,124,0,0,5,0,0,855,74,208,50,92,35,56,42,4,16,11,0,111,87,3,12,2,8,13,4,0,1,2,5,0,0,1,2,0,0,2,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk het Zonneveld,0983::SB26,5923 CZ,0,682,1,1,0,0,1,594,89,0,0,0,0,0,684,117,181,42,67,21,61,30,1,21,10,0,43,45,1,15,6,9,2,0,0,1,2,0,1,1,0,4,0,0,1,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zaal de Egelantier,0983::SB27,5925 AV,0,1213,5,3,0,1,0,1067,153,0,1,0,0,0,1220,163,340,60,103,45,100,57,11,26,24,1,55,154,6,24,6,6,9,2,0,1,2,5,0,0,3,6,3,0,1,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC Op Expeditie,0983::SB29,5924 AC,0,1549,3,2,0,0,3,1332,219,0,0,0,0,0,1554,210,371,78,165,63,123,85,11,44,22,3,144,155,6,20,4,15,5,4,1,1,1,5,0,0,0,6,2,3,2,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stichting de Ark,0983::SB31,5923 AJ,0,610,0,2,0,0,0,539,72,0,1,0,0,0,611,115,136,37,85,21,49,32,3,32,9,1,15,46,0,11,1,9,1,1,3,0,1,1,0,1,0,0,0,0,0,0,,
Maastricht,Venlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalzershaof,0983::SB32,5926 PL,0,1255,3,0,0,0,3,1100,155,0,0,0,0,0,1258,436,188,109,194,48,42,48,6,35,6,1,2,51,2,41,4,18,0,1,0,1,8,6,1,0,0,1,4,0,2,0,,
