contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leiden,Krimpen aan den IJssel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Raadhuis Krimpen aan den IJssel,0542::SB1,2922 AD,1467,958,0,2,0,0,8,822,131,0,0,0,0,0,961,141,99,33,101,31,50,30,60,36,8,156,34,90,9,37,5,16,8,3,0,3,4,3,0,0,0,1,0,0,0,,
Leiden,Krimpen aan den IJssel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Tuinstraat,0542::SB2,2921 XH,1470,801,2,1,0,0,0,698,105,0,1,0,0,0,803,113,85,38,97,26,27,11,69,28,6,166,3,53,3,34,8,21,1,4,0,2,2,0,1,2,0,0,0,0,1,,
Leiden,Krimpen aan den IJssel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Pannenkoe,0542::SB3,2923 AT,1198,644,0,2,0,0,0,561,85,0,0,0,0,0,646,80,83,27,65,17,35,26,38,25,1,146,6,48,3,20,1,10,4,0,0,0,3,2,2,0,0,0,1,1,0,,
Leiden,Krimpen aan den IJssel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sionskerk,0542::SB4,2922 EN,1129,686,2,1,0,0,1,603,85,0,0,0,0,0,689,66,43,33,50,11,24,20,95,20,3,257,1,28,2,21,1,8,1,1,0,0,0,0,0,0,0,0,0,1,0,,
Leiden,Krimpen aan den IJssel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Immanuelkerk,0542::SB5,2924 VB,1142,513,1,1,0,1,0,464,52,0,0,1,0,0,516,107,38,34,69,13,21,17,70,16,1,54,2,30,0,21,0,9,0,1,2,0,1,0,1,0,4,2,0,0,0,,
Leiden,Krimpen aan den IJssel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sociëteit Gouden Regen,0542::SB6,2923 EK,1240,615,0,4,0,0,1,554,64,0,0,0,0,0,619,101,68,38,63,24,31,21,56,28,6,90,7,27,2,27,4,10,0,2,0,1,3,1,0,3,1,0,0,1,0,,
Leiden,Krimpen aan den IJssel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum De Sperwer,0542::SB7,2926 TA,1403,1443,3,0,0,0,2,1276,168,0,0,0,0,0,1446,419,147,108,195,38,37,40,93,33,6,104,16,87,9,74,8,14,1,2,0,1,2,2,2,0,0,1,2,2,0,,
Leiden,Krimpen aan den IJssel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Basisschool Het Mozaïek,0542::SB8,2925 BX,1100,897,1,1,0,0,5,799,95,0,0,0,0,0,899,186,82,67,102,35,48,37,105,23,9,79,7,40,7,29,10,12,0,1,1,1,1,5,4,0,1,0,1,4,0,,
Leiden,Krimpen aan den IJssel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kinderboerderij Klein Boveneind,0542::SB10,2924 AS,2610,1266,4,0,0,0,2,1161,108,0,0,0,0,0,1271,300,143,76,133,55,78,64,57,37,16,84,2,103,3,58,7,22,2,6,3,2,10,2,1,0,1,1,0,0,0,,
Leiden,Krimpen aan den IJssel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau DCV Krimpen Stormpolder,0542::SB11,2921 AT,1214,470,0,0,0,0,0,404,66,0,0,0,0,0,470,100,60,18,59,14,26,15,20,14,4,53,0,36,1,28,3,12,0,2,1,0,0,3,1,0,0,0,0,0,0,,
