contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Utrecht,Nieuwegein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadshuis,0356::SB1,3431 LZ,986,541,3,1,0,0,2,487,56,0,0,0,0,0,545,126,74,38,77,18,47,55,20,19,8,5,4,8,4,17,0,14,0,0,0,0,2,2,1,1,0,1,0,0,0,0,,
Utrecht,Nieuwegein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Gemeenschapsruimte ""boerderij Bos""",0356::SB2,3437 KN,986,414,0,0,0,2,0,397,15,0,2,0,0,0,412,121,51,53,38,9,46,36,15,9,8,3,1,9,0,7,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,
Utrecht,Nieuwegein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurtplein Doorslag,0356::SB3,3435 EP,986,349,0,1,0,0,0,314,36,0,0,0,0,0,350,68,45,35,50,14,32,26,22,12,6,5,4,5,1,13,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,
Utrecht,Nieuwegein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 't Veerhuis,0356::SB4,3434 AZ,986,527,1,1,0,0,0,478,51,0,0,0,0,0,529,116,54,61,56,21,59,61,14,12,12,11,2,11,0,12,1,18,0,0,0,1,1,1,0,1,0,0,2,0,0,0,,
Utrecht,Nieuwegein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Petanquecentrum Nieuwegein,0356::SB5,3437 PJ,986,451,0,0,0,0,1,400,50,0,0,0,0,0,451,139,50,54,57,11,39,40,3,20,2,2,1,10,3,11,0,3,0,0,0,0,0,4,1,1,0,0,0,0,0,0,,
Utrecht,Nieuwegein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Tennisvereniging Vreeswijk,0356::SB6,3434 JD,986,100,0,0,0,0,0,87,13,0,0,0,0,0,100,22,11,23,9,2,9,9,3,1,0,1,0,3,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
Utrecht,Nieuwegein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadshuis,0356::SB7,3431 LZ,986,530,0,2,0,0,0,473,60,0,0,1,0,0,533,127,67,42,69,26,48,38,16,19,8,2,16,16,4,10,0,10,0,2,1,1,1,4,2,0,0,0,0,0,1,0,,
Utrecht,Nieuwegein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Gemeenschapsruimte ""boerderij Bos""",0356::SB8,3437 KN,986,381,1,0,0,0,0,347,35,0,0,0,0,0,382,95,69,33,42,15,44,23,4,12,10,1,0,10,0,15,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
Utrecht,Nieuwegein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurtplein Doorslag,0356::SB9,3435 EP,986,327,0,0,0,0,1,291,34,0,1,0,1,0,326,70,48,21,57,7,33,25,13,16,6,3,2,9,0,7,0,4,0,0,0,1,0,2,1,1,0,0,0,0,0,1,,
Utrecht,Nieuwegein,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 't Veerhuis,0356::SB10,3434 AZ,986,554,1,0,0,0,0,488,67,0,0,0,0,0,555,133,91,60,72,12,52,41,12,20,9,4,5,8,3,14,1,5,0,0,0,1,2,4,0,3,0,0,2,0,0,0,,
