contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
's-Hertogenbosch,Laarbeek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis (maandag),1659::SB10,5741 GA,0,328,0,0,0,0,1,305,22,0,0,0,0,0,328,85,37,63,34,7,63,13,3,2,3,0,0,3,0,6,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,Laarbeek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis (dinsdag),1659::SB11,5741 GA,0,348,0,0,0,0,1,300,47,0,0,0,0,0,348,91,33,50,50,17,34,15,8,14,5,0,2,6,3,8,0,7,1,0,0,0,1,1,0,0,0,0,0,2,0,0,,
's-Hertogenbosch,Laarbeek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis (woensdag),1659::SB12,5741 GA,1169,832,1,2,0,0,1,730,104,0,0,0,0,0,835,232,128,78,99,33,65,36,3,18,10,2,0,60,0,18,3,20,1,4,1,0,7,8,0,0,1,0,3,0,0,2,,
's-Hertogenbosch,Laarbeek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Muziekcentrum 't Anker,1659::SB20,5741 JE,1837,1178,0,3,0,0,0,1055,126,0,0,0,0,0,1181,402,168,119,151,41,68,37,3,19,14,0,2,55,1,31,3,27,1,2,3,2,4,21,0,1,1,0,2,0,0,0,,
's-Hertogenbosch,Laarbeek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Basisschool De Muldershof,1659::SB30,5741 NA,1530,1011,4,3,0,0,3,900,115,0,0,0,0,0,1018,307,146,119,141,22,87,29,5,19,12,2,0,54,0,31,3,15,0,2,0,1,3,4,0,0,1,0,7,0,0,1,,
's-Hertogenbosch,Laarbeek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingscentrum,1659::SB40,5741 BC,1306,606,6,0,0,0,2,536,74,0,0,0,0,0,612,138,110,60,68,21,67,26,2,9,6,0,1,51,3,11,1,8,0,5,2,1,2,8,2,0,0,1,1,1,0,1,,
's-Hertogenbosch,Laarbeek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voormalige videotheek,1659::SB50,5741 CE,2485,1424,1,2,0,0,1,1270,156,0,0,0,0,0,1427,402,230,179,162,30,134,48,16,28,15,1,1,70,0,30,5,26,0,3,0,4,5,14,2,0,3,0,10,2,0,4,,
's-Hertogenbosch,Laarbeek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Dreef,1659::SB60,5735 JB,2103,1272,2,1,0,0,3,1118,154,0,0,0,0,0,1275,370,148,118,173,71,108,48,5,36,13,1,3,78,0,38,5,21,0,1,2,4,4,22,0,0,0,0,2,0,0,1,,
's-Hertogenbosch,Laarbeek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Couwenbergh (maandag),1659::SB70,5735 EA,0,325,0,0,0,0,0,287,38,0,0,0,0,0,325,90,33,65,39,11,34,15,7,11,3,1,0,4,0,6,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,,
's-Hertogenbosch,Laarbeek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Couwenbergh (dinsdag),1659::SB71,5735 EA,0,286,0,0,0,1,3,257,27,0,0,1,0,0,287,74,39,42,32,11,28,16,2,3,3,0,0,17,0,10,0,4,0,0,0,1,0,3,0,1,0,0,0,0,0,0,,
's-Hertogenbosch,Laarbeek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Couwenbergh (woensdag),1659::SB72,5735 RA,2497,1424,4,2,0,3,5,1285,143,0,0,3,0,0,1433,460,139,100,210,65,110,60,11,55,6,0,1,81,1,38,8,39,1,3,0,4,6,17,1,0,0,0,5,1,0,2,,
's-Hertogenbosch,Laarbeek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brouwerijcafé (maandag),1659::SB80,5737 BX,0,216,0,1,0,0,0,197,20,0,0,0,0,0,217,49,28,34,28,4,46,11,0,3,3,1,1,3,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,Laarbeek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brouwerijcafé (dinsdag),1659::SB81,5737 BX,0,233,0,0,0,0,0,212,21,0,0,0,0,0,233,63,34,40,24,3,24,11,2,11,3,0,0,9,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,Laarbeek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brouwerijcafé (woensdag),1659::SB82,5737 BX,1741,1034,0,4,0,0,2,925,111,0,0,0,0,0,1038,313,159,104,115,27,92,31,3,27,8,0,0,70,0,36,10,8,0,1,0,3,2,18,0,2,0,0,2,0,1,2,,
's-Hertogenbosch,Laarbeek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Lieshout,1659::SB90,5737 CB,1733,1044,0,1,0,0,3,933,109,0,0,0,0,0,1045,321,140,116,133,21,86,28,2,29,9,2,2,68,1,42,2,24,0,1,0,1,1,12,0,2,0,0,0,0,0,1,,
's-Hertogenbosch,Laarbeek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurthuis,1659::SB100,5738 AV,1630,1125,0,3,0,0,0,968,154,0,6,0,0,0,1122,371,139,180,111,29,62,34,3,28,9,0,0,41,1,22,8,23,0,3,0,5,7,42,1,1,1,1,2,0,0,1,,
's-Hertogenbosch,Laarbeek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis (briefstemmen),1659::SB110,5741 GA,0,1710,0,4,0,0,,,,,0,0,,,0,479,119,447,137,28,195,138,20,46,55,2,0,14,0,13,2,4,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0
