contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Arnhem,Overbetuwe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,1734::SB1,6661 EH,1200,1521,0,0,0,0,2,1368,151,0,0,0,0,0,1521,425,177,130,271,71,101,83,18,48,14,1,15,69,3,33,8,34,0,1,0,1,2,7,4,1,2,0,2,0,0,,
Arnhem,Overbetuwe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Helster 1,1734::SB2,6661 AW,855,473,0,1,0,0,0,425,49,0,0,0,0,0,474,130,40,42,82,35,34,35,7,9,5,1,4,23,2,13,0,5,0,0,0,2,1,2,0,0,1,0,0,0,0,,
Arnhem,Overbetuwe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Helster 2,1734::SB3,6661 AW,855,369,1,0,0,0,1,335,34,0,0,0,0,0,370,101,35,35,69,28,19,17,4,16,2,2,2,18,2,7,1,3,0,1,0,0,2,3,1,0,1,0,0,0,0,,
Arnhem,Overbetuwe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Helster 3,1734::SB4,6661 AW,855,368,0,0,0,0,1,325,42,0,0,0,0,0,368,100,44,33,80,19,16,13,7,9,4,1,1,13,1,5,1,7,1,2,1,0,3,6,1,0,0,0,0,0,0,,
Arnhem,Overbetuwe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Helster 4,1734::SB5,6661 AW,855,348,0,4,0,0,1,311,40,0,0,0,0,0,352,106,53,20,68,12,26,13,4,3,0,2,0,12,5,13,2,3,0,0,0,0,2,4,0,0,0,0,0,0,0,,
Arnhem,Overbetuwe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kruisakkers  1,1734::SB6,6662 DV,1200,658,1,3,0,2,2,593,69,0,0,2,0,0,664,137,58,56,148,44,44,51,10,19,4,2,4,35,2,13,7,13,0,0,0,1,2,1,1,0,4,0,2,0,0,,
Arnhem,Overbetuwe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kruisakkers 2,1734::SB7,6662 DV,1200,658,1,0,0,0,4,597,58,0,0,0,0,0,659,137,76,49,133,37,53,32,27,25,7,0,7,28,2,9,4,16,0,3,0,0,4,2,1,1,2,2,0,1,0,,
Arnhem,Overbetuwe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kruisakkers 3,1734::SB8,6662 DV,1200,721,3,1,0,0,1,645,79,0,0,0,0,0,725,149,75,62,150,60,50,33,18,21,9,0,3,51,5,4,2,8,0,3,2,2,5,4,0,0,3,1,1,0,0,,
Arnhem,Overbetuwe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportcentrum De Studio,1734::SB9,6662 VM,1900,1184,1,1,0,0,0,1052,134,0,0,0,0,0,1186,344,76,94,252,77,61,53,20,41,7,0,7,59,1,24,6,25,4,1,0,3,2,9,2,3,4,0,5,1,3,,
Arnhem,Overbetuwe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Spero,1734::SB10,6662 BK,1000,755,0,0,0,2,0,656,97,0,2,0,0,0,753,276,76,58,129,33,34,28,4,9,6,4,3,46,0,25,1,13,0,2,0,2,0,3,0,0,1,0,2,0,0,,
Arnhem,Overbetuwe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Onder de Toren,1734::SB11,6661 DA,1140,620,0,0,0,0,1,551,68,0,0,0,0,0,620,185,64,47,121,45,32,24,12,21,9,2,3,27,1,8,2,11,0,0,0,0,1,2,1,0,0,1,1,0,0,,
Arnhem,Overbetuwe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Westeraam 1,1734::SB12,6661 TZ,1200,801,2,0,0,0,2,698,103,0,0,0,0,0,803,253,58,60,193,59,31,25,13,27,7,1,3,29,1,16,2,12,3,0,0,1,1,3,1,0,0,0,1,0,1,,
Arnhem,Overbetuwe,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Westeraam 2,1734::SB13,6661 TZ,1200,710,1,1,0,0,0,617,95,0,0,0,0,0,712,225,51,38,169,47,27,24,15,22,6,1,6,23,2,11,2,27,0,0,0,3,1,2,1,0,1,1,2,0,3,,
