contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Den Helder,Landsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,0415::SB1,1121 XC,1325,1017,0,3,0,1,12,905,102,0,1,0,0,0,1019,219,134,42,193,63,41,43,11,64,11,2,9,68,11,37,9,21,5,2,1,3,7,2,0,0,0,0,5,1,9,4,0,,
Den Helder,Landsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Landsmeer,0415::SB4,1121 XA,1102,901,2,0,0,0,8,818,77,0,0,0,0,0,903,214,89,33,189,65,42,48,10,60,7,1,3,43,9,22,6,35,2,1,2,1,1,6,1,0,0,0,2,0,9,0,0,,
Den Helder,Landsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis de Wije Ilp,0415::SB5,1127 PG,671,484,0,0,0,0,2,430,52,0,0,0,0,0,484,146,69,31,62,28,10,17,4,25,2,1,0,39,3,12,3,17,0,0,0,2,2,6,0,2,0,0,3,0,0,0,0,,
Den Helder,Landsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau SC Purmerland,0415::SB6,1451 MD,412,335,0,0,0,0,1,306,28,0,0,0,0,0,335,92,47,13,51,17,9,18,3,19,4,8,0,23,3,5,0,8,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,,
Den Helder,Landsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Speeltuinvereniging de Jonge Kracht,0415::SB9,1121 ET,1350,562,0,1,0,0,1,498,64,0,0,0,0,0,563,118,93,21,81,33,48,31,7,32,2,0,9,35,9,19,4,8,3,0,1,1,2,0,0,0,0,0,4,0,1,0,0,,
Den Helder,Landsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentewerf,0415::SB10,1121 PC,1122,684,1,1,0,0,3,582,101,0,0,0,0,0,686,170,113,24,108,44,23,24,5,30,5,0,17,45,9,23,4,18,5,4,0,0,1,1,1,1,0,0,2,0,7,0,0,,
Den Helder,Landsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Jeugdvereniging Vrij en Blij,0415::SB11,1121 CP,987,661,0,1,0,0,8,587,67,0,0,0,0,0,662,164,67,27,141,40,32,42,2,44,3,0,5,27,6,28,1,18,0,1,0,0,2,2,2,0,0,0,0,0,6,1,0,,
Den Helder,Landsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Schaapskooi,0415::SB12,1121 CM,582,506,0,0,0,2,14,490,4,0,0,2,0,0,508,123,58,34,95,24,22,22,4,33,3,0,0,32,1,16,0,22,0,0,0,0,1,3,0,0,0,0,0,0,13,0,0,,
Den Helder,Landsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Indoor Centrum Landsmeer,0415::SB14,1121 GL,1267,718,1,0,0,1,1,664,53,0,1,0,0,0,718,155,91,39,128,35,55,51,4,35,8,1,1,41,10,23,8,8,4,3,0,3,7,0,1,0,1,0,3,1,2,0,0,,
Den Helder,Landsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau gemeentehuis,0415::SB13,1121 XC,0,777,2,23,0,0,,,,,0,0,,,802,175,84,100,89,31,68,128,15,29,22,5,0,4,1,16,1,4,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0
Den Helder,Landsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,0415::SB115,1121 XC,0,417,0,3,0,0,0,381,39,0,0,0,0,0,420,94,53,49,46,14,38,58,8,19,5,1,0,8,1,14,2,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,,
Den Helder,Landsmeer,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,0415::SB116,1121 XC,0,432,1,1,0,0,4,380,50,0,0,0,0,0,434,94,63,27,69,22,28,35,3,21,2,3,0,19,2,22,0,11,0,1,0,0,2,1,0,2,0,0,0,0,5,0,0,,
