contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
's-Hertogenbosch,Boekel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 17 mrt Gemeentehuis,0755::SB1,5427 AB,1616,1180,0,1,0,0,0,1035,146,0,0,0,0,0,1181,333,165,177,148,45,62,27,6,31,4,0,0,69,5,35,6,18,1,2,0,1,1,35,3,2,1,0,2,0,0,1,,
's-Hertogenbosch,Boekel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Nia Domo,0755::SB2,5427 AB,1484,1024,1,1,0,0,2,907,116,0,1,0,1,0,1025,242,154,130,136,28,88,30,5,32,8,1,0,74,1,23,5,10,0,3,1,4,5,38,0,1,1,0,2,0,0,2,,
's-Hertogenbosch,Boekel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingscentrum Boszicht,0755::SB3,5427 AN,1693,687,1,1,0,0,1,605,83,0,0,0,0,0,689,238,66,119,97,14,36,25,4,7,2,0,0,29,2,19,1,11,0,0,0,3,0,9,0,1,0,1,2,0,0,1,,
's-Hertogenbosch,Boekel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau GGZ Huize Padua,0755::SB4,5427 EM,637,399,2,3,0,0,1,362,41,0,0,0,0,0,404,101,45,73,40,9,40,14,3,15,2,0,1,20,0,9,1,4,0,0,0,3,3,11,0,2,0,1,1,0,0,1,,
's-Hertogenbosch,Boekel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Horst,0755::SB5,5428 GL,1323,999,2,3,0,0,1,893,113,0,0,3,0,0,1007,326,110,196,94,12,75,10,1,20,11,1,1,52,2,30,0,11,0,3,0,2,0,35,1,2,0,1,1,2,0,0,,
's-Hertogenbosch,Boekel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Burcht,0755::SB6,5427 AM,1633,1144,1,0,0,0,0,1013,132,0,0,0,0,0,1145,335,126,210,159,27,69,21,4,17,7,0,1,66,1,34,7,6,3,2,1,1,1,38,0,1,0,0,4,1,0,2,,
's-Hertogenbosch,Boekel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zorgcentrum St. Petrus,0755::SB7,5427 AJ,54,34,0,0,0,0,3,27,4,0,0,0,0,0,34,5,1,13,1,0,1,4,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,,
's-Hertogenbosch,Boekel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 15 mrt Gemeentehuis,0755::SB8,5427 AB,0,332,0,0,0,0,3,294,35,0,0,0,0,0,332,75,39,77,37,9,48,18,3,7,1,0,0,5,1,2,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,Boekel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 16 mrt Gemeentehuis,0755::SB9,5427 AB,0,353,0,2,0,0,1,325,30,0,0,1,0,0,356,95,37,62,30,8,47,17,3,10,6,0,1,16,0,5,3,5,1,0,0,0,0,5,0,0,0,0,0,0,0,2,,
's-Hertogenbosch,Boekel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,0755::SB10,5427 AB,0,605,0,2,0,0,,,,,0,0,,,607,164,32,187,52,10,74,32,7,17,17,0,0,3,0,1,0,2,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0
's-Hertogenbosch,Boekel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,0755::SB11,5427 AB,0,25,0,0,0,0,,,,,0,0,,,25,8,1,8,1,1,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
