contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Haarlem,Hilversum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Raadhuis,0402::SB1,1217 JE,1447,1852,2,4,0,2,9,1695,156,0,0,2,0,0,1860,432,104,99,526,125,60,66,38,102,6,4,19,87,16,39,5,103,0,5,2,3,4,2,2,0,0,2,0,1,0,0,,
Haarlem,Hilversum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mozarthof School,0402::SB2,1217 CM,1509,890,0,2,0,0,2,796,111,17,0,17,0,0,909,358,44,73,221,19,8,22,4,31,0,0,3,37,1,15,0,41,0,1,1,2,4,1,4,0,0,0,0,0,0,0,,
Haarlem,Hilversum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Openbare Bibliotheek,0402::SB3,1217 EH,1761,1013,1,2,0,2,4,917,97,0,2,0,0,0,1018,292,44,54,288,58,34,30,28,53,1,2,9,31,8,22,0,49,2,2,2,0,3,0,0,0,0,0,1,0,0,0,,
Haarlem,Hilversum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Verzorgingshuizen,0402::SB4,,1382,63,0,0,0,0,0,60,3,0,0,0,0,0,63,16,5,6,8,2,2,8,1,8,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
Haarlem,Hilversum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Liv inn voorheen De Boomberg,0402::SB5,1217 SV,898,681,3,1,0,0,5,639,42,0,0,1,0,0,686,156,34,26,180,49,31,36,13,49,3,5,2,38,9,16,4,21,2,0,0,0,4,0,1,0,0,1,0,0,1,0,,
Haarlem,Hilversum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Anna Gebouw,0402::SB6,1211 NE,2083,1279,2,5,0,0,6,1195,86,0,0,1,0,0,1287,239,90,62,267,123,57,71,29,80,9,4,17,67,36,23,3,64,2,8,1,1,12,2,2,2,2,5,0,0,1,0,,
Haarlem,Hilversum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Parochie Emmaus-Paulus,0402::SB7,1216 RN,787,689,0,1,0,0,2,629,59,0,0,0,0,0,690,183,69,34,158,36,28,38,18,24,8,1,3,36,6,15,5,17,2,1,1,1,1,2,0,0,0,1,0,1,0,0,,
Haarlem,Hilversum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum 'De Koepel',0402::SB8,1216 JC,1521,1388,4,4,0,4,4,1252,144,0,0,4,0,0,1400,292,195,78,213,64,81,64,39,71,12,7,75,94,5,36,5,29,8,2,0,3,7,3,0,1,0,2,0,1,1,0,,
Haarlem,Hilversum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijde Blik,0402::SB9,1216 LD,1554,665,1,4,0,0,2,590,78,0,0,0,0,0,670,134,95,43,94,37,44,29,16,23,11,2,36,39,1,16,11,9,12,1,0,0,3,4,0,0,0,4,0,0,1,0,,
Haarlem,Hilversum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Parochie Emmaus-Paulus,0402::SB10,1216 RN,1576,614,0,0,2,0,3,546,63,0,2,0,0,0,612,151,77,37,139,33,25,30,7,31,7,1,1,25,4,16,2,14,1,3,0,3,1,2,0,1,0,2,0,1,0,0,,
