contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Den Helder,Beemster,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis 15-03-2021,0370::SB1,1462 NV,0,282,0,0,0,0,1,257,24,0,0,0,0,0,282,70,27,32,31,12,24,29,2,16,2,2,0,7,0,12,0,6,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,,
Den Helder,Beemster,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis 16-03-2021,0370::SB2,1462 NV,0,362,0,0,0,0,3,319,40,0,0,0,0,0,362,91,59,36,41,12,34,30,4,13,4,0,3,8,0,9,3,3,0,1,0,0,0,10,0,1,0,0,0,0,0,0,0,,
Den Helder,Beemster,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis MB,0370::SB3,1462 NV,1913,1342,2,4,0,0,3,1214,129,0,2,0,0,0,1346,435,153,105,193,39,64,57,8,45,6,3,8,78,11,56,11,25,1,2,0,1,4,28,1,0,0,1,2,0,4,1,0,,
Den Helder,Beemster,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Keyserin MB,0370::SB4,1462 HL,1853,912,1,0,0,0,0,796,117,0,0,0,0,0,913,288,88,57,146,49,41,29,9,45,3,0,7,50,4,28,3,16,0,1,1,1,5,33,0,0,1,0,7,0,0,0,0,,
Den Helder,Beemster,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brasserie De Kerckhaen WB,0370::SB5,1464 NG,642,557,1,1,0,0,0,490,69,0,0,0,0,0,559,181,53,63,52,16,10,17,2,20,3,0,1,26,2,15,0,16,0,1,0,0,2,72,2,2,0,0,0,0,0,1,0,,
Den Helder,Beemster,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurthuis Zuidoost ZOB,0370::SB6,1461 BW,1340,1204,1,0,0,1,4,1100,100,0,1,0,0,0,1204,478,93,73,195,48,39,58,7,43,5,5,4,45,8,46,4,19,0,3,0,0,6,18,4,0,0,0,1,1,0,1,0,,
Den Helder,Beemster,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wooncentrum Zuiderhof ZOB,0370::SB7,1461 AJ,1478,971,1,4,0,0,3,890,84,0,0,1,0,0,977,324,86,80,173,47,33,33,6,40,10,2,1,40,0,45,0,21,0,6,1,1,3,16,3,0,0,0,0,0,0,0,0,,
Den Helder,Beemster,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau obs De Bonte Klaver NB,0370::SB8,1463 HC,644,476,0,0,0,0,1,416,59,0,0,0,0,0,476,136,40,38,45,15,21,14,3,22,1,1,0,37,0,21,1,22,0,1,0,2,0,52,1,0,0,0,1,0,1,1,0,,
Den Helder,Beemster,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau,0370::SB11,1462 NV,0,410,0,1,6,0,,,,,0,10,,,421,121,33,89,46,13,20,53,6,9,8,0,0,1,0,3,0,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,4
Den Helder,Beemster,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau,0370::SB13,1462 NV,0,197,2,1,0,0,,,,,0,0,,,200,51,11,37,21,6,12,19,4,9,9,0,1,1,0,5,1,2,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0
