contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leiden,Capelle aan den IJssel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,0502::SB1,2903 AR,1112,1283,6,7,0,0,5,1142,149,0,0,0,0,0,1296,245,128,53,171,71,81,61,50,38,18,67,72,103,29,43,7,16,7,6,1,0,2,2,3,2,0,1,2,0,4,,
Leiden,Capelle aan den IJssel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Protestantse kerk “De Hoeksteen”,0502::SB2,2903 AJ,1428,719,2,1,0,0,1,643,78,0,0,0,0,0,722,95,107,43,86,26,38,27,51,21,4,56,28,50,19,31,7,8,2,4,1,2,4,1,1,0,0,3,0,4,0,,
Leiden,Capelle aan den IJssel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Lijster,0502::SB3,2902 JD,1922,760,0,0,0,0,4,658,99,0,0,0,0,0,761,123,56,43,115,26,48,36,31,23,4,105,3,63,10,35,9,14,3,3,1,2,0,1,0,0,2,0,1,2,1,,
Leiden,Capelle aan den IJssel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportpark 't Slot,0502::SB4,2902 BG,1812,1068,2,2,0,0,1,947,125,0,0,0,0,0,1073,251,115,62,163,20,59,32,46,30,4,56,13,78,12,73,11,23,10,0,1,2,1,2,0,0,2,0,0,2,0,,
Leiden,Capelle aan den IJssel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Nieuwe Westerkerk,0502::SB5,2902 CT,1466,959,0,4,0,0,4,893,66,0,0,0,0,0,963,165,118,44,97,34,61,32,64,37,8,97,26,69,23,55,5,10,3,3,0,0,2,1,1,0,0,3,0,1,0,,
Leiden,Capelle aan den IJssel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Meeuwensingel,0502::SB6,2903 TE,1456,602,1,3,0,0,1,540,66,0,0,0,0,0,607,106,90,27,100,22,47,20,23,21,6,38,7,39,4,33,3,8,1,2,0,0,1,0,0,2,0,1,1,0,0,,
Leiden,Capelle aan den IJssel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportcomplex Aquapelle,0502::SB7,2903 EB,2156,785,2,1,0,0,1,718,69,0,0,0,0,0,788,141,116,26,101,24,40,40,21,33,9,80,12,54,14,34,6,20,5,3,0,1,1,1,0,0,2,0,0,1,0,,
Leiden,Capelle aan den IJssel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau St. Paulus’ Bekering,0502::SB8,2903 GM,1326,494,5,1,0,0,4,433,63,0,0,0,0,0,500,89,40,23,73,17,26,20,37,11,1,81,14,27,9,11,5,1,3,1,0,0,1,2,0,0,0,0,0,2,0,,
Leiden,Capelle aan den IJssel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Aleoeten,0502::SB9,2904 VA,1144,783,1,1,0,0,2,710,73,0,0,0,0,0,785,179,77,40,143,40,28,34,28,25,7,31,10,67,7,34,3,20,2,3,0,0,1,0,0,0,0,0,0,4,0,,
Leiden,Capelle aan den IJssel,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportpark Couwenhoek,0502::SB10,2904 XZ,1888,736,2,0,0,0,0,658,81,0,0,0,0,0,739,228,65,41,140,17,29,29,7,23,8,18,6,43,9,44,3,15,2,1,0,3,2,0,1,0,1,0,0,0,1,,
