contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,"Blanco (Zeven, A.J.L.B.)",Wij zijn Nederland,Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 01 Gemeentehuis,0489::SB1,2991 AA,1232,1620,5,8,0,0,2,1433,201,0,0,0,0,0,1636,329,205,94,228,68,74,59,59,43,9,76,83,151,18,54,5,19,30,4,0,0,4,4,0,0,0,0,3,0,1,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 03 trouwzaal De Watertoren,0489::SB3,2992 BE,1133,902,0,1,0,0,0,819,84,0,0,0,0,0,903,194,84,76,120,32,34,26,50,40,10,114,10,44,10,36,4,6,1,3,1,0,3,2,0,0,1,0,0,1,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 04 Café 't Schaapje,0489::SB4,2993 BG,1383,854,0,3,0,1,5,743,110,0,0,1,0,0,858,230,122,47,125,21,59,22,17,14,13,9,23,63,8,45,7,9,11,0,0,2,0,2,3,2,0,0,0,0,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 27 basisschool Groen van Prinsterer,0489::SB5,2992 DN,2164,1472,4,2,0,0,3,1315,160,0,0,0,0,0,1478,365,168,135,243,37,74,36,64,34,15,74,15,65,5,92,5,18,4,2,0,1,9,1,3,1,2,1,3,0,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 06 De Kruidentuin (Vitaal) 1,0489::SB6,2991 KR,30,272,0,0,0,0,2,246,24,0,0,0,0,0,272,51,44,18,46,12,9,13,19,5,0,13,10,15,1,7,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 35 Sporthal Aksent 1,0489::SB7,2992 GK,1360,1195,1,2,0,0,1,1073,126,0,0,0,0,0,1200,345,173,68,167,28,57,35,41,31,10,44,19,81,11,53,5,9,8,1,0,0,2,2,2,2,0,0,1,0,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 36 De Kruidentuin (Vitaal) 2,0489::SB8,2991 KR,1336,251,0,0,0,0,0,219,32,0,0,0,0,0,251,46,17,12,33,12,17,7,18,11,5,14,11,22,0,11,1,5,5,1,0,0,1,1,1,0,0,0,0,0,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 27 Bethelkerk,0489::SB9,2992 SG,1588,702,0,3,0,0,3,635,65,0,0,0,0,0,703,119,71,64,78,13,45,21,55,17,6,118,6,35,2,27,3,5,6,0,0,0,2,2,1,2,0,2,0,1,1,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 30 't Trefpunt,0489::SB10,2991 GB,1229,446,2,1,0,0,0,403,46,0,0,0,0,0,449,91,49,43,58,21,20,21,17,14,6,30,4,29,0,26,0,10,0,1,1,0,2,0,0,0,0,0,3,0,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 32 Sporthal de Driesprong 1,0489::SB11,2991 BK,1179,1293,0,1,0,0,0,1144,150,0,0,0,0,0,1294,296,125,104,228,58,53,36,75,58,10,64,5,65,1,56,3,30,3,2,2,5,7,5,0,0,0,0,2,0,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 37 Sporthal de Driesprong 2,0489::SB12,2991 BK,1296,1130,0,0,0,0,5,1093,32,0,0,0,0,0,1130,284,92,97,196,55,48,41,58,38,8,44,3,64,5,43,6,36,2,3,1,0,4,1,0,1,0,0,0,0,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 13 Sporthal Aksent 2,0489::SB13,2992 GK,1865,940,3,0,0,0,4,843,98,0,0,0,0,0,945,271,108,75,127,29,43,26,38,23,6,30,10,67,3,43,3,22,3,1,0,1,3,1,2,1,2,1,1,0,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 14 Eben Haezerkerk (bibliotheek),0489::SB14,2992 AM,1690,1408,5,0,0,0,0,1253,160,0,0,0,0,0,1413,391,142,107,166,34,49,44,79,33,16,150,2,72,1,75,5,23,0,1,1,2,6,1,2,2,0,1,1,2,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 31 Carnisse Haven (kerk),0489::SB15,2993 TA,1939,1377,2,2,0,0,1,1209,172,0,0,0,0,0,1382,415,182,73,180,53,63,56,32,39,14,19,32,83,19,59,5,18,14,6,0,3,6,5,1,0,0,0,0,0,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 16 Sporthal Waterpoort 1,0489::SB16,2993 DL,2129,1144,4,0,1,0,2,1001,144,0,1,0,0,0,1147,305,161,55,174,33,40,53,24,42,16,12,36,70,11,55,6,22,13,0,0,3,4,1,1,2,1,1,2,0,1,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 17 Sporthal Waterpoort 2,0489::SB17,2993 DL,1982,1190,1,1,0,0,1,1048,143,0,0,0,0,0,1192,311,169,53,189,34,57,40,19,33,3,16,47,88,12,59,10,18,16,0,1,5,5,1,1,0,0,2,1,0,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 33 Sporthal Riederpoort,0489::SB18,2993 XE,1106,975,1,2,0,0,5,860,113,0,0,0,0,0,978,297,106,35,201,25,41,33,26,20,13,10,19,59,5,43,4,16,12,2,0,1,2,2,1,0,0,1,1,0,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 19 Sporthal Waterpoort 3,0489::SB19,2993 DL,2147,1035,3,5,0,0,1,929,113,0,0,0,0,0,1043,283,127,46,168,44,48,42,16,25,14,4,41,75,11,52,7,13,11,2,0,2,0,0,2,0,0,0,2,0,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 32 Sportpark vv Smitshoek,0489::SB20,2993 BZ,858,728,2,0,5,0,1,646,78,0,5,0,0,0,725,221,95,36,98,22,25,22,17,18,7,12,28,54,12,33,4,15,5,2,0,0,1,1,0,0,0,0,0,0,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 21 Sporthal Vrijenburgpoort,0489::SB21,2994 CC,1925,1091,3,2,0,0,0,934,162,0,0,0,0,0,1096,251,118,50,156,51,32,55,25,40,6,8,103,46,25,59,5,9,35,1,2,0,5,3,3,1,0,2,0,0,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 22 Pop-up stembureau bij gem. gemaal,0489::SB22,,2010,1077,2,1,0,0,1,970,109,0,0,0,0,0,1080,323,141,53,161,25,46,29,18,24,9,7,56,59,15,58,7,20,15,2,0,0,2,2,0,0,0,1,4,0,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 23 jongerencentrum BLOK 0180  1,0489::SB23,2992 ZB,2462,1610,2,2,0,0,4,1413,196,0,0,0,0,0,1613,505,186,113,242,40,30,28,64,33,14,87,25,100,4,89,7,24,9,2,0,1,1,1,3,1,0,0,0,1,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 24 Pop-up stembureau bij het NS station,0489::SB24,,833,741,3,0,0,0,5,668,71,0,0,0,0,0,744,135,62,39,121,43,34,20,29,32,9,45,14,71,11,45,1,18,2,5,0,0,3,0,1,1,0,0,0,0,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Triomfatorkerk A  MAANDAG,0489::SB201,2991 CH,1884,750,3,1,0,0,0,687,68,0,0,0,0,0,755,185,62,126,65,26,44,45,59,18,10,36,3,17,1,36,0,15,0,0,0,0,1,0,0,0,0,0,1,0,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Triomfatorkerk B  DINSDAG,0489::SB202,2991 CH,0,657,0,0,0,0,1,581,76,0,0,1,0,1,658,152,87,70,66,14,35,44,51,15,2,45,2,16,1,32,2,13,4,1,0,2,0,1,0,2,0,0,0,0,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Carnisse Haven (kerk) A  MAANDAG,0489::SB203,2993 TA,0,417,1,0,0,0,1,374,43,0,0,0,0,0,418,111,72,48,36,11,24,28,15,12,7,12,4,11,0,21,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Carnisse Haven (kerk) B  DINSDAG,0489::SB204,2993 TA,0,416,0,0,0,0,0,364,54,0,0,2,0,0,418,108,60,34,45,13,25,26,20,4,4,0,15,19,5,28,2,3,2,1,1,0,0,1,0,0,0,0,0,0,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportpark vv Smitshoek A  MAANDAG,0489::SB205,2993 BZ,0,225,0,0,0,0,0,208,17,0,0,0,0,0,225,66,33,13,27,7,10,20,6,8,2,2,3,7,1,14,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportpark vv Smitshoek B  DINSDAG,0489::SB206,2993 BZ,0,234,0,1,0,0,2,208,25,0,0,0,0,0,235,65,44,17,19,3,19,12,4,5,7,3,2,11,0,14,0,3,1,0,0,0,3,1,1,0,0,0,0,0,0,,
Dordrecht,Barendrecht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau BLOK 0180 A  MAANDAG,0489::SB207,2992 ZB,0,288,0,0,0,0,0,264,24,0,0,0,0,0,288,78,36,31,25,9,12,15,14,10,6,14,4,6,1,13,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,,
