contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Zwolle,Dalfsen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Wiekelaar,0148::SB3,7722 ST,1205,837,2,1,0,3,4,749,90,0,0,3,0,0,843,147,72,193,67,11,30,20,74,16,6,22,0,50,0,14,1,11,0,0,0,1,1,95,2,1,0,2,1,0,0,0,0,,
Zwolle,Dalfsen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Parochiehuis Hoonhorst,0148::SB4,7722 LR,1403,1013,0,2,0,4,2,916,101,0,0,4,0,0,1019,191,65,233,127,47,44,20,62,27,1,14,0,42,2,18,2,29,0,6,1,2,3,72,1,1,0,0,2,0,1,0,0,,
Zwolle,Dalfsen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Geref. Ker (Vrijgem.),0148::SB6,7721 XM,1045,989,1,1,0,0,4,906,81,0,0,0,0,0,991,200,78,145,125,30,51,36,158,18,12,20,0,48,2,24,1,12,0,1,0,1,1,21,1,0,1,0,1,2,0,0,0,,
Zwolle,Dalfsen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,0148::SB7,7721 AX,1068,746,0,1,0,0,8,666,73,0,0,0,0,0,747,154,44,92,158,37,33,35,56,23,4,14,1,18,2,15,1,19,0,3,0,2,2,26,2,1,1,1,0,0,2,0,0,,
Zwolle,Dalfsen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ned. Gereformeerde Kerk,0148::SB8,7721 DX,1080,974,2,2,0,0,0,897,81,0,0,0,0,0,978,192,48,162,149,50,42,50,140,20,2,25,1,31,2,14,1,11,0,0,0,3,1,18,2,4,1,0,1,0,4,0,0,,
Zwolle,Dalfsen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kulturhus De Mozaiek,0148::SB9,8151 AZ,1008,578,2,0,0,0,2,515,63,0,0,0,0,0,580,175,53,106,61,16,19,18,14,10,1,2,0,21,0,13,1,4,0,0,1,2,1,58,0,0,0,0,2,0,0,0,0,,
Zwolle,Dalfsen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hofje van Buisman,0148::SB11,8151 AR,1226,781,0,1,0,2,5,723,56,0,0,2,0,0,784,205,84,155,81,15,39,29,10,3,14,2,0,36,0,31,1,4,0,0,1,3,4,61,1,0,0,0,2,0,0,0,0,,
Zwolle,Dalfsen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau NH Jeugdgebouw,0148::SB12,7711 CD,1374,877,0,1,0,0,2,782,94,0,0,0,0,0,878,202,99,165,100,10,27,23,76,11,8,11,0,38,2,19,1,6,0,0,0,1,0,74,1,0,0,0,3,0,0,0,0,,
Zwolle,Dalfsen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maranathakerk,0148::SB14,7711 HS,1408,1013,2,0,0,0,2,910,103,0,0,0,0,0,1015,227,132,162,64,16,39,21,120,22,7,60,0,63,0,27,2,5,1,0,0,0,2,36,0,0,0,2,2,0,3,0,0,,
Zwolle,Dalfsen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Restaurant Madrid,0148::SB15,7722 HS,518,376,2,0,0,0,2,323,53,0,0,0,0,0,378,93,20,72,37,18,8,13,24,9,0,8,1,11,0,8,1,6,0,2,0,1,0,44,0,0,0,0,0,0,0,0,0,,
