contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeentehuis Drunen,0797::SB1,5151 JH,1263,971,2,3,0,0,3,878,95,0,0,0,0,0,976,307,96,70,154,41,65,31,8,29,17,1,23,54,1,34,4,17,0,0,1,4,3,5,0,1,1,0,2,2,0,0,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau KC Wereldwijs,0797::SB2,5151 ZK,1213,802,0,1,0,0,1,742,60,0,0,0,0,0,803,208,127,65,111,17,86,16,9,16,5,0,21,54,1,18,4,8,1,2,0,5,4,9,2,1,2,0,5,0,0,5,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Remise,0797::SB3,5151 BM,1017,906,0,1,0,0,0,826,81,0,0,0,0,0,907,319,92,95,141,27,49,30,9,19,9,0,6,49,0,21,6,17,0,1,0,1,2,9,2,1,0,0,0,0,0,1,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dillenburg Sporthal 2,0797::SB4,5151 VW,1138,450,1,0,0,0,0,409,42,0,0,0,0,0,451,137,47,34,66,13,37,16,6,12,2,0,8,24,0,13,3,13,0,3,0,1,5,4,1,1,0,0,2,1,0,1,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Het Rad,0797::SB5,5154 AN,1400,1039,2,2,0,0,0,942,101,0,0,0,0,0,1043,408,127,164,96,22,41,20,4,16,9,0,0,46,0,20,5,12,0,0,1,4,3,31,1,0,1,0,6,2,0,0,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Stulp (2),0797::SB6,5151 MR,1439,806,0,4,0,0,0,746,64,0,0,0,0,0,810,237,87,52,143,27,56,22,11,20,7,0,43,46,0,22,3,11,2,3,0,0,1,5,0,0,0,0,4,3,0,1,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dillenburg Sporthal 1,0797::SB7,5151 VW,1116,493,0,0,0,0,0,435,58,0,0,0,0,0,493,169,54,42,63,15,23,15,9,9,7,1,7,43,0,16,1,9,2,1,0,0,1,4,1,0,1,0,0,0,0,0,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Stulp 1,0797::SB8,5151 MR,1441,888,0,2,0,0,2,806,83,1,0,1,0,0,891,250,93,57,152,40,53,40,2,23,9,0,29,67,3,21,4,18,5,5,1,3,3,7,0,0,0,0,2,0,0,1,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Brug gymzaal 1,0797::SB9,5152 JB,851,646,2,0,0,0,0,578,70,0,0,0,0,0,648,190,70,52,137,24,50,21,3,10,10,0,9,20,0,16,0,14,4,0,1,4,1,6,1,0,1,0,1,1,0,0,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Voorste Venne,0797::SB10,5152 LZ,1176,640,2,0,0,0,2,582,58,0,0,0,0,0,642,202,60,40,115,25,59,17,7,18,12,1,1,30,2,23,7,11,1,0,0,2,2,4,0,0,0,0,0,0,0,1,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal De Kubus 1,0797::SB11,5156 CJ,1029,580,1,1,0,0,1,498,83,0,0,0,0,0,582,107,144,41,48,13,30,17,9,15,8,2,48,54,3,8,4,10,3,1,0,2,2,5,0,1,1,1,1,2,0,0,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Seniorensociëteit,0797::SB12,5256 AD,1289,680,1,3,0,1,4,620,61,0,0,1,0,0,685,180,67,77,117,30,32,9,13,48,5,14,4,36,0,12,1,16,2,0,0,0,7,2,1,1,1,0,1,2,0,2,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De nieuwe schuur,0797::SB13,5255 AW,805,678,1,1,0,0,0,607,73,0,0,0,0,0,680,207,75,103,106,20,21,21,8,25,2,3,8,21,0,18,3,14,0,2,0,3,2,12,0,0,0,0,1,3,0,0,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal de Kubus 2,0797::SB14,5156 CJ,885,593,0,2,0,0,1,516,78,0,0,0,0,0,595,102,140,31,53,13,50,22,7,20,3,2,51,59,1,10,1,10,0,1,1,1,1,6,0,0,1,2,5,0,0,0,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeentehuis Vlijmen,0797::SB15,5251 ED,1435,1164,0,3,0,0,3,1042,122,0,0,0,0,0,1167,365,160,80,189,47,65,41,12,34,10,5,4,67,0,20,4,33,3,2,1,3,2,10,0,2,1,0,2,1,0,1,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Korf,0797::SB16,5251 AW,1300,650,0,1,0,0,0,561,90,0,0,0,0,0,651,207,81,54,107,26,37,9,2,20,5,1,5,34,0,16,5,17,3,1,1,5,1,3,0,1,0,0,7,0,0,2,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Die Heijgrave 1,0797::SB17,5251 CJ,977,689,1,0,0,0,4,600,86,0,0,0,0,0,690,193,102,57,100,28,45,24,10,28,5,0,5,29,0,24,5,18,2,3,0,1,1,3,0,1,0,0,5,0,0,0,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Die Heijgrave 2,0797::SB18,5251 CJ,1666,830,0,1,0,1,5,748,79,0,0,1,0,0,832,240,104,75,132,27,55,25,12,24,7,0,5,60,1,24,3,11,0,2,0,4,2,13,0,0,2,0,1,1,0,0,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Bussel gymzaal,0797::SB19,5251 ER,1699,1000,0,1,0,0,1,917,83,0,0,0,0,0,1001,337,117,72,180,39,54,25,10,32,12,0,0,46,0,21,6,23,0,3,1,0,4,12,1,0,0,0,4,0,0,1,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Het Patronaat,0797::SB20,5253 AJ,1300,854,0,0,0,0,1,784,69,0,0,0,0,0,854,241,142,85,110,26,53,17,5,26,13,0,5,35,0,40,8,21,0,2,0,2,1,12,0,0,0,0,8,1,0,1,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Steeg,0797::SB21,5254 JD,1819,1310,1,3,0,0,0,1169,145,0,0,0,0,0,1314,457,181,140,171,39,59,27,11,24,9,3,0,56,1,52,7,33,0,2,1,2,4,24,0,1,0,0,4,0,1,1,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau TTV Hooghei,0797::SB22,5251 LB,1550,707,1,0,0,0,2,639,67,0,0,0,0,0,708,203,130,40,90,27,58,17,7,11,9,0,5,60,3,17,0,11,1,7,0,3,2,1,0,0,2,0,3,0,0,0,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Die Heijgrave 3,0797::SB23,5251 CJ,1199,836,1,2,0,0,1,744,94,0,0,0,0,0,839,226,129,62,144,22,67,25,3,21,11,0,7,42,1,26,4,22,0,5,0,2,4,4,2,1,1,0,3,0,0,2,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Vennen gymzaal,0797::SB24,5151 CA,1314,698,1,0,0,0,0,626,73,0,0,0,0,0,699,202,72,65,98,21,51,35,5,7,5,0,32,41,0,16,11,12,9,1,0,0,4,3,0,2,0,0,5,1,0,0,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Het Water ontmoetingsruimte,0797::SB25,5152 GE,1296,853,0,0,0,0,2,773,78,0,0,0,0,0,853,324,61,91,149,27,49,30,6,28,8,1,2,22,3,22,1,20,1,0,0,1,3,0,0,0,0,0,3,0,0,1,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau M.F.A. Caleidoscoop,0797::SB26,5251 NG,1628,1134,2,4,0,0,0,1007,133,0,0,0,0,0,1140,197,306,51,122,41,113,32,13,26,14,1,16,109,4,28,5,20,0,1,0,1,7,13,1,2,3,0,2,1,0,5,,
's-Hertogenbosch,Heusden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Brug gymzaal 2,0797::SB27,5152 JB,851,655,0,1,0,0,1,599,57,0,0,1,0,1,657,222,65,49,104,25,45,18,6,18,6,1,7,40,2,13,2,10,5,2,0,1,2,6,2,1,0,0,2,0,0,1,,
