contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Utrecht,Baarn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Baarn (publieksplein),0308::SB1,3743 BA,1170,1363,8,2,0,0,11,1248,114,0,0,0,0,0,1373,353,74,78,344,88,40,50,36,81,10,12,11,69,14,37,3,43,0,3,0,0,3,2,2,0,2,0,3,1,2,2,,
Utrecht,Baarn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Nutsgebouw,0308::SB2,3741 AH,900,211,0,0,0,0,1,194,16,0,0,0,0,0,211,52,11,16,43,23,2,10,2,12,1,2,1,11,1,8,2,10,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,
Utrecht,Baarn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maria Koningin Kerk,0308::SB3,3742 XM,900,1343,4,2,0,2,3,1223,121,0,2,0,0,0,1347,291,107,122,232,112,79,67,62,68,14,14,6,65,5,36,4,30,1,5,0,2,11,1,3,1,2,0,2,1,0,0,,
Utrecht,Baarn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Speeltuin Oosterkwartier,0308::SB4,3742 RL,900,794,2,5,0,1,4,718,78,0,1,0,0,0,800,152,89,39,132,66,44,46,34,33,11,0,29,56,4,15,3,14,7,1,2,1,9,4,0,1,0,0,1,0,1,0,,
Utrecht,Baarn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gebouw De Pool,0308::SB5,3742 RL,900,521,0,1,1,1,54,465,0,0,3,0,1,0,519,100,98,42,72,26,27,29,8,12,9,7,17,32,0,20,1,7,1,1,0,2,2,6,0,0,0,0,1,0,1,0,,
Utrecht,Baarn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gebouw Elan,0308::SB6,3742 SJ,900,745,2,2,0,0,4,685,60,0,0,0,0,0,749,172,60,47,163,61,30,29,32,41,6,5,0,36,2,21,2,27,0,2,0,3,0,3,0,1,0,0,1,0,1,0,,
Utrecht,Baarn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau NS station,0308::SB7,3743 KM,900,1597,4,1,1,1,5,1451,144,0,2,0,0,0,1600,470,93,111,373,90,26,58,38,80,2,6,5,70,10,40,2,100,1,3,2,3,3,5,3,0,0,0,2,0,1,0,,
Utrecht,Baarn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal De Spoorslag,0308::SB8,3743 EG,900,209,0,1,0,0,1,187,22,0,0,0,0,0,210,56,14,14,56,8,6,9,5,4,0,1,0,13,1,6,2,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,
Utrecht,Baarn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sherpa (bijzonder stembureau),0308::SB9,3744 MN,300,22,0,4,0,0,2,23,1,0,0,0,0,0,26,2,2,1,4,5,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Utrecht,Baarn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis de Furs Lage Vuursche,0308::SB10,3749 AA,360,247,0,0,0,0,5,218,24,0,0,0,0,0,247,67,19,21,28,11,10,7,4,25,1,10,0,14,1,10,2,11,0,0,3,0,1,1,0,0,1,0,0,0,0,0,,
