contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leiden,Hillegom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Villa Flora 1,0534::SB1,,1115,1132,1,2,0,2,6,1021,110,0,0,2,0,0,1137,312,130,84,187,52,49,46,6,48,17,10,5,68,5,51,7,29,1,3,0,2,6,4,2,2,0,0,0,6,0,,
Leiden,Hillegom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bibliotheek Zuid Kennemerland,0534::SB2,,1346,758,2,4,0,2,4,692,70,0,0,2,0,0,766,195,88,49,134,41,32,25,9,35,8,6,13,48,2,26,8,15,0,3,0,2,2,4,2,1,0,0,0,9,1,,
Leiden,Hillegom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Verenigingsgebouw de Bestemming,0534::SB3,,1373,618,3,0,0,0,4,559,58,0,0,0,0,0,621,149,75,37,94,34,34,28,17,27,20,5,10,38,1,21,6,10,0,2,0,2,0,2,1,1,0,0,0,4,0,,
Leiden,Hillegom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Speeltuin Weerestein,0534::SB4,,1504,869,0,1,0,0,4,781,85,0,0,0,0,0,870,224,117,67,172,27,27,22,16,26,5,9,0,58,0,40,7,37,0,2,0,4,3,3,0,0,0,0,0,3,0,,
Leiden,Hillegom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Mesdaglaan (1),0534::SB5,,1329,306,0,1,0,0,2,275,30,0,0,0,0,0,307,62,32,12,54,16,15,10,5,19,3,4,10,28,1,14,2,1,6,5,0,0,1,4,0,0,0,0,0,2,0,,
Leiden,Hillegom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Mesdaglaan (2),0534::SB6,,1431,358,0,1,0,0,1,330,28,0,0,0,0,0,359,88,57,29,42,13,15,13,11,20,3,1,5,29,1,9,3,10,0,3,0,1,0,2,2,0,0,0,0,1,0,,
Leiden,Hillegom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportcentrum de Vosse,0534::SB7,,1296,986,0,3,0,0,2,893,94,0,0,0,0,0,989,260,137,71,149,52,37,30,10,37,18,6,14,76,4,35,10,18,3,3,1,1,4,2,1,1,1,0,0,5,0,,
Leiden,Hillegom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Guido Gezellelaan (1),0534::SB8,,1057,772,3,2,0,5,2,717,65,0,0,5,0,0,782,203,90,66,125,29,37,46,8,26,9,4,1,53,0,39,4,14,0,2,0,1,2,10,2,1,0,0,0,0,0,,
Leiden,Hillegom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dienstencentrum Elsbroek,0534::SB9,,1502,1080,2,2,0,5,3,992,84,0,5,0,0,0,1079,262,138,89,174,49,52,48,14,58,14,6,8,65,2,46,5,24,0,1,0,1,9,10,2,2,0,0,0,1,0,,
Leiden,Hillegom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Squash Hillegom,0534::SB10,,1097,905,0,1,0,0,12,790,104,0,0,0,0,0,906,289,102,51,115,23,23,20,14,41,12,2,13,90,1,51,5,26,0,1,2,3,4,5,0,0,1,1,0,10,0,,
Leiden,Hillegom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau ProGym,0534::SB11,,1342,1009,3,5,0,2,4,913,98,0,2,0,0,0,1015,226,129,82,178,29,46,46,14,47,7,6,18,75,3,50,4,18,4,5,2,1,8,4,2,1,0,0,0,4,0,,
Leiden,Hillegom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Villa Flora 2,0534::SB12,,1037,1151,1,1,0,0,6,1022,125,0,0,0,0,0,1153,311,135,74,214,44,51,38,17,53,12,12,6,65,5,35,13,44,0,4,0,1,4,6,2,1,0,0,1,3,0,,
Leiden,Hillegom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Guido Gezellelaan (2),0534::SB13,,1284,767,0,1,0,3,0,696,75,0,0,3,0,0,771,233,98,64,121,31,25,31,6,38,10,6,6,39,1,26,3,10,0,0,2,2,3,6,5,0,0,0,0,1,0,,
Leiden,Hillegom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau BS1,0534::SB14,,0,1387,1,3,0,0,,,,,0,0,,,1391,396,152,297,120,24,60,129,42,44,57,4,3,7,0,32,3,6,0,0,0,0,0,3,1,7,0,0,0,0,0,0,0
Leiden,Hillegom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau BS2 17 mrt,0534::SB15,,0,23,0,0,1,0,,,,,0,1,,,24,7,6,6,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leiden,Hillegom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Villa Flora 15 maart,0534::SB17,,0,517,2,0,0,0,3,469,47,0,0,0,0,0,519,174,56,76,70,12,37,19,11,15,6,1,2,11,2,11,0,9,0,0,0,0,1,0,0,2,0,0,0,2,0,,
Leiden,Hillegom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Villla Flora 16 maart,0534::SB18,,0,516,1,0,0,0,3,477,37,0,0,0,0,0,517,164,70,74,50,13,26,22,8,15,13,2,4,15,2,23,1,5,0,0,1,0,1,2,0,1,0,0,0,4,0,,
Leiden,Hillegom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bibliotheek Zuid-Kennemerland 15 maart,0534::SB19,,0,323,0,0,0,0,0,289,34,0,0,0,0,0,323,75,33,47,54,4,16,45,2,22,6,1,0,4,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,,
Leiden,Hillegom,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bibliotheek Zuid-Kennemerland 16 maart,0534::SB20,,0,267,0,0,1,0,1,241,26,0,0,1,0,0,268,65,25,40,48,11,24,11,3,7,4,0,4,4,0,16,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,,
