contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,"Blanco (Zeven, A.J.L.B.)",Wij zijn Nederland,Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Dordrecht,Nissewaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Noord,1930::SB1,3202 GN,2658,987,3,0,0,1,1,893,97,0,0,1,0,0,991,165,219,44,88,32,92,49,12,43,14,12,19,119,13,31,5,11,1,3,0,0,7,3,0,1,0,1,3,0,0,,
Dordrecht,Nissewaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Noord,1930::SB2,3202 GN,1035,1007,3,5,0,2,1,914,102,0,0,2,0,0,1017,166,202,40,94,47,79,40,31,34,7,9,35,122,6,39,9,17,9,6,1,0,4,1,2,2,0,2,3,0,0,,
Dordrecht,Nissewaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Verkiezingsplaza Rivièrabad,1930::SB3,3202 ST,1612,574,3,0,0,0,2,533,42,0,0,0,0,0,577,134,86,28,73,23,43,20,12,19,7,0,20,49,6,19,7,12,0,2,2,2,5,2,0,0,1,0,1,1,0,,
Dordrecht,Nissewaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurthuis De Hoek,1930::SB4,3201 HS,1971,936,4,1,0,0,1,823,117,0,0,0,0,0,941,147,180,22,72,49,105,45,19,31,6,1,28,138,22,36,9,3,4,4,0,4,4,0,1,2,1,0,3,0,0,,
Dordrecht,Nissewaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Spaanse vereniging,1930::SB5,3201 CK,2149,472,0,3,0,0,0,437,38,0,0,0,0,0,475,100,71,33,76,15,36,24,6,25,7,2,1,38,1,24,2,5,0,0,1,0,0,2,0,1,1,0,0,1,0,,
Dordrecht,Nissewaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Theater de Stoep,1930::SB6,3201 DH,1729,612,2,0,0,0,1,551,64,0,0,2,0,0,616,156,90,24,80,19,42,33,9,25,4,3,4,53,6,32,1,14,1,3,0,2,2,4,1,3,0,0,1,0,0,,
Dordrecht,Nissewaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Mercuriusstraat,1930::SB7,3204 BM,1503,601,0,0,0,0,1,547,53,0,0,0,0,0,601,99,125,22,66,27,49,26,19,20,9,3,5,65,9,27,8,5,1,2,1,1,6,2,2,1,0,0,0,1,0,,
Dordrecht,Nissewaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Mercuriusstraat,1930::SB8,3204 BM,1832,576,0,3,0,0,2,516,61,0,0,0,0,0,579,101,115,26,57,23,50,27,12,22,12,7,4,60,6,35,3,7,0,1,0,1,1,3,0,0,2,0,1,0,0,,
Dordrecht,Nissewaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Verkiezingsplaza Rivièrabad,1930::SB9,3202 ST,1939,639,1,0,3,0,3,591,43,0,3,0,0,0,637,144,123,25,55,30,44,13,7,27,9,2,19,64,5,41,7,6,2,3,0,3,0,3,0,0,1,3,2,1,0,,
Dordrecht,Nissewaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerk de Kern,1930::SB10,3203 BK,1918,865,1,1,0,2,0,803,66,0,0,2,0,0,869,162,145,39,82,37,86,42,23,25,18,9,18,104,6,25,7,10,9,2,1,2,5,3,0,1,0,1,2,1,0,,
