contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Arnhem,Zevenaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Gemeentehuis, Turmac Cultuurfabriek",0299::SB1,6901AA,1568,1524,3,3,0,9,4,1404,131,0,0,9,0,0,1539,422,130,93,282,87,93,70,16,57,22,3,22,86,7,41,10,37,2,2,1,2,6,16,3,1,2,2,7,1,1,,
Arnhem,Zevenaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau NME-gebouw,0299::SB2,6901 BV,1692,690,2,1,0,0,1,639,53,0,0,0,0,0,693,211,66,50,121,29,58,35,7,25,5,1,5,26,4,13,2,18,0,0,0,1,5,5,1,2,0,0,0,0,0,,
Arnhem,Zevenaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Heerenmäten,0299::SB3,6904 GZ,2074,666,4,1,0,0,3,612,56,0,0,0,0,0,671,213,64,45,120,37,40,34,6,24,7,0,4,24,4,23,4,7,0,0,0,0,3,2,0,0,0,0,5,0,0,,
Arnhem,Zevenaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Centrum 4.0,0299::SB4,6905 BH,1457,758,3,1,0,0,1,752,9,0,0,0,0,0,762,254,56,54,151,37,40,19,7,24,4,0,9,47,0,27,4,9,0,2,0,2,2,6,0,0,0,0,0,0,4,,
Arnhem,Zevenaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal de Brug,0299::SB5,6904 EN,1536,1246,5,3,0,1,2,1152,101,0,0,1,0,0,1255,246,170,80,192,73,106,89,10,42,14,4,37,88,5,29,11,17,4,5,1,2,6,9,1,0,0,0,5,0,0,,
Arnhem,Zevenaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Heerenmäten,0299::SB6,6904 GZ,1585,730,1,0,0,0,2,727,2,0,0,0,0,0,731,202,65,47,151,47,47,32,5,32,4,0,5,32,2,22,2,13,0,2,1,4,6,3,0,1,1,0,0,0,4,,
Arnhem,Zevenaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Lentemorgen,0299::SB7,6903 CT,1351,568,2,3,0,0,1,528,44,0,0,0,0,0,573,132,69,46,77,27,48,26,9,19,5,1,7,40,2,18,2,16,0,4,0,2,7,4,0,1,4,0,2,0,0,,
Arnhem,Zevenaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Hotel Campanile,0299::SB8,6903 ZM,1444,587,0,1,0,0,0,564,24,0,0,0,0,0,588,138,61,64,118,32,44,23,4,15,6,2,5,27,2,15,3,11,0,0,0,2,4,8,2,0,0,0,0,0,1,,
Arnhem,Zevenaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Lentemorgen,0299::SB9,6903 CT,1406,709,0,1,0,1,1,636,74,0,0,1,0,0,711,192,79,55,114,40,53,32,7,28,6,2,10,42,3,21,3,13,0,0,0,2,3,3,0,0,1,0,0,0,0,,
Arnhem,Zevenaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Lentemorgen,0299::SB10,6903 CT,1466,759,0,0,0,0,2,693,64,0,0,0,0,0,759,184,97,56,120,42,72,37,5,16,15,0,10,48,1,21,6,6,0,3,0,2,2,7,1,0,5,0,3,0,0,,
Arnhem,Zevenaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Partycentrum de Griethse Poort,0299::SB11,6901 HK,1230,1678,1,0,0,4,2,1511,162,0,4,0,0,0,1675,432,291,124,226,69,122,66,12,47,13,3,16,125,8,42,11,19,0,1,1,5,5,19,5,1,4,2,6,0,3,,
Arnhem,Zevenaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Locatie Steenhuizen,0299::SB12,6901 JL,1267,535,1,2,0,2,0,480,56,0,2,0,0,0,536,123,71,40,80,21,52,27,5,13,7,2,11,40,0,19,4,5,0,1,0,1,2,7,0,0,3,0,0,0,1,,
