contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,"Blanco (Zeven, A.J.L.B.)",Wij zijn Nederland,Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Dordrecht,Midden-Delfland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Hoornbloem,1842::SB1,2635 HD,0,365,2,0,0,0,3,333,31,0,0,0,0,0,367,114,36,62,63,15,12,22,9,8,0,6,2,3,0,6,0,3,0,1,0,0,1,0,2,0,0,0,0,0,0,,
Dordrecht,Midden-Delfland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Hofstede,1842::SB2,3155 AL,0,276,0,0,0,1,0,257,18,0,1,0,0,0,275,67,26,73,27,10,11,12,23,6,2,3,0,2,0,5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Dordrecht,Midden-Delfland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Dorpshoeve,1842::SB3,2636 GM,0,204,0,0,0,0,0,192,12,0,0,0,0,0,204,55,12,33,40,8,9,12,9,6,2,0,0,1,0,11,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Dordrecht,Midden-Delfland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Hoornbloem,1842::SB4,2635 HD,0,381,0,1,0,0,0,343,39,0,0,0,0,0,382,126,36,49,61,13,12,18,16,10,7,3,2,6,1,9,1,7,0,1,0,0,0,3,0,0,0,0,0,0,0,,
Dordrecht,Midden-Delfland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Hofstede,1842::SB5,3155 AL,0,310,1,1,0,0,1,280,31,0,0,0,0,0,312,105,21,59,31,6,10,10,21,9,1,2,1,6,0,18,1,6,0,0,0,1,0,2,0,0,0,0,0,0,0,,
Dordrecht,Midden-Delfland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Dorpshoeve,1842::SB6,2636 GM,0,258,0,1,0,0,0,235,24,0,0,0,0,0,259,85,17,44,39,13,11,10,14,3,2,2,0,3,0,9,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,,
Dordrecht,Midden-Delfland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Hoornbloem 1,1842::SB7,2635 HD,1463,1373,0,2,0,0,1,1224,150,0,0,0,0,0,1375,420,111,97,279,63,35,37,51,39,10,4,14,69,2,61,9,46,4,0,1,2,6,8,1,1,0,0,3,0,0,,
Dordrecht,Midden-Delfland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Hoornbloem 2,1842::SB8,2635 HD,1462,1352,3,2,0,0,3,1214,140,0,0,0,0,0,1357,448,97,102,260,66,50,29,29,48,13,2,19,50,3,47,9,44,4,4,1,3,5,14,3,0,0,0,2,0,0,,
Dordrecht,Midden-Delfland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dienstencentrum Kickerthoek,1842::SB9,2635 JM,1623,958,1,0,0,0,1,912,46,0,0,0,0,0,959,269,54,102,242,53,28,31,37,27,9,1,0,34,3,29,3,26,0,0,0,1,2,3,0,0,2,0,2,0,0,,
Dordrecht,Midden-Delfland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Eénhoorn,1842::SB10,2635 CM,1863,733,1,0,0,1,4,688,41,0,1,0,0,0,733,191,55,63,176,53,18,30,20,22,2,4,2,17,3,27,7,31,2,1,2,0,1,3,1,0,0,0,2,0,0,,
