contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Maastricht,Bergen (L),TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Recreatiecentrum Den  Asseldonk,0893::SB1,5854 CC,1804,1153,2,1,0,0,7,1021,128,0,0,0,0,0,1156,275,243,120,122,34,87,48,2,31,14,2,5,88,1,29,6,14,3,1,0,4,0,18,0,0,0,4,0,0,2,0,,
Maastricht,Bergen (L),TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Ontmoetingscentrum Bergen,0893::SB2,5854 CW,1857,747,1,2,1,0,2,660,89,0,0,1,0,0,751,161,179,68,65,21,60,24,3,10,11,2,0,71,1,19,4,14,3,2,3,3,1,14,1,0,0,5,1,0,0,1,,
Maastricht,Bergen (L),TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Voorportaal Sint Petruskerk,0893::SB3,5854 AK,562,419,0,1,0,0,1,365,55,0,0,1,0,1,421,104,66,46,60,15,34,18,4,14,4,0,0,20,0,18,2,3,0,1,0,1,1,5,0,0,0,0,1,0,2,0,,
Maastricht,Bergen (L),TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapshuis Iedershuus,0893::SB4,5851 AS,1784,1267,5,2,0,1,2,1140,131,0,1,0,0,0,1273,282,222,187,123,49,115,80,5,26,6,1,1,54,4,43,2,13,0,2,0,1,0,43,0,0,0,2,1,0,5,0,,
Maastricht,Bergen (L),TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau MFC De Klaproos,0893::SB5,5853 AX,1612,1091,6,7,0,0,8,939,157,0,0,0,0,0,1104,257,230,123,98,15,112,32,4,34,9,1,0,78,0,31,2,9,0,0,0,1,2,44,1,1,3,4,0,0,0,0,,
Maastricht,Bergen (L),TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau MFC De Buun,0893::SB6,5855 AD,2012,1062,1,2,0,0,4,930,131,0,0,0,0,0,1065,296,184,114,109,41,72,47,3,30,10,1,0,58,2,27,1,19,0,2,1,2,5,23,0,3,0,5,6,0,1,0,,
Maastricht,Bergen (L),TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapshuis 't Luukske,0893::SB7,5856 AS,972,699,4,4,0,0,3,623,81,0,0,0,0,0,707,195,111,102,80,19,33,20,2,18,7,0,0,42,1,17,2,11,0,0,1,0,3,29,0,2,0,1,3,0,0,0,,
Maastricht,Bergen (L),TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Ontmoetingscentrum Bergen,0893::SB8,5854 CW,0,297,0,1,0,0,0,265,33,0,0,0,0,0,298,76,41,56,40,5,29,21,1,2,1,1,0,6,0,11,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,,
Maastricht,Bergen (L),TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau MFC De Buun,0893::SB9,5855 AD,0,150,0,0,0,0,0,142,8,0,0,0,0,0,150,25,14,34,19,5,19,13,4,2,3,2,0,5,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
Maastricht,Bergen (L),TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Ontmoetingscentrum Bergen,0893::SB10,5854 CW,0,309,0,0,0,0,0,281,28,0,0,0,0,0,309,60,60,30,36,8,42,12,6,14,5,0,1,10,1,11,0,8,1,0,0,0,0,0,0,3,0,0,0,0,1,0,,
Maastricht,Bergen (L),TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau MFC De Buun,0893::SB11,5855 AD,0,154,0,0,0,0,0,143,11,0,0,0,0,0,154,44,21,26,15,1,16,13,1,4,2,0,0,5,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,
Maastricht,Bergen (L),TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau gemeentehuis,0893::SB12,5854 AX,0,810,2,1,1,2,,,,,0,3,,,816,208,104,231,54,9,90,46,7,25,13,0,0,2,0,9,3,4,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0
