contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Boschpoort,1895::SB1,9671 GB,1241,841,1,2,0,2,0,785,61,0,0,2,0,0,846,129,138,44,123,46,81,61,38,41,8,3,4,69,2,17,2,13,0,2,0,1,8,7,3,0,0,0,0,0,1,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Leger des Heils,1895::SB2,9671 CC,1239,536,3,2,0,0,1,492,48,0,0,0,0,0,541,121,66,40,65,16,63,36,27,30,4,8,2,32,1,12,1,2,1,0,1,0,1,2,0,3,0,0,1,0,1,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zwembad De Watertoren,1895::SB3,9671 LJ,1463,660,4,2,0,0,4,579,83,0,0,0,0,0,666,122,118,30,88,21,82,56,26,14,6,3,0,46,2,19,0,12,0,0,0,1,4,3,2,2,0,0,2,0,1,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau OBS Beukenlaan,1895::SB4,9674 CC,1299,527,1,2,0,0,0,484,47,0,0,1,0,0,531,82,90,18,66,18,83,45,18,15,10,0,0,63,1,5,1,5,1,0,0,0,0,4,0,0,0,0,2,0,0,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Speeltuinvereniging St. Vitusholt,1895::SB5,9674 BG,1384,871,1,0,0,0,1,789,82,0,0,0,0,0,872,199,138,33,91,28,130,79,18,30,9,1,1,69,0,18,3,7,1,2,0,2,2,8,0,0,0,0,1,0,1,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Speeltuinvereniging Bovenburen,1895::SB6,9675 JW,1435,783,1,2,0,5,0,704,88,1,0,6,0,0,792,136,147,53,76,30,107,73,12,21,7,2,4,79,1,15,2,2,1,2,0,1,0,8,1,1,0,0,1,0,1,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Renselheerdt,1895::SB7,9675 AB,1088,490,2,0,0,0,0,442,50,0,0,0,0,0,492,82,117,27,29,16,61,48,13,16,9,2,0,47,1,5,2,3,0,2,1,0,1,6,0,0,0,0,0,0,2,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau CBS De Vossenburcht,1895::SB8,9675 JA,1100,444,0,0,0,0,0,407,37,0,0,0,0,0,444,95,80,29,36,20,58,35,19,14,2,0,3,41,0,3,4,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Parkholt,1895::SB9,9675 JA,1287,1040,4,1,0,0,4,953,88,0,0,0,0,0,1045,186,208,64,137,39,119,76,27,24,19,5,1,77,0,17,5,11,0,0,1,1,2,8,4,2,4,0,2,1,0,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Campus Winschoten 1,1895::SB10,9673 GS,1159,599,3,2,0,0,1,550,53,0,0,0,0,0,604,96,126,33,53,12,89,35,34,26,2,0,2,55,0,13,3,4,0,2,0,1,4,5,0,1,0,0,2,0,0,1,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Campus Winschoten 2,1895::SB11,9673 GS,1724,665,1,2,0,0,1,607,62,0,0,2,0,0,670,126,125,44,61,20,75,61,23,15,4,4,3,62,0,14,3,5,1,2,0,0,1,5,1,1,0,1,5,0,3,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brasserie Slag bij Heiligerlee,1895::SB12,9677 PB,1206,846,3,2,0,4,0,782,73,0,0,4,0,0,855,157,161,41,99,22,105,87,21,32,7,3,1,67,1,8,3,4,3,1,0,1,0,11,2,0,0,0,8,0,0,1,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Tille,1895::SB13,9678 PR,1195,741,2,1,0,1,1,669,75,0,0,1,0,0,745,116,118,63,67,28,93,49,59,22,19,2,0,38,0,17,2,8,0,0,0,2,2,29,1,1,1,0,4,0,0,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Eextahal Scheemda,1895::SB14,9679 HA,1597,913,4,2,0,0,2,825,92,0,0,0,0,0,919,154,134,70,126,39,109,99,22,26,6,2,2,61,1,16,4,8,0,2,0,2,3,22,1,1,0,1,0,0,2,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kantine SC Scheemda,1895::SB15,9679 KM,1410,445,1,0,0,0,0,407,39,0,0,0,0,0,446,81,57,47,55,11,64,42,17,6,9,2,0,30,0,6,3,2,0,0,1,0,0,9,0,0,0,1,2,0,0,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dependance gemeentehuis,1895::SB16,9679 BR,1066,882,2,1,0,0,2,805,79,1,0,1,0,0,886,140,135,64,100,39,145,62,29,29,12,6,2,55,5,12,5,8,0,3,0,0,6,16,1,0,0,1,6,0,1,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Leeuwenborg,1895::SB17,9943 TG,382,288,2,0,0,0,0,257,33,0,0,0,0,0,290,37,36,29,17,13,52,23,4,18,5,0,0,28,2,3,2,6,0,3,0,0,0,5,0,1,0,0,4,0,0,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis 't Trefpunt,1895::SB18,9944 AG,1106,562,0,2,0,0,1,508,55,0,0,0,0,0,564,102,120,43,52,13,48,49,11,30,5,0,2,43,0,6,1,7,2,2,0,4,2,14,2,1,0,0,3,0,0,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gasterij Smits,1895::SB19,9681 AL,1714,1052,4,2,0,0,2,951,105,0,0,0,0,0,1058,173,184,112,88,23,126,73,61,37,10,8,0,63,2,11,8,15,0,1,1,0,4,42,1,1,0,1,5,0,2,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Café De Twee Oldambten,1895::SB20,9682 RB,1043,619,6,0,0,0,0,564,61,0,0,0,0,0,625,95,97,76,52,24,73,47,23,15,3,18,1,40,4,11,4,4,0,1,0,0,1,24,0,0,1,0,3,0,1,1,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Party Centrum Finnewold,1895::SB21,9684 CL,1116,572,0,2,0,0,2,491,81,0,0,0,0,0,574,72,172,23,36,13,85,28,5,32,3,0,0,43,0,7,2,4,0,8,2,0,3,28,0,1,0,0,2,0,2,1,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC De Hardenberg,1895::SB22,9684 AM,858,482,0,0,0,0,7,427,48,0,0,0,0,0,482,78,91,14,47,18,71,40,12,20,5,0,0,49,0,9,1,3,0,1,0,2,2,13,1,1,1,1,1,0,1,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau OBS De Uilenburcht,1895::SB23,9686 NG,1656,881,0,2,0,2,4,770,111,0,0,2,0,0,885,112,223,34,52,29,157,63,9,25,11,1,0,105,1,18,8,8,0,2,0,0,4,14,0,0,1,0,3,0,1,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Noorderlicht,1895::SB24,9688 RV,514,307,1,0,0,0,1,274,33,0,0,0,0,0,308,64,47,12,24,6,42,20,4,12,4,0,0,22,0,7,4,0,0,4,0,1,0,26,6,0,1,0,1,0,0,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Akkerschans,1895::SB25,9693 BS,1134,563,1,1,0,0,5,503,57,0,0,0,0,0,565,59,131,9,34,33,88,47,12,36,4,1,0,55,1,11,1,9,0,3,0,0,2,22,2,0,0,1,2,0,0,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Heerlijke Streken,1895::SB26,9685 AW,782,458,1,0,0,0,0,417,42,0,0,0,0,0,459,118,61,40,54,19,32,29,20,16,3,2,0,24,0,16,0,11,0,0,0,0,1,9,0,0,1,0,2,0,0,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Renselheerdt  15-03,1895::SB31,9675 AB,0,355,0,0,0,0,0,323,32,0,0,0,0,0,355,64,46,42,29,6,51,65,16,9,3,1,1,11,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,1,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Campus Winschoten 15-03,1895::SB32,9673 GS,0,217,0,1,0,0,1,193,24,0,0,0,0,0,218,42,26,7,17,7,38,43,13,6,1,3,0,6,0,5,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Groningen,Oldambt,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brasserie Slag bij Heiligerlee 15-03,1895::SB33,9677 PB,0,157,0,0,0,0,0,143,14,0,0,0,0,0,157,31,20,19,12,8,18,33,6,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
