contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
's-Hertogenbosch,Grave,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Creatief Centrum Esterade,0786::SB2,5361 HR,1621,1240,0,2,0,0,1,1123,122,2,0,2,0,0,1246,308,169,86,182,49,124,47,7,36,9,2,2,96,5,48,7,33,1,4,0,1,9,6,3,1,1,0,3,0,0,1,,
's-Hertogenbosch,Grave,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis Ons Trefpunt,0786::SB3,5363 RA,946,636,0,2,0,0,0,567,70,0,0,0,0,0,637,169,78,90,110,15,40,18,6,17,7,0,0,33,1,10,1,7,0,1,1,2,1,25,1,0,1,0,2,0,0,0,,
's-Hertogenbosch,Grave,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Dorpshuus,0786::SB4,5364 PM,956,783,3,0,0,0,0,698,88,0,0,0,0,0,786,278,83,99,96,30,50,25,8,33,4,0,0,25,0,15,1,16,0,1,0,0,1,15,1,0,0,0,1,0,0,1,,
's-Hertogenbosch,Grave,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Jeu de Boules Vereniging,0786::SB5,5361 BN,1035,604,2,2,0,0,0,554,54,0,0,0,0,0,608,144,103,56,78,20,54,29,10,20,4,0,0,39,1,17,2,13,0,0,0,0,2,7,1,0,0,0,1,1,0,2,,
's-Hertogenbosch,Grave,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Viersprong,0786::SB8,5438 AM,967,792,1,0,0,0,0,732,61,0,0,0,0,0,793,248,99,125,90,26,66,18,2,24,11,0,0,23,0,20,3,10,0,0,0,1,1,23,0,0,0,0,2,0,0,0,,
's-Hertogenbosch,Grave,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadhuis Grave,0786::SB101,5361 CV,640,367,1,0,0,0,0,342,26,0,0,0,0,0,368,83,58,26,73,20,28,11,2,21,2,1,0,16,0,7,1,10,1,2,0,0,1,2,0,0,0,0,2,0,0,0,,
's-Hertogenbosch,Grave,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Scouting Grave,0786::SB106,5361 AR,1414,754,2,0,0,7,1,674,74,0,7,0,0,0,749,144,120,63,112,35,86,33,9,26,3,2,1,64,4,15,2,12,1,3,0,1,6,6,1,1,2,0,0,1,0,1,,
's-Hertogenbosch,Grave,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brandweerkazerne,0786::SB107,5361 HZ,1422,789,2,0,0,0,1,713,77,0,0,0,0,0,791,227,88,60,132,52,53,43,4,27,4,3,3,36,2,18,1,20,0,1,1,4,2,5,0,0,0,0,2,0,0,1,,
's-Hertogenbosch,Grave,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bibliotheek Grave,0786::SB109,5361 ER,735,458,1,1,0,0,1,417,42,0,0,0,0,0,460,143,39,42,100,11,34,23,3,18,0,0,0,14,2,12,0,10,0,2,0,0,2,2,0,0,1,0,0,0,0,0,,
's-Hertogenbosch,Grave,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadhuis Grave 15-3-2021,0786::SB110,5361 CV,0,416,0,1,0,0,3,382,32,0,0,0,0,0,417,99,34,90,66,10,48,18,7,5,9,0,0,14,2,7,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,
