contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,"Blanco (Zeven, A.J.L.B.)",Wij zijn Nederland,Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Emmastaete (2),0531::SB2,3341 XD,0,789,3,1,0,0,0,699,94,0,0,0,0,0,793,132,77,61,78,18,26,10,77,12,1,207,8,46,4,15,1,8,0,1,0,1,4,0,0,0,1,1,0,0,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau OBS De Bron (3),0531::SB3,3342 TA,0,1050,3,0,0,2,1,941,109,0,2,0,0,0,1051,214,98,66,100,21,61,33,76,35,4,206,7,56,2,43,3,17,0,0,1,1,0,2,1,1,2,0,0,0,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau St. Hervormde Jeugdfederatie (4),0531::SB4,3341 TS,0,448,0,1,0,0,1,401,47,0,0,0,0,0,449,75,38,63,45,6,24,20,44,9,5,68,1,27,0,13,0,5,0,1,0,0,1,1,0,0,0,2,0,0,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wielstaete (6),0531::SB6,3341 SP,0,766,1,4,0,0,2,678,91,0,0,0,0,0,771,131,71,58,50,18,36,28,58,16,7,217,9,29,3,15,2,6,2,0,0,0,2,3,0,3,0,0,0,1,1,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gereformeerde Kerk Open Hof (7),0531::SB7,3342 BS,0,938,1,3,0,0,0,825,117,0,0,0,0,0,942,172,76,90,75,9,27,20,87,28,5,231,4,58,1,28,7,4,1,1,1,5,2,2,1,0,0,2,0,1,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau OBS De Bron (8),0531::SB8,3343 CB,0,1092,3,1,0,0,0,956,140,0,0,0,0,0,1096,270,137,68,153,29,77,35,45,32,10,54,6,84,4,42,11,14,7,3,0,2,3,5,0,0,1,0,0,0,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau OBS de Bron/De Meander (9),0531::SB9,3343 CS,0,449,0,0,1,0,2,406,40,0,1,0,0,0,448,126,59,40,74,14,18,7,22,19,1,20,0,22,0,20,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Ridderhal (10),0531::SB10,3341 BE,0,827,3,0,0,0,2,727,101,0,0,0,0,0,830,240,86,66,93,23,29,21,33,27,4,79,2,65,3,30,4,9,4,0,0,1,1,2,1,0,2,0,2,0,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wooncomplex De Kruidhof (11),0531::SB11,3343 BX,0,789,4,0,0,0,1,697,95,0,0,0,0,0,793,168,91,53,93,16,62,39,47,22,14,76,8,51,7,25,2,6,0,1,0,2,1,3,0,2,0,0,0,0,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Postduivenvereniging De Luchtbode (12),0531::SB12,3343 LG,0,802,0,1,0,0,1,715,87,0,0,0,0,0,803,216,95,65,85,20,17,20,55,19,4,98,3,43,2,38,1,6,1,1,0,2,3,3,2,0,1,0,0,2,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkgemeente De Ark (13),0531::SB13,3344 RP,0,694,0,0,0,0,0,614,80,0,0,0,0,0,694,182,82,68,78,9,17,14,53,11,2,83,3,39,4,26,3,10,4,1,0,0,1,2,0,0,0,0,2,0,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Flatgebouw Zalmhaven (14),0531::SB14,3344 HD,0,302,0,0,0,0,1,268,33,0,0,0,0,0,302,77,39,26,29,3,19,3,24,4,1,42,7,18,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zorgorganisatie De Blije Borgh (15),0531::SB15,3341 GD,0,564,2,0,0,0,2,481,83,0,0,0,0,0,566,110,55,50,59,17,14,16,59,3,5,115,2,29,0,13,2,5,2,1,1,1,0,1,0,3,0,0,0,1,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Sophiahal A (16),0531::SB16,3344 PL,0,1166,2,0,0,0,1,1040,128,0,0,1,0,0,1169,425,120,83,141,37,39,21,45,27,8,57,22,71,5,34,1,5,10,2,1,3,4,1,2,0,1,0,1,0,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sophiastaete (17),0531::SB17,3344 PK,0,611,0,2,0,0,0,538,75,0,0,0,0,0,613,201,65,46,74,25,22,9,37,15,6,25,5,29,3,21,5,10,5,2,0,0,0,3,2,0,1,0,0,0,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Yulius - De Volgerlanden (18),0531::SB18,3344 DD,0,914,1,2,0,0,0,802,115,0,0,0,0,0,917,329,64,72,113,22,20,16,54,12,7,65,26,56,2,34,4,10,2,0,0,1,3,1,0,0,0,0,1,0,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Sophiahal B (19),0531::SB19,3344 PL,0,1358,3,0,0,0,1,1203,159,2,0,2,0,0,1363,453,150,66,191,51,37,43,45,30,8,55,13,95,4,63,6,13,14,5,2,1,6,3,3,1,0,0,0,0,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Voorn-Kummeling Begeleiding (20),0531::SB20,3344 JA,0,555,0,1,0,0,2,490,64,0,0,0,0,0,556,192,44,36,51,12,28,13,46,8,4,45,8,38,1,20,3,3,0,0,0,0,0,2,0,0,0,1,0,0,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Gemeentehuis, ingang Volgerlanden (21)",0531::SB21,3342 AE,0,1196,0,0,0,0,5,1021,170,0,0,0,0,0,1196,223,143,69,111,44,47,33,58,25,9,187,31,114,6,60,4,6,0,4,0,3,5,0,1,0,3,4,3,3,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau WC De Schoof (22),0531::SB22,3341 CE,0,545,1,1,0,0,0,484,63,0,0,0,0,0,547,91,63,33,53,17,21,13,49,14,3,119,4,38,3,17,1,3,0,0,0,1,0,0,0,0,1,1,0,0,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Yulius - De Volgerlanden (318),0531::SB318,3344 DD,0,256,0,0,0,0,1,219,36,0,0,0,0,0,256,66,29,20,18,5,27,16,21,8,6,27,2,0,0,7,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Gemeentehuis, ingang Volgerlanden (321)",0531::SB321,3342 AE,0,616,1,1,0,0,0,546,72,0,0,0,0,0,618,112,61,72,72,14,46,43,53,11,10,66,5,24,1,16,2,3,0,0,0,0,0,4,0,1,0,0,0,0,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Yulius - De Volgerlanden (418),0531::SB418,3344 DD,0,274,1,0,0,0,2,228,45,0,0,0,0,0,275,84,28,18,26,6,26,10,17,9,2,14,1,10,0,17,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Gemeentehuis, ingang De Volgerlanden (421)",0531::SB421,3342 AE,0,588,1,2,0,0,1,530,60,0,0,0,0,0,591,141,75,46,67,16,29,27,40,16,6,65,6,17,1,22,3,6,1,0,0,0,1,0,0,1,1,0,0,1,0,,
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis (501),0531::SB501,3342 AE,0,1424,0,1,0,0,,,,,0,0,,,1425,333,121,277,77,22,85,122,116,23,36,154,3,6,1,32,2,3,0,2,0,0,1,2,0,4,1,1,0,0,0,0,0
Dordrecht,Hendrik-Ido-Ambacht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis (601),0531::SB601,3342 AE,0,206,0,1,0,0,,,,,0,0,,,207,36,26,30,13,4,11,20,20,4,2,25,0,1,0,9,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
