contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
's-Hertogenbosch,Deurne,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,0762::SB1,5751 BE,1426,1080,3,2,0,0,5,978,102,0,0,0,0,0,1085,306,136,93,172,42,87,46,8,36,21,1,5,51,3,36,0,9,0,2,1,6,2,12,0,1,0,1,0,2,0,1,,
's-Hertogenbosch,Deurne,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Verzorgingshuis De Nieuwenhof,0762::SB2,5751 BL,112,9,0,0,0,0,0,9,0,0,0,0,0,0,9,5,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,Deurne,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkhuis D'n Houtenhoek,0762::SB3,5751 ES,1326,734,3,2,0,0,1,656,82,0,0,0,0,0,739,184,82,79,87,30,61,29,6,21,7,2,17,46,0,31,4,10,2,1,0,1,1,27,0,0,0,1,0,3,0,2,,
's-Hertogenbosch,Deurne,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Kubus (1),0762::SB4,5754 DV,1779,1053,3,1,2,0,1,931,123,0,2,0,0,0,1055,266,157,78,157,47,120,37,9,26,13,1,1,59,0,33,4,16,0,5,0,3,2,13,1,0,1,0,3,0,0,1,,
's-Hertogenbosch,Deurne,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gerardushuis,0762::SB5,5752 AP,1316,1074,0,1,0,0,3,916,156,0,0,0,0,0,1075,356,92,189,141,18,45,11,6,22,6,3,0,50,1,27,6,17,0,6,0,2,1,72,0,1,0,0,1,1,0,0,,
's-Hertogenbosch,Deurne,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hofke van Marijke,0762::SB7,5753 BE,1499,1148,6,0,0,0,0,1015,138,0,1,0,1,0,1153,359,179,143,115,35,95,34,8,26,6,0,0,51,2,39,4,17,0,0,0,5,8,17,0,2,0,0,0,0,0,3,,
's-Hertogenbosch,Deurne,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFA 't Huis Vlierden,0762::SB8,5756 AM,1140,879,0,1,0,0,3,760,117,0,0,0,0,0,880,320,72,146,104,24,30,27,10,22,8,0,0,42,2,17,8,10,0,1,0,2,3,27,0,1,0,0,0,1,0,2,,
's-Hertogenbosch,Deurne,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Basisschool De Piramide,0762::SB9,5751 VJ,1542,1086,4,4,0,0,1,1006,87,0,0,0,0,0,1094,211,147,85,132,62,138,57,4,30,10,1,32,73,7,37,2,19,0,11,2,2,4,8,0,1,0,0,8,1,0,2,,
's-Hertogenbosch,Deurne,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau S.C.C. Den Draai (1),0762::SB10,5754 AV,2052,595,1,0,0,0,0,501,95,0,0,0,0,0,596,190,85,97,46,15,42,12,1,14,7,0,0,29,0,7,2,2,0,3,2,2,2,33,0,1,0,0,2,0,0,1,,
's-Hertogenbosch,Deurne,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Kastanje,0762::SB11,5757 AP,1561,1046,4,0,0,0,1,900,149,0,0,0,0,0,1050,355,154,126,88,22,49,17,4,21,11,2,0,70,2,31,5,13,0,2,0,1,1,61,4,0,0,0,4,2,0,1,,
's-Hertogenbosch,Deurne,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingsruimte 'de Gasterij',0762::SB12,5757 DZ,1043,514,3,0,0,0,1,439,77,0,0,0,0,0,517,158,59,84,44,17,34,9,3,13,5,0,0,30,0,19,3,9,0,1,0,2,1,22,0,0,0,0,0,0,0,1,,
's-Hertogenbosch,Deurne,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Moost,0762::SB13,5758 RX,1500,1060,1,2,0,0,1,922,140,0,0,0,0,0,1063,350,152,194,106,14,56,22,6,12,5,1,0,56,0,32,6,5,0,2,0,3,2,32,1,0,0,0,3,0,0,0,,
's-Hertogenbosch,Deurne,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Gouden Helm,0762::SB14,5759 PA,704,525,0,0,0,1,4,471,51,0,0,1,0,0,526,162,52,72,52,17,43,10,10,13,5,2,0,26,0,20,3,9,0,0,0,2,1,23,0,0,0,0,1,2,0,0,,
's-Hertogenbosch,Deurne,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Kubus (2),0762::SB15,5754 DV,1524,1019,1,3,2,0,2,930,93,0,0,2,0,0,1025,269,143,96,161,50,91,37,9,17,17,0,1,59,2,20,5,17,1,2,0,0,2,14,0,0,1,0,2,0,0,3,,
's-Hertogenbosch,Deurne,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal de Springplank,0762::SB16,5753 GN,1446,612,2,0,0,0,0,544,70,0,0,0,0,0,614,161,94,61,57,31,69,16,2,18,10,1,0,40,1,19,0,8,0,4,0,1,3,12,0,0,0,1,2,0,0,1,,
's-Hertogenbosch,Deurne,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cultuurcentrum Deurne,0762::SB17,5751 KM,1583,616,1,1,0,0,5,548,65,0,0,0,0,0,618,177,65,57,92,31,51,32,2,11,6,1,3,32,0,16,3,17,0,3,1,1,3,5,1,0,0,0,1,3,0,2,,
's-Hertogenbosch,Deurne,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Molen Harmonie Excelsior,0762::SB19,5751 LN,1529,772,0,0,0,0,0,672,100,0,0,0,0,0,772,213,76,102,129,23,55,36,4,14,12,0,4,30,3,27,6,18,0,0,2,1,3,6,1,1,1,0,5,0,0,0,,
's-Hertogenbosch,Deurne,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Reddingiushuis,0762::SB20,5751 GA,1016,340,0,0,0,0,1,298,41,0,0,0,0,0,340,111,28,43,45,11,24,7,3,13,7,0,6,12,0,12,4,4,0,2,0,1,0,4,0,0,0,0,1,1,1,0,,
's-Hertogenbosch,Deurne,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Microsporthal,0762::SB21,5751 JB,1447,502,1,1,0,0,0,445,59,0,0,0,0,0,504,141,49,57,77,21,40,19,2,19,8,0,2,30,1,16,4,7,0,0,1,0,0,8,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,Deurne,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau S.C.C. Den Draai (2),0762::SB22,5754 AV,0,693,0,2,0,0,1,562,132,0,0,0,0,0,695,176,103,98,56,10,68,22,1,22,8,2,1,31,3,25,2,6,2,0,0,0,1,51,1,0,0,0,2,1,0,1,,
's-Hertogenbosch,Deurne,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Drive-in,0762::SB23,5753 SX,0,731,2,0,0,0,4,629,98,0,2,0,2,0,731,267,89,74,81,11,25,20,4,9,7,0,6,63,0,24,3,14,0,2,2,0,1,20,2,1,0,0,4,1,0,1,,
