contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,0302::SB1,8071 GJ,1111,919,0,1,0,0,0,833,87,0,0,0,0,0,920,230,87,94,95,24,27,14,111,15,7,97,8,56,5,16,3,14,2,3,2,2,1,3,1,0,0,1,0,0,1,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Chr. Gereformeerde Kerk,0302::SB2,8071 WN,1014,464,0,1,0,0,3,407,55,0,0,0,0,0,465,67,40,41,25,9,8,7,73,14,0,135,0,19,1,8,1,5,0,0,0,0,2,7,0,2,0,0,0,0,0,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Noord-Veluws Museum,0302::SB3,8071 CM,1381,716,2,1,0,0,13,635,71,0,0,0,0,0,719,156,79,81,61,16,21,20,90,18,4,78,1,46,1,22,1,12,0,0,0,0,2,4,0,0,1,1,0,0,1,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Veluwse Heuvel,0302::SB4,8071 GM,1205,748,1,0,0,1,0,655,95,0,0,1,0,0,750,128,106,82,46,13,21,16,77,15,5,151,2,46,1,22,2,7,0,1,0,1,0,2,0,1,0,2,1,0,0,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dislocatie Immanuëlschool,0302::SB5,8071 XJ,1518,1078,1,2,0,1,3,968,111,0,0,1,0,0,1082,230,155,138,65,18,33,19,139,10,5,135,8,58,0,27,3,4,0,2,0,3,4,13,2,0,0,2,4,0,1,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkgebouw de Rank,0302::SB6,8071 LW,1572,1045,1,0,0,0,1,925,120,0,0,0,0,0,1046,189,121,141,56,23,27,22,191,12,6,167,0,49,2,16,3,1,0,4,0,1,1,11,0,1,0,0,1,0,0,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Venster,0302::SB7,8071 TA,1085,720,0,1,0,0,2,655,64,0,0,0,0,0,721,142,61,112,47,16,18,9,134,9,1,111,3,28,1,13,0,5,0,1,0,1,2,5,0,1,0,0,0,0,0,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Veluvine,0302::SB8,8071 AK,1410,950,1,3,3,6,8,842,113,0,0,9,0,0,963,162,120,115,62,16,23,26,124,14,14,179,1,35,6,28,0,7,0,1,1,2,0,12,0,0,0,0,2,0,0,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Prot. Kerk de Ontmoeting,0302::SB9,8072 GZ,1504,1028,0,2,0,0,1,923,106,0,0,0,0,0,1030,142,128,125,59,29,48,30,169,20,5,174,8,51,1,13,3,10,0,2,1,0,1,6,0,0,0,3,0,0,0,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau WOC de Binnenhof,0302::SB10,8072 AW,1412,1326,0,2,0,0,8,1160,161,1,0,1,0,0,1329,174,172,124,71,34,56,39,205,22,14,229,16,101,4,29,2,12,1,4,0,0,1,14,1,0,0,0,0,1,0,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Clubhuis VV Nunspeet,0302::SB11,8072 CA,1329,729,2,0,0,0,2,650,79,0,0,0,0,0,731,135,44,87,58,16,25,8,129,12,3,152,2,26,2,12,1,7,0,0,0,1,2,3,0,0,0,2,0,0,2,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Boaz-Jachinschool,0302::SB12,8075 AE,1205,839,1,0,0,0,4,698,138,0,0,0,0,0,840,43,33,68,15,4,7,3,53,10,0,510,0,63,0,13,1,4,0,0,0,0,0,10,0,1,0,0,1,0,0,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hersteld Hervormde Gemeente,0302::SB13,8075 BG,1262,773,0,2,0,0,0,649,126,0,0,0,0,0,775,40,22,45,7,2,2,0,46,1,1,553,0,33,0,9,0,3,0,0,0,0,0,5,1,0,0,0,0,0,3,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Wieken,0302::SB14,8077 SM,1600,1018,0,0,0,2,16,888,116,0,0,2,0,0,1020,211,161,98,84,13,21,6,117,25,4,125,0,57,4,27,2,12,0,0,0,2,3,39,0,1,2,1,1,0,2,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Horsterhoek,0302::SB15,8076 RC,622,446,1,0,0,0,5,399,43,0,0,0,0,0,447,109,53,46,65,13,12,14,18,34,2,26,0,23,0,11,0,8,0,1,0,0,2,5,1,2,0,0,1,0,0,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Manege Wezenland,0302::SB16,8071 SZ,1297,917,0,0,0,0,1,808,108,0,0,0,0,0,917,156,62,113,52,7,8,6,140,9,1,266,0,37,0,20,2,7,0,1,0,1,2,22,0,0,0,3,2,0,0,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Kulturhus,0302::SB17,8075 AX,970,895,0,2,0,0,0,729,168,0,0,0,0,0,897,79,58,71,26,5,2,9,53,10,0,477,0,67,0,11,0,3,0,1,1,0,3,17,0,0,0,0,0,0,2,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mobiel stembureau NS/Bunterhoek,0302::SB18,8071 CH,0,65,0,0,0,0,3,62,0,0,0,0,0,0,65,14,1,4,8,2,1,1,8,2,0,15,0,6,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis (vroeg) 15 maart,0302::SB19,8071 GJ,0,644,2,1,0,0,0,589,58,0,0,0,0,0,647,138,47,106,44,9,18,28,113,12,2,104,0,1,0,12,0,2,0,0,0,2,1,4,1,0,0,0,0,0,0,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Wieken (vroeg) 15 maart,0302::SB20,8077 SM,0,141,0,0,0,0,0,127,14,0,0,0,0,0,141,30,8,21,16,0,0,4,23,2,0,25,0,3,0,4,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Kulturhus (vroeg) 15 maart,0302::SB21,8075 AX,0,166,0,0,0,0,3,138,25,0,0,0,0,0,166,16,9,12,3,1,0,1,12,6,0,102,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis (vroeg) 16 maart,0302::SB22,8071 GJ,0,665,0,1,0,0,7,577,82,0,0,0,0,0,666,119,67,101,44,15,32,19,87,20,6,114,0,22,1,14,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Wieken (vroeg) 16 maart,0302::SB23,8077 SM,0,133,0,0,0,0,0,109,24,0,0,0,0,0,133,27,24,11,7,4,4,1,19,7,0,15,0,2,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Kulturhus (vroeg) 16 maart,0302::SB24,8075 AX,0,193,0,0,0,2,1,167,27,0,0,2,0,0,195,21,8,31,6,0,2,2,6,5,0,104,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis (brief) 15 en 16 maart,0302::SB25,8071 GJ,0,1612,1,2,0,0,,,,,0,1,,,1616,258,81,337,78,16,37,80,320,19,19,313,0,14,0,30,1,1,0,0,0,0,1,3,0,1,0,1,2,0,0,0,1
Arnhem,Nunspeet,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis (brief) 17 maart,0302::SB26,8071 GJ,0,243,1,0,0,0,,,,,0,0,,,244,29,17,48,6,4,7,10,34,7,3,70,0,3,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
