contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
's-Hertogenbosch,Meierijstad,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Meierijstad,1948::SB1,5461 KN,1289,1062,1,5,0,0,5,957,106,0,0,0,0,0,1068,294,130,74,160,49,92,46,8,33,4,0,42,45,3,30,3,24,4,5,1,3,1,8,0,0,0,0,3,0,0,0,,
's-Hertogenbosch,Meierijstad,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijnu gebouw,1948::SB2,5461 EA,1621,843,1,5,0,0,4,757,88,0,0,0,0,0,849,282,74,86,153,36,48,20,3,39,5,0,4,32,1,26,5,20,0,1,0,3,0,2,0,0,2,0,1,0,0,0,,
's-Hertogenbosch,Meierijstad,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkgebouw De Bloemfontein,1948::SB3,5462 AE,1346,760,5,0,0,0,0,685,80,0,0,0,0,0,765,198,121,31,91,34,84,21,2,16,3,2,53,48,1,12,3,12,14,3,0,3,2,5,1,0,0,0,0,0,0,0,,
's-Hertogenbosch,Meierijstad,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zusters Franciscanessen,1948::SB4,5461 JN,1769,912,2,0,0,0,4,825,85,0,0,0,0,0,914,244,80,88,168,30,68,36,3,35,6,0,14,46,4,29,2,31,7,1,0,2,3,5,0,0,1,1,1,0,0,7,,
's-Hertogenbosch,Meierijstad,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkgebouw De Lapvoet,1948::SB5,5463 JA,1381,1023,1,6,0,0,0,909,121,0,0,0,0,0,1030,202,121,47,124,55,106,31,9,36,3,2,139,59,8,23,1,11,23,0,3,0,1,5,2,2,1,0,5,3,0,1,,
's-Hertogenbosch,Meierijstad,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Loods familie Verbeek,1948::SB6,5463 PC,1248,408,0,0,0,0,0,378,30,0,0,0,0,0,408,114,34,40,68,18,29,18,3,9,2,0,7,24,1,13,0,10,0,0,0,1,6,6,0,0,0,0,4,0,0,1,,
's-Hertogenbosch,Meierijstad,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Rode kruis gebouw,1948::SB7,5463 HM,1700,936,4,0,0,1,1,846,92,0,1,0,0,0,939,236,92,57,149,28,92,30,5,25,4,0,81,70,2,18,1,24,5,3,0,1,2,7,0,0,0,0,1,2,0,1,,
's-Hertogenbosch,Meierijstad,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Gymzaal Zuid, Basisschool De Vijfmaster",1948::SB8,5463 ET,1265,755,0,1,0,0,0,644,112,0,0,0,0,0,756,154,123,37,102,29,69,24,6,18,5,0,88,45,6,15,3,6,12,0,0,0,3,6,0,2,0,0,1,0,0,1,,
's-Hertogenbosch,Meierijstad,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau SBO de Wissel,1948::SB9,5461 GS,1224,597,1,1,0,1,0,545,55,0,0,1,0,0,600,188,61,50,111,17,43,17,4,15,6,0,12,29,3,18,3,14,1,0,0,3,0,0,0,0,0,0,2,0,0,0,,
's-Hertogenbosch,Meierijstad,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal de Bunders,1948::SB10,5467 CV,1053,575,0,0,0,0,0,517,58,0,0,0,0,0,575,139,73,56,89,20,58,28,3,15,6,0,19,29,2,15,0,7,6,1,0,1,2,5,0,0,0,0,1,0,0,0,,
's-Hertogenbosch,Meierijstad,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkgebouw De Spil,1948::SB11,5467 JZ,957,951,2,3,0,1,6,837,112,0,1,0,0,0,955,216,129,72,145,40,108,40,7,25,6,0,45,50,1,26,2,22,4,1,0,1,2,5,1,0,0,0,1,1,1,0,,
's-Hertogenbosch,Meierijstad,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Basisschool  't Heibosch,1948::SB12,5467 KE,1187,896,1,1,0,0,0,839,59,0,0,0,0,0,898,253,95,64,137,36,84,34,7,32,6,1,20,64,2,14,2,21,4,2,0,2,5,5,0,1,2,0,0,0,0,3,,
's-Hertogenbosch,Meierijstad,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau ROC de Leijgraaf,1948::SB13,5467 HA,1202,739,0,0,1,0,0,656,82,0,1,0,0,0,738,186,91,65,134,26,63,30,8,19,9,0,19,36,2,21,2,13,3,2,0,1,0,2,1,0,3,0,1,0,0,2,,
's-Hertogenbosch,Meierijstad,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau M.F.C. De Hintel,1948::SB14,5464 PN,3090,1931,2,1,0,0,2,1732,200,0,0,0,0,0,1934,688,206,140,326,76,112,53,13,37,14,4,36,90,4,56,2,38,6,4,0,5,3,9,1,3,0,0,2,2,0,1,,
's-Hertogenbosch,Meierijstad,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal naast D'n Brak,1948::SB15,5464 VR,1456,1073,2,0,0,2,0,957,116,0,2,0,0,0,1073,410,99,172,139,27,46,28,6,14,11,0,1,39,1,34,0,17,0,1,1,0,2,20,0,2,0,0,0,1,0,2,,
's-Hertogenbosch,Meierijstad,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Zijtaart,1948::SB16,5465 RJ,1377,1037,0,1,0,0,0,925,113,0,0,0,0,0,1038,349,123,195,99,22,44,25,1,24,8,0,1,55,0,33,1,10,0,0,0,3,1,39,0,0,0,0,2,0,0,2,,
's-Hertogenbosch,Meierijstad,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Brink,1948::SB17,5466 PE,1169,866,3,0,0,0,0,780,89,0,0,0,0,0,869,250,111,124,94,25,80,36,2,11,9,1,2,56,0,20,1,14,0,1,0,4,2,17,0,1,2,0,2,1,0,0,,
's-Hertogenbosch,Meierijstad,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Basisschool De Empel,1948::SB18,5469 SL,1244,857,0,0,0,0,0,769,88,0,0,0,0,0,857,262,93,145,127,31,50,20,2,15,20,1,3,28,0,21,2,13,0,1,0,1,3,14,0,0,0,0,2,0,0,3,,
's-Hertogenbosch,Meierijstad,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ter Aa Sport en Ontmoetingscentrum,1948::SB19,5469 CG,1214,702,1,3,0,0,0,603,103,0,0,0,0,0,706,206,96,117,68,12,46,17,4,10,10,1,1,35,1,17,2,20,0,0,0,1,0,35,0,0,0,1,1,1,0,0,,
's-Hertogenbosch,Meierijstad,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Raadhuis Erp,1948::SB20,5469 BK,1366,976,1,1,0,0,4,867,108,0,0,1,0,1,979,326,94,176,108,27,57,15,1,10,8,0,0,38,1,38,0,25,0,2,0,4,3,33,6,1,1,0,1,0,0,1,,
's-Hertogenbosch,Meierijstad,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis 't Span,1948::SB21,5469 EX,872,691,1,0,0,0,2,609,81,0,0,0,0,0,692,214,93,138,70,14,37,17,3,14,6,0,0,25,1,20,1,7,0,0,0,1,2,24,0,0,0,0,2,1,0,1,,
