contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Tilburg,Dongen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,0766::SB1,5104 JJ,0,1989,2,4,0,1,5,1743,248,0,0,1,0,0,1996,670,161,142,369,91,103,79,14,49,31,2,47,105,2,44,6,31,1,4,1,1,9,13,4,2,1,0,0,6,0,1,,
Tilburg,Dongen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Basisschool de Vlinderboom,0766::SB2,5102 XS,0,1284,4,1,0,0,1,1143,146,0,0,0,0,0,1290,301,203,71,202,39,112,55,16,20,14,3,66,86,5,35,9,12,1,3,0,3,1,20,1,0,5,0,0,0,0,1,,
Tilburg,Dongen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Basisschool St. Jan,0766::SB4,5104 CL,0,1200,3,1,0,0,3,1071,130,0,0,0,0,0,1204,326,178,79,193,49,95,59,14,33,11,2,14,60,2,20,11,16,0,8,0,6,2,18,0,0,0,0,0,2,0,2,,
Tilburg,Dongen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Basisschool Achterberg,0766::SB5,5104 EG,0,986,2,2,0,0,0,860,130,0,0,0,0,0,990,323,140,76,161,37,39,39,4,29,11,2,9,38,1,27,2,18,0,2,2,2,3,15,0,0,1,0,0,1,0,4,,
Tilburg,Dongen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Clubgebouw V.V. Dongen,0766::SB6,,0,1750,1,1,0,0,3,1559,190,0,0,0,0,0,1752,614,182,124,294,68,97,75,10,61,19,0,21,68,4,47,5,34,2,1,1,5,4,8,3,1,1,0,0,1,0,0,,
Tilburg,Dongen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Otterdonk,0766::SB7,5103 GN,0,1354,2,2,0,0,1,1220,137,0,0,0,0,0,1358,350,162,86,214,72,129,70,8,38,20,2,63,53,1,26,6,9,3,3,3,4,6,14,5,1,0,2,0,2,1,1,,
Tilburg,Dongen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportzal de Gaasjes,0766::SB8,5106 NC,0,694,2,0,0,0,1,618,77,0,0,0,0,0,696,233,71,110,74,7,35,19,6,26,1,3,2,30,1,19,3,11,0,0,0,2,1,37,1,0,1,0,0,0,0,1,,
Tilburg,Dongen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorphuis de Geubel,0766::SB9,5109 AC,0,1284,2,4,0,0,2,1253,33,0,2,0,2,0,1288,333,173,190,171,35,63,35,70,50,14,16,0,54,4,32,8,13,1,1,0,1,1,15,0,0,0,0,0,2,0,2,,
Tilburg,Dongen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Europlus,0766::SB10,5101 TJ,0,921,2,3,0,0,1,801,124,0,0,0,0,0,926,248,148,57,139,35,78,50,7,33,4,1,26,39,0,23,4,9,0,4,0,0,6,3,2,0,0,2,0,2,0,1,,
Tilburg,Dongen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Salamander,0766::SB20,5101 ZG,0,1043,1,3,0,1,2,942,104,0,0,1,0,0,1048,298,151,67,187,42,57,42,5,28,7,6,18,57,0,27,4,10,1,12,0,2,4,4,6,0,4,0,0,1,0,3,,
Tilburg,Dongen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis - 15 maart,0766::SB21,5104 JJ,0,513,0,0,0,0,0,470,43,0,0,0,0,0,513,136,52,62,74,19,64,40,12,14,9,3,6,4,3,7,1,3,0,1,0,0,0,2,0,1,0,0,0,0,0,0,,
