contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Zwolle,Ommen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeentehuis Ommen,0175::SB1,7731 EE,1129,730,0,2,0,0,10,655,67,0,0,0,0,0,732,134,73,105,84,12,38,31,87,26,10,8,2,46,1,18,3,9,0,1,0,1,2,34,0,0,0,2,2,0,1,0,0,,
Zwolle,Ommen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Jeugdgebouw ""De Schakel""",0175::SB2,8148 PD,1308,830,0,1,0,0,2,764,65,0,0,0,0,0,831,202,90,159,69,19,41,30,25,16,0,7,0,30,0,21,4,7,0,0,0,0,0,108,1,1,0,0,0,0,0,0,0,,
Zwolle,Ommen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Verenigingsgebouw ""De Garve""",0175::SB5,7685 PL,993,725,1,0,0,0,2,651,73,0,0,0,0,0,726,102,110,152,43,12,16,12,126,9,2,28,0,28,0,6,1,2,0,0,0,0,3,73,0,0,0,0,0,0,0,0,0,,
Zwolle,Ommen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Restaurant ""De Bootsman""",0175::SB6,7737 PE,1136,681,1,1,0,0,6,608,69,0,0,0,0,0,683,169,49,122,84,16,18,20,43,14,5,16,0,31,2,11,3,8,0,1,0,2,3,62,0,0,0,0,0,0,1,0,1,,
Zwolle,Ommen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Verenigingsgebouw ""Irene""",0175::SB7,7738 PB,835,667,1,0,0,0,3,578,87,0,0,0,0,0,668,133,56,105,50,22,23,5,45,11,3,33,0,37,1,9,1,11,0,0,0,0,2,119,1,0,0,0,0,0,0,0,0,,
Zwolle,Ommen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Cultureel Centrum CARROUSEL,0175::SB14,7731 EH,946,685,0,0,0,0,2,621,62,0,0,0,0,0,685,106,49,122,70,11,49,28,103,21,5,18,4,38,2,14,5,10,0,1,0,1,0,21,0,0,2,2,2,0,1,0,0,,
Zwolle,Ommen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Kerkelijk Centrum ""De Kern""",0175::SB17,7731 CP,1164,625,0,0,0,0,2,568,55,0,0,0,0,0,625,137,73,94,67,25,36,13,47,13,3,8,0,41,5,11,7,5,0,2,0,0,3,34,0,0,1,0,0,0,0,0,0,,
Zwolle,Ommen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Het Baken,0175::SB18,7731 CK,984,471,0,1,0,0,2,440,30,0,0,0,0,0,472,86,30,95,41,6,27,19,69,10,4,10,0,33,0,10,5,3,0,0,0,0,0,18,0,0,0,5,0,0,0,0,0,,
Zwolle,Ommen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Restaurant ""De Nieuwe Brug""",0175::SB19,7731 PR,746,436,2,0,0,0,3,384,51,0,0,0,0,0,438,102,32,85,50,22,12,16,28,9,2,0,0,14,0,18,4,5,0,0,0,0,3,33,0,0,0,0,0,0,1,0,0,,
Zwolle,Ommen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Hervormd Centrum,0175::SB20,7731 GH,1075,682,1,0,0,0,9,616,58,0,0,0,0,0,683,141,90,85,64,24,22,20,79,16,6,9,0,68,2,14,3,8,0,0,0,2,1,20,2,0,0,2,2,0,2,0,0,,
