contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Burgerhoes,0882::SB1,6371 LB,1396,1120,7,5,0,0,0,955,177,0,0,0,0,0,1132,180,247,78,102,38,115,71,6,52,8,0,13,144,5,15,5,13,8,3,3,1,2,2,1,3,0,2,2,0,1,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gezondheidscentrum De Nieuwe Dormig,0882::SB2,6371 VA,1088,580,0,0,0,0,3,519,58,0,0,0,0,0,580,126,144,37,57,19,55,23,3,20,8,1,7,55,0,9,3,3,0,4,1,1,2,0,0,1,1,0,0,0,0,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingsruimte A gen Bruk,0882::SB3,6371 HW,1237,588,0,0,0,0,0,529,59,0,0,0,0,0,588,108,111,53,78,25,67,20,6,21,4,0,8,55,1,7,2,13,0,3,0,0,2,1,0,1,0,0,1,1,0,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Parochiezaal Kerkplein,0882::SB11,6372 EZ,1436,1035,2,5,0,0,3,924,115,0,0,0,0,0,1042,177,225,75,110,37,148,60,7,33,10,0,6,101,2,15,3,8,4,1,0,1,5,2,0,0,0,2,2,0,1,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingsruimte A gen Maar,0882::SB12,6372 EP,1486,1100,4,2,0,1,0,985,122,0,0,1,0,0,1107,206,260,85,107,35,101,82,9,28,19,1,11,106,3,11,1,12,3,3,0,1,2,5,2,2,0,2,2,0,0,1,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Drive in (ipv zorgcentrum Calshof),0882::SB22,6372 XC,1830,1223,5,0,0,0,3,1086,135,0,0,0,0,0,1224,255,311,50,98,41,73,64,6,41,12,0,4,193,1,26,8,16,1,0,1,4,5,5,1,2,0,1,2,0,2,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Leenhof,0882::SB23,6371 HX,693,360,3,0,0,0,2,326,35,0,0,0,0,0,363,50,107,31,23,16,40,29,3,20,3,0,1,18,1,8,1,5,0,1,1,1,0,0,0,0,0,1,0,0,0,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum An de Koel,0882::SB30,6372 AC,1396,624,3,0,0,0,0,556,71,0,0,0,0,0,627,100,165,27,57,23,54,36,4,23,9,0,3,82,3,13,2,7,0,0,0,1,3,3,1,2,1,2,2,0,1,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Unit 't Eikske,0882::SB32,6372 VW,1669,870,3,2,0,0,1,807,67,0,0,0,0,0,875,170,205,42,98,43,93,54,4,34,7,0,5,68,4,14,4,9,2,0,0,1,3,2,0,2,0,4,2,0,0,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurthuis de Molt,0882::SB42,6371 EC,1426,845,2,3,0,0,0,758,92,0,0,0,0,0,850,183,205,51,76,25,59,39,5,30,13,2,1,113,1,18,5,6,0,2,0,1,3,2,1,0,0,2,1,0,1,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Harmoniezaal SUN-plein,0882::SB101,6373 LG,1494,979,1,1,0,0,0,860,121,0,0,0,0,0,981,137,280,68,61,31,116,44,3,28,14,0,1,153,4,13,2,5,0,3,0,0,4,2,1,3,0,3,3,0,0,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Scouting St. Tarcisius,0882::SB111,6373 CW,1491,793,4,2,0,0,1,699,99,0,0,0,0,0,799,114,182,51,74,14,79,58,7,35,17,1,4,112,4,14,5,8,1,0,0,1,2,0,0,2,0,3,4,0,1,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingscentrum Oude Heide,0882::SB112,6373 GJ,1912,809,5,2,0,0,2,729,85,0,0,0,0,0,816,136,214,83,64,24,89,52,3,29,9,2,4,75,0,12,3,6,1,0,0,2,0,0,0,0,0,0,0,0,1,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Hoefveld,0882::SB121,6373 TT,1836,956,2,2,0,0,1,848,111,0,0,0,0,0,960,218,174,86,118,29,92,40,10,36,16,2,1,83,1,22,2,7,0,5,1,2,3,2,1,0,1,2,0,0,2,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis 't Ströatje,0882::SB201,6374 KC,1326,804,0,1,0,0,0,703,102,0,0,0,0,0,805,148,179,50,74,38,70,61,9,27,10,0,1,79,0,15,2,12,0,1,1,2,3,12,2,1,0,2,5,0,0,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Theater Landgraaf (ipv zorgcentrum Heereveld),0882::SB202,6374 ES,921,407,2,0,0,2,0,371,36,0,2,0,0,0,407,62,75,30,46,23,49,36,5,21,8,2,0,25,1,6,1,6,0,0,0,0,6,2,0,0,0,2,1,0,0,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Olympia  Landgraaf (ipv school De Wegwijzer),0882::SB203,6374 AE,1181,406,2,0,0,0,0,346,62,0,0,0,0,0,408,89,89,24,58,21,20,20,3,14,5,0,0,47,0,7,0,4,0,0,0,0,0,2,0,0,0,1,0,0,2,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC An d'r Put,0882::SB204,6374 HR,1111,670,2,1,0,0,2,608,63,0,0,0,0,0,673,119,163,35,39,28,63,52,3,22,9,0,0,90,0,12,3,7,2,4,0,0,1,9,0,0,1,8,0,0,0,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Café d'r Sjtee Uul,0882::SB211,6374 GS,1494,1063,4,1,0,0,1,932,135,0,0,0,0,0,1068,125,374,42,59,18,133,55,5,56,7,0,4,129,3,20,2,6,0,2,0,2,2,3,2,2,3,3,1,1,4,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Café 't Steenen Kruis (ipv school de Speurneus),0882::SB212,6374 VR,1534,545,0,0,0,0,0,493,52,0,0,0,0,0,545,104,142,31,41,13,58,38,3,25,9,0,2,50,0,12,1,5,0,0,0,0,0,5,0,0,0,3,2,0,1,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis De Residentie,0882::SB221,6374 BK,1428,1225,2,3,0,0,4,1085,142,1,0,1,0,0,1231,231,332,73,121,27,97,57,11,42,14,0,3,152,4,25,8,5,0,3,1,3,2,4,0,0,1,6,2,1,0,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis D'r Eck,0882::SB231,6374 LV,571,346,0,0,0,0,1,314,31,0,0,0,0,0,346,72,75,26,37,23,25,15,4,24,2,0,0,28,0,8,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau EV  Burgerhoes 15 maart 2021,0882::SB300,,0,443,2,0,0,0,0,389,56,0,0,0,0,0,445,96,89,54,35,14,56,32,3,16,11,1,3,21,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau EV Drive-in 15 maart 2021,0882::SB301,,0,267,5,2,0,0,1,247,26,0,0,0,0,0,274,61,66,20,21,12,23,11,4,15,2,0,0,16,1,6,0,3,0,0,0,0,0,2,0,3,0,0,0,0,1,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau EV MFC An d'r Put 15 maart 2021,0882::SB302,,0,280,1,1,0,0,0,264,18,0,0,0,0,0,282,60,63,23,25,9,28,46,1,6,4,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau EV gymzaal Olympia 15 maart 2021,0882::SB303,,0,94,1,0,0,0,0,83,12,0,0,0,0,0,95,17,29,13,9,1,13,6,0,2,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau EV wijkcentrum An de Koel 15 maart 2021,0882::SB304,,0,194,2,1,0,0,0,173,24,0,0,0,0,0,197,27,34,10,30,5,49,14,4,8,2,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau EV Burgerhoes 16 maart 2021,0882::SB400,,0,417,5,3,0,0,0,381,44,0,0,0,0,0,425,84,108,33,46,10,48,37,3,0,12,0,1,26,0,5,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau EV Drive-in 16 maart 2021,0882::SB401,,0,375,0,0,0,0,0,327,48,0,0,0,0,0,375,70,102,23,40,11,35,18,9,9,4,1,0,29,0,13,0,4,0,2,0,2,0,1,0,0,0,0,0,0,2,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau EV MFC An d'r Put 16 maart 2010,0882::SB402,,0,238,3,0,0,0,0,213,28,0,0,0,0,0,241,33,62,19,19,3,38,27,3,8,2,0,0,8,1,4,2,3,1,0,0,0,0,3,0,0,0,2,0,0,0,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau EV gymzaal Olympia 16 maart 2021,0882::SB403,,0,103,1,0,0,0,0,94,10,0,0,0,0,0,104,25,26,10,11,1,8,10,0,1,1,0,0,5,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,,
Maastricht,Landgraaf,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau EV wijkcentrum An de Koel 16 maart 2021,0882::SB404,,0,123,0,1,0,0,1,104,19,0,0,0,0,0,124,26,23,10,11,2,14,23,2,1,4,0,0,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
