contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Haarlem,Weesp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadhuis,0457::SB1,1381 BB,659,1236,2,3,0,0,6,1117,118,0,0,0,0,0,1241,268,68,49,322,115,32,66,13,101,2,3,25,36,16,24,5,66,1,1,1,2,10,7,1,0,0,2,0,0,0,0,,
Haarlem,Weesp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gebouw Papelaan 99,0457::SB2,1382 RK,1509,914,1,2,0,0,1,827,89,0,0,0,0,0,917,138,96,45,167,63,70,56,17,46,6,2,79,35,10,18,8,37,4,2,0,2,0,5,1,4,0,2,0,1,0,0,,
Haarlem,Weesp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Vechtstede college,0457::SB4,1382 CD,1609,888,2,4,0,0,2,762,130,0,0,0,0,0,894,212,53,32,144,62,41,33,10,37,3,0,139,28,13,23,2,26,9,2,2,4,2,6,1,0,0,1,0,3,0,0,,
Haarlem,Weesp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brede school Kors Breijer,0457::SB5,1382 RP,1448,932,3,0,0,5,3,837,100,0,0,5,0,0,940,174,64,66,197,79,40,45,20,38,8,4,74,38,12,22,3,28,5,4,1,0,4,1,2,0,0,3,0,0,0,0,,
Haarlem,Weesp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Aetsveld 1,0457::SB7,1383 ED,1415,967,2,0,0,0,1,886,82,0,0,0,0,0,969,236,109,68,180,63,53,56,13,40,7,7,9,46,3,35,5,14,0,3,0,1,1,11,4,0,1,2,0,0,0,0,,
Haarlem,Weesp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Aetsveld 2,0457::SB8,1383 ED,1462,1055,1,2,0,0,2,960,96,0,0,0,0,0,1058,290,102,70,189,57,73,55,10,40,10,4,9,48,6,31,3,30,0,5,0,4,2,9,4,2,0,2,0,0,0,0,,
Haarlem,Weesp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brandweerkazerne,0457::SB9,1381 CZ,1285,959,1,3,0,0,2,868,93,0,0,0,0,0,963,244,77,70,216,75,50,33,14,56,3,3,11,40,3,19,0,32,0,2,0,0,1,7,1,0,0,1,0,0,0,1,,
Haarlem,Weesp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Volvo dealer Stern,0457::SB10,1382 LE,963,694,0,0,0,0,5,630,59,0,0,0,0,0,694,183,52,31,200,41,20,33,9,35,4,2,6,21,8,9,1,30,1,0,0,0,2,6,0,0,0,0,0,0,0,0,,
Haarlem,Weesp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Weespersluis,0457::SB11,1384 AH,999,904,1,0,0,0,0,838,67,0,0,0,0,0,905,258,19,41,350,55,11,16,4,38,1,1,3,19,8,15,2,55,1,0,0,1,1,1,1,1,2,0,0,0,0,0,,
Haarlem,Weesp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bibliotheek Weesp,0457::SB12,1381 XX,902,296,2,0,0,1,0,274,25,0,0,1,0,0,299,66,22,18,71,27,7,21,5,15,0,0,2,9,4,5,1,17,0,0,0,0,0,4,1,0,0,1,0,0,0,0,,
Haarlem,Weesp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau OBS DeTriangel,0457::SB13,1381 NA,1153,481,0,1,0,1,1,440,42,0,0,1,0,0,483,111,25,32,124,50,22,28,9,19,7,2,0,18,4,7,0,18,0,0,0,1,0,2,0,0,0,0,0,1,1,0,,
Haarlem,Weesp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Auto Lancker CarProf,0457::SB14,1382 JL,1347,553,0,0,0,0,1,496,56,0,0,0,0,0,553,99,63,24,82,19,41,35,10,40,8,1,33,32,10,16,5,17,0,2,1,2,1,8,2,0,1,0,0,0,1,0,,
Haarlem,Weesp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau mobiel,0457::SB15,1382 CH,277,60,0,0,0,0,0,55,5,0,0,0,0,0,60,17,1,14,5,1,5,6,0,4,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
Haarlem,Weesp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadhuis maandag,0457::SB101,1381 BB,0,371,0,0,0,0,2,344,25,0,0,0,0,0,371,78,38,44,56,25,30,41,8,19,4,1,3,8,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
Haarlem,Weesp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Auto Lancker CarProf maandag,0457::SB114,1382 JL,0,274,0,1,0,0,2,257,16,0,0,0,0,0,275,71,26,39,39,8,30,23,3,5,7,0,1,1,1,9,2,6,0,0,0,0,2,1,0,0,0,0,0,0,0,0,,
Haarlem,Weesp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadhuis dinsdag,0457::SB201,1381 BB,0,297,0,0,0,0,2,274,21,0,0,0,0,0,297,62,20,30,58,17,16,27,7,25,0,4,6,6,2,2,1,6,2,1,0,0,0,2,1,0,0,0,0,0,2,0,,
Haarlem,Weesp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Auto Lancker CarProf dinsdag,0457::SB214,1382 JL,0,231,0,0,0,0,2,209,20,0,0,0,0,0,231,70,18,7,43,9,18,22,4,7,3,0,4,3,3,11,0,5,0,0,1,0,1,2,0,0,0,0,0,0,0,0,,
Haarlem,Weesp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau,0457::SB1000,1381 BD,0,1082,1,37,0,4,,,,,0,4,,,1124,264,75,193,115,29,79,177,25,44,27,2,9,4,0,10,0,13,2,0,0,0,1,4,0,5,0,1,0,1,0,2,0,0
