contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Arnhem,Renkum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,0274::SB1,6861 GG,1871,2146,2,3,0,0,16,1948,187,0,0,0,0,0,2151,479,119,92,582,206,78,109,35,157,6,5,4,93,9,38,4,98,0,3,0,2,12,6,2,1,0,0,0,0,6,,
Arnhem,Renkum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Van Spaenweg,0274::SB2,6862 XH,1916,1032,0,0,0,1,3,927,101,0,1,0,0,0,1031,216,22,53,333,116,29,46,25,73,6,4,4,15,3,16,3,54,0,3,0,4,2,1,0,0,1,1,1,1,0,,
Arnhem,Renkum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Concertzaal,0274::SB3,6862 DH,1792,589,0,0,0,0,3,550,36,0,0,0,0,0,589,146,12,27,145,68,16,22,10,50,0,4,0,22,4,18,1,30,0,2,1,0,4,2,2,0,0,0,0,0,3,,
Arnhem,Renkum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Vredebergkerk,0274::SB4,6862 EB,1620,1036,0,0,0,0,6,942,88,0,0,0,0,0,1036,199,41,69,264,112,45,65,27,79,6,5,1,40,8,18,2,43,0,3,2,0,2,4,0,0,0,0,0,0,1,,
Arnhem,Renkum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Parkflat De Valkenburcht,0274::SB5,6861 AJ,1741,759,1,0,0,1,4,728,29,0,0,1,0,0,761,221,54,53,170,49,31,40,23,47,2,0,0,12,6,22,1,20,0,2,0,0,1,0,1,0,0,0,1,0,3,,
Arnhem,Renkum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingskerk,0274::SB6,6865 WC,1469,1566,0,3,0,0,6,1456,107,0,0,0,0,0,1569,296,151,92,257,114,99,105,47,137,12,9,25,85,3,20,10,56,6,7,5,2,11,5,5,2,2,0,3,0,0,,
Arnhem,Renkum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Doorwerth,0274::SB7,6865 CZ,1705,1216,1,1,0,0,1,1104,113,0,0,0,0,0,1218,343,60,74,267,82,50,68,12,76,5,1,5,58,6,31,0,57,0,4,2,0,8,4,0,0,1,0,1,0,1,,
Arnhem,Renkum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Wolfheze,0274::SB8,6874 AJ,1420,824,1,1,0,1,11,751,65,0,0,1,0,0,827,169,49,67,159,66,37,39,44,76,6,1,2,29,3,19,2,33,0,1,0,0,6,12,0,0,0,2,0,0,2,,
Arnhem,Renkum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sint Josephkerk,0274::SB9,6866 BR,1498,1301,1,1,1,0,105,1195,4,0,0,1,0,0,1304,294,117,111,268,94,49,82,38,72,10,12,7,48,5,32,5,32,0,3,0,2,0,12,0,0,1,0,3,0,4,,
Arnhem,Renkum,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Serviceflat Hoog Heelsum,0274::SB10,6871 ED,1815,641,0,0,0,0,2,596,43,0,0,0,0,0,641,138,81,63,103,50,39,26,25,24,3,2,11,33,0,11,4,14,0,1,1,1,2,2,1,0,0,2,1,0,3,,
