contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leiden,Pijnacker-Nootdorp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentekantoor Pijnacker,1926::SB1,2641 ED,1466,1242,1,1,0,0,2,1134,108,0,0,0,0,0,1244,343,132,107,208,64,37,57,33,56,12,7,10,59,6,39,12,39,2,3,1,2,5,2,1,2,2,0,0,1,0,,
Leiden,Pijnacker-Nootdorp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal 't Baken,1926::SB2,2641 JN,1494,969,3,0,0,0,0,900,72,0,0,0,0,0,972,242,77,83,205,75,40,38,16,41,4,8,2,37,2,35,9,38,0,2,1,3,3,6,1,0,1,0,0,0,0,,
Leiden,Pijnacker-Nootdorp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurt & Zo (bibliotheek Oostland),1926::SB3,2641 HB,1820,1300,3,2,0,2,3,1214,90,0,0,2,0,0,1307,357,129,126,234,61,60,50,47,35,17,13,12,53,3,45,6,26,2,4,3,2,6,4,0,0,2,0,0,3,0,,
Leiden,Pijnacker-Nootdorp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Goudenregen,1926::SB4,2641 AV,1788,1323,0,2,0,1,7,1194,125,0,0,1,0,0,1326,338,153,112,227,70,51,45,40,44,10,8,11,59,7,70,9,38,3,1,6,2,5,9,0,2,0,1,1,1,0,,
Leiden,Pijnacker-Nootdorp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Viergang,1926::SB5,2641 AZ,1153,512,3,1,0,0,3,455,56,0,2,0,2,0,514,158,52,42,83,16,17,12,11,27,3,1,11,19,0,26,11,14,0,2,0,4,2,1,0,0,0,0,0,0,0,,
Leiden,Pijnacker-Nootdorp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Viergang,1926::SB6,2641 AZ,1153,655,2,1,0,0,0,599,59,0,0,0,0,0,658,196,63,52,109,40,24,21,17,31,8,6,4,23,5,21,1,17,0,1,0,2,5,5,0,1,1,0,0,1,1,,
Leiden,Pijnacker-Nootdorp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingskerk,1926::SB7,2642 RA,3405,2545,0,1,0,2,6,2247,291,0,2,0,0,0,2544,865,221,197,456,85,75,85,97,67,22,19,8,122,5,95,17,62,6,8,3,5,8,8,1,4,0,2,0,2,0,,
Leiden,Pijnacker-Nootdorp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Tolhek (Gymzaal),1926::SB8,2642 JK,3509,1779,5,1,0,3,0,1596,192,0,0,3,0,0,1788,514,189,131,301,79,68,74,58,61,9,4,22,105,10,50,22,45,6,6,0,2,8,5,5,3,1,0,0,1,0,,
Leiden,Pijnacker-Nootdorp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal 't Nest,1926::SB9,2643 MC,1099,469,0,0,0,1,3,416,51,0,0,1,0,0,470,143,39,21,94,17,15,17,6,13,0,2,21,39,2,13,4,14,3,1,0,1,0,1,2,0,0,0,0,1,0,,
Leiden,Pijnacker-Nootdorp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal 't Nest,1926::SB10,2643 MC,1100,417,1,0,0,0,1,372,45,0,0,0,0,0,418,141,32,26,75,22,15,14,8,9,1,2,17,27,4,7,4,8,3,0,0,0,0,1,0,0,0,0,0,1,0,,
Leiden,Pijnacker-Nootdorp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurtcentrum Het Oude Laarsje,1926::SB11,2641 NS,493,443,0,1,0,0,1,401,42,0,0,0,0,0,444,139,37,69,55,11,11,11,17,12,0,12,0,26,2,15,3,13,0,2,0,0,1,6,0,0,1,0,0,0,0,,
Leiden,Pijnacker-Nootdorp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Meersma Holding BV,1926::SB12,2641 PE,767,558,3,1,0,0,1,505,56,0,0,0,0,0,562,210,62,76,57,11,12,8,24,9,3,12,0,27,0,24,2,8,4,0,0,1,1,3,1,0,0,0,0,3,0,,
Leiden,Pijnacker-Nootdorp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Keijzershof,1926::SB13,2643 HD,1039,1761,2,3,0,0,7,1556,203,0,0,0,0,0,1766,464,232,120,289,75,87,57,38,70,18,10,28,132,14,54,8,35,7,5,0,3,7,4,1,0,0,0,1,2,0,,
Leiden,Pijnacker-Nootdorp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerkgebouw Delfgauw,1926::SB14,2645 BD,2253,1544,5,1,0,0,2,1438,110,0,0,0,0,0,1550,376,107,112,307,91,64,55,101,66,12,21,3,52,5,57,13,64,2,4,1,4,7,13,3,1,0,1,0,2,0,,
Leiden,Pijnacker-Nootdorp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Emerald,1926::SB15,2645 HH,1933,1518,1,3,0,0,4,1378,141,1,0,1,0,0,1523,409,150,92,322,94,49,61,42,51,25,9,15,54,6,70,10,36,3,3,0,4,3,4,1,1,1,0,0,3,0,,
Leiden,Pijnacker-Nootdorp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Emerald,1926::SB16,2645 HH,1932,1458,3,2,0,6,0,1330,127,0,6,0,0,0,1457,411,103,75,317,96,49,43,49,48,16,13,19,79,12,54,7,44,3,6,1,4,2,3,1,1,0,0,0,2,0,,
Leiden,Pijnacker-Nootdorp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gebouw Meikoninginlaan (voorheen consultatiebureau),1926::SB17,2645 NT,352,191,0,0,0,0,0,191,0,0,0,0,0,0,191,45,17,10,36,12,10,7,18,6,0,4,1,7,1,6,2,2,0,0,0,0,1,4,0,0,0,2,0,0,0,,
Leiden,Pijnacker-Nootdorp,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Jan Janssen Sporthal,1926::SB18,2631 GA,2767,779,0,4,0,0,3,701,79,0,0,0,0,0,783,229,107,61,133,34,26,32,9,22,7,0,9,26,5,22,12,18,6,0,0,2,4,8,0,2,1,0,0,4,0,,
