contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,"Blanco (Zeven, A.J.L.B.)",Wij zijn Nederland,Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Dordrecht,Albrandswaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau OBS Valckesteyn Noord,0613::SB1,3176 VA,1976,1379,2,3,2,0,39,1229,118,0,0,2,0,0,1386,418,172,72,204,34,56,59,39,52,16,4,10,87,12,93,10,19,2,0,3,2,8,4,0,1,1,0,0,1,0,,
Dordrecht,Albrandswaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cultureel centrum De Brinkhoeve A,0613::SB2,3171 GG,1502,634,0,0,0,1,2,578,55,0,0,1,0,0,635,137,83,32,89,23,34,20,15,39,5,30,3,54,4,29,10,13,1,1,0,1,4,3,1,3,0,0,0,0,0,,
Dordrecht,Albrandswaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cultureel centrum De Brinkhoeve B,0613::SB3,3171 GG,1529,592,0,1,0,0,0,542,51,0,0,0,0,0,593,166,61,28,86,23,47,22,13,12,14,18,1,40,1,44,2,6,0,1,1,1,1,3,1,0,0,0,0,0,0,,
Dordrecht,Albrandswaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau FPC De Kijvelanden,0613::SB4,3172 AB,177,64,0,0,0,0,0,60,4,0,0,0,0,0,64,10,12,1,5,4,8,7,1,3,0,1,2,5,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,,
Dordrecht,Albrandswaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hooge Werf + Ghijseland,0613::SB5,,180,62,0,0,0,0,0,60,2,0,0,0,0,0,62,9,17,6,4,0,3,5,4,3,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,
Dordrecht,Albrandswaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Poortugaal,0613::SB6,3171 AD,1131,1300,0,0,2,0,0,1194,108,0,0,2,0,0,1302,335,172,115,179,46,72,47,38,45,14,8,9,84,8,82,9,22,0,2,0,1,2,6,0,2,0,0,2,0,0,,
Dordrecht,Albrandswaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau sv Poortugaal,0613::SB7,3172 XC,1167,567,0,0,1,0,1,525,42,0,0,1,0,0,568,149,89,30,92,24,24,19,9,33,3,10,4,24,2,33,1,16,0,0,0,1,3,1,0,0,0,0,0,0,0,,
Dordrecht,Albrandswaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Metro Rhoon A,0613::SB8,3161 GH,1376,756,0,0,0,1,0,695,60,0,1,0,0,0,755,202,114,40,108,22,37,35,18,23,8,2,6,54,3,52,7,13,1,1,0,0,3,1,4,0,0,0,2,0,0,,
Dordrecht,Albrandswaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Metro Rhoon B,0613::SB9,3161 GH,1343,751,0,1,0,0,2,665,85,0,0,0,0,0,752,195,105,43,90,33,37,15,21,40,11,7,7,55,5,53,9,14,1,2,0,0,5,1,0,0,1,0,1,0,0,,
Dordrecht,Albrandswaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maranathakerk Rhoon,0613::SB10,3161 HG,1434,1211,4,0,0,0,2,1092,121,0,0,0,0,0,1215,380,109,102,188,42,41,28,53,36,7,15,8,71,5,76,3,26,0,3,0,2,4,6,1,1,0,2,2,0,0,,
