contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,"Blanco (Zeven, A.J.L.B.)",Wij zijn Nederland,Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Oude Kerk,0503::SB1,2611 HP,1000,1090,2,3,170,0,14,1176,75,0,0,170,0,0,1265,146,18,35,357,133,20,41,45,81,1,7,1,29,4,13,0,150,0,3,1,2,2,0,0,0,1,0,0,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Oude Kerk,0503::SB2,2611 HP,1000,1547,2,1,174,0,53,1302,21,0,174,0,0,0,1376,217,36,42,500,195,40,68,63,88,2,5,1,28,21,18,5,202,0,4,2,0,5,1,1,0,0,0,3,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Rietveld Theater,0503::SB3,2611 LH,739,437,2,0,0,0,1,411,27,0,0,0,0,0,439,58,19,12,142,61,23,19,3,29,2,3,0,12,4,7,0,36,0,1,0,2,1,0,0,0,0,0,3,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Theater De Veste,0503::SB4,2611 WG,739,1217,6,1,0,0,10,1133,81,0,0,0,0,0,1224,200,69,46,304,132,60,60,19,78,11,4,7,32,13,25,8,124,2,3,2,1,8,0,1,1,0,0,7,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadskantoor gemeente Delft,0503::SB5,2611 BV,1000,1643,7,5,0,1,20,1566,68,0,1,0,0,0,1654,249,73,45,419,190,57,83,20,84,3,4,33,60,28,32,7,220,9,4,3,6,5,4,2,0,0,1,2,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Nieuwe Kerk,0503::SB6,2611 GW,1000,2980,7,0,4,0,42,2782,167,0,0,4,0,0,2991,471,91,98,924,333,72,118,65,176,7,9,2,75,42,66,10,377,3,7,1,5,17,3,0,3,0,0,5,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hoogheemraadschap Delfland,0503::SB7,2611 AL,739,1225,2,0,0,3,7,1170,53,0,0,3,0,0,1230,190,49,44,382,155,34,55,36,74,0,1,3,32,17,17,4,126,0,2,0,0,1,1,1,0,0,0,1,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Locatie Crommelinplein 1,0503::SB8,2627 BM,936,666,4,2,0,2,1,639,34,0,0,2,0,0,674,116,45,30,175,67,34,43,20,40,0,2,4,11,2,16,3,51,1,0,1,1,3,1,0,0,0,0,0,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum De Parel,0503::SB9,2614 HE,1600,1140,4,5,0,3,5,1052,89,0,3,0,0,0,1146,168,142,67,226,85,63,47,44,49,9,3,30,68,20,38,8,44,6,2,1,2,4,4,1,2,0,1,5,1,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Locatie Het Kristal (stemtent),0503::SB10,2614 SH,1600,1994,4,6,0,10,3,1776,235,0,0,10,0,0,2014,517,115,117,514,164,54,75,60,79,10,6,43,83,10,53,13,46,6,6,4,1,4,4,2,2,3,1,2,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Van Alkemadestraat,0503::SB12,2614 EP,1600,586,1,1,0,1,6,540,41,0,1,0,0,0,587,100,43,33,130,46,33,27,16,34,6,3,21,25,5,13,3,33,1,4,1,0,3,2,1,0,2,0,1,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Van Tienhovestraat,0503::SB13,2613 XC,1600,543,0,0,0,1,1,500,43,0,0,1,0,0,544,96,41,30,126,48,33,24,7,37,3,1,5,20,7,12,4,34,0,5,2,2,5,1,0,0,0,0,0,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hofkerk,0503::SB14,2613 WP,1600,1066,3,1,0,0,3,1002,65,0,0,0,0,0,1070,154,81,57,271,123,54,47,51,61,6,7,8,37,4,20,4,61,1,6,1,6,3,0,0,0,0,0,3,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Virgiel,0503::SB15,2611 BC,739,1739,3,1,0,4,30,1636,73,0,4,0,0,0,1739,269,13,61,650,130,11,26,27,58,3,4,1,19,8,22,2,416,0,6,1,3,3,3,1,0,0,0,2,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gabriëlschool,0503::SB16,2613 VX,1615,493,0,0,0,0,4,446,43,0,0,0,0,0,493,75,20,15,140,57,11,28,8,37,0,5,3,28,3,4,1,47,2,4,0,0,2,1,0,0,0,0,2,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Prins Mauritsschool,0503::SB17,2628 GJ,1220,802,0,3,0,0,4,742,59,0,0,0,0,0,805,117,101,34,146,62,58,35,48,37,6,3,14,38,14,14,6,54,2,2,1,0,4,1,0,2,0,0,3,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Delft Noord,0503::SB18,2612 CB,1482,783,4,2,0,0,4,719,66,0,0,0,0,0,789,99,160,26,130,59,52,29,11,44,2,3,12,53,6,20,10,38,7,3,0,2,2,5,2,2,1,1,4,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Betlehemkerk,0503::SB19,2612 GK,1482,659,0,0,0,1,5,608,45,0,1,0,0,0,658,111,40,38,159,73,30,36,27,40,5,6,2,19,8,7,7,41,0,2,0,1,4,0,2,0,0,0,1,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Maria Duystlaan,0503::SB20,2612 SR,1482,1360,0,1,0,1,6,1249,107,0,0,1,0,0,1362,217,165,57,241,99,107,59,32,81,13,3,19,90,7,35,7,100,1,7,1,2,13,2,0,1,1,0,0,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buccaneer Delft,0503::SB21,2611 PA,776,1098,5,1,1,3,2,989,117,0,0,4,0,0,1108,168,52,32,328,126,45,62,29,78,3,2,4,37,13,20,2,76,3,2,1,1,7,1,1,0,0,3,2,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurthuis Onder de Schie,0503::SB22,2628 AJ,1220,891,3,4,0,2,8,822,70,0,0,2,0,0,900,136,48,36,242,108,33,51,20,59,3,7,1,23,6,18,6,80,4,3,1,2,3,1,0,0,0,0,0,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau TU Aula (ingang Prometheusplein),0503::SB23,2628 CC,1220,1096,0,0,0,2,8,1040,50,0,0,2,0,0,1098,143,26,43,320,155,20,39,26,35,0,2,15,35,13,13,3,188,1,6,5,2,3,1,0,0,1,1,0,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau TU Aula,0503::SB24,2628 CC,1220,1663,5,3,0,2,24,1585,64,0,0,2,0,0,1673,190,22,64,488,229,33,56,22,61,4,5,15,37,25,30,3,345,5,12,3,4,4,2,1,0,3,0,0,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau The Student Hotel,0503::SB25,2611 DW,739,374,1,0,0,0,14,353,8,0,0,0,0,0,375,65,11,22,106,47,9,16,2,18,3,1,4,8,6,4,2,38,5,1,2,1,3,0,0,0,0,0,0,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Vrijetijdscentrum De Wipmolen,0503::SB26,2628 JR,1220,674,1,6,0,0,1,616,64,0,0,0,0,0,681,108,96,33,89,46,46,30,26,29,5,7,32,51,8,20,8,33,2,1,0,0,0,2,0,1,0,0,1,0,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau PRO Grotius College,0503::SB27,2624 AV,1326,997,4,2,0,0,9,909,85,0,0,0,0,0,1003,146,104,20,165,99,57,57,25,44,6,1,71,48,15,22,14,76,9,5,2,4,0,1,0,0,0,0,5,1,0,,
Dordrecht,Delft,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkwerk Wippolder,0503::SB28,2628 JN,1220,650,1,1,0,0,2,592,58,0,0,0,0,0,652,80,125,25,86,49,62,28,13,29,6,5,25,55,8,14,5,20,2,2,0,0,0,4,0,0,0,1,5,0,1,,
