contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Maastricht,Horst aan de Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voormalig modecentrum Frans Theelen (Horst),1507::SB001,5961 EW,2112,1947,4,4,0,3,14,1730,214,0,0,3,0,0,1958,466,237,216,314,109,170,106,15,67,20,2,8,94,5,45,3,33,4,3,2,4,5,10,2,0,1,5,1,0,0,0,,
Maastricht,Horst aan de Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Berkel (Horst),1507::SB002,5961 HA,2101,927,3,2,0,0,3,837,92,0,0,0,0,0,932,241,91,117,134,37,72,50,6,34,21,0,3,43,2,31,0,26,0,2,2,4,5,3,2,0,1,0,0,0,0,0,,
Maastricht,Horst aan de Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Café De Beurs (Horst),1507::SB003,5961 GA,2063,657,2,0,0,0,1,593,67,0,0,2,0,2,661,156,74,86,112,22,60,29,1,20,14,0,0,23,4,16,0,24,0,2,1,3,2,6,0,0,0,2,0,0,0,0,,
Maastricht,Horst aan de Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Lètste Geulde (Horst),1507::SB004,5961 XW,1518,1146,0,1,0,2,0,1017,128,0,2,0,0,0,1145,259,157,124,168,60,85,58,5,40,7,0,1,87,3,27,5,36,1,2,3,3,1,12,1,0,0,0,1,0,0,0,,
Maastricht,Horst aan de Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Dendron (Horst),1507::SB005,5961 BE,1019,706,0,1,0,0,0,644,63,0,0,0,0,0,707,162,93,111,117,36,38,15,2,10,7,0,2,52,1,21,1,23,0,1,0,3,1,7,0,3,0,0,0,0,0,0,,
Maastricht,Horst aan de Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis Aan de Brug (America),1507::SB006,5966 NM,1604,1123,6,2,0,1,30,973,129,0,0,1,0,0,1132,291,140,185,135,24,76,33,2,30,10,6,1,55,0,30,4,12,0,2,1,3,1,77,0,1,0,1,1,0,2,0,,
Maastricht,Horst aan de Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis de Zaal (Griendtsveen),1507::SB007,5766 PP,417,314,1,0,0,0,2,294,19,0,0,0,0,0,315,66,43,38,32,18,38,14,2,15,4,0,0,14,0,7,2,3,0,0,0,0,0,13,0,0,0,4,0,0,1,0,,
Maastricht,Horst aan de Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zaal Debije (Hegelsom),1507::SB008,5963 AG,1601,1137,4,2,0,0,2,996,145,0,0,0,0,0,1143,230,124,303,151,35,70,37,4,27,13,1,0,56,0,32,1,21,0,4,1,3,0,21,0,1,0,0,1,0,1,0,,
Maastricht,Horst aan de Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC de Zwingel (Melderslo),1507::SB009,5962 AT,1715,1194,5,5,0,0,2,1064,138,0,0,0,0,0,1204,321,185,187,141,34,79,27,2,26,20,0,0,42,1,47,2,22,0,2,2,1,2,42,0,1,4,1,3,0,0,0,,
Maastricht,Horst aan de Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC De Meulenwiek (Meterik),1507::SB010,5964 AC,1265,976,5,2,0,1,1,862,121,0,0,1,0,0,984,251,107,214,103,27,55,39,6,26,8,1,0,40,3,42,4,17,0,1,1,3,3,19,0,0,1,5,0,0,0,0,,
Maastricht,Horst aan de Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau BMW ""De Schakel"" (Broekhuizenvorst)",1507::SB011,5871 AW,847,589,4,3,0,0,0,543,53,0,0,0,0,0,596,120,73,65,99,33,61,18,4,19,4,1,0,34,2,21,3,15,0,1,0,2,0,13,0,0,0,0,1,0,0,0,,
Maastricht,Horst aan de Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Brouwershuis (Broekhuizen),1507::SB012,5872 AE,602,456,0,1,0,3,1,418,41,0,0,3,0,0,460,116,62,70,61,21,24,18,2,19,9,1,0,28,0,5,3,7,0,0,0,0,0,8,0,0,0,0,1,0,1,0,,
Maastricht,Horst aan de Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Smetenhof (Lottum),1507::SB013,5973 PL,1586,1092,3,0,0,1,0,971,125,0,0,1,0,0,1096,325,150,180,124,31,60,39,5,26,7,0,0,56,2,30,0,13,0,3,0,2,1,29,1,2,0,2,2,0,2,0,,
Maastricht,Horst aan de Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC 't Haeren (Grubbenvorst),1507::SB014,5971 BS,1871,1475,5,3,0,0,1,1345,137,0,0,0,0,0,1483,386,214,158,235,66,117,63,4,48,18,0,3,88,2,27,3,15,0,0,0,2,5,13,2,1,1,1,1,0,2,0,,
Maastricht,Horst aan de Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Saldersbron (Grubbenvorst),1507::SB015,5971 CG,1792,429,1,0,0,0,6,392,32,0,0,0,0,0,430,119,48,63,63,26,22,25,2,14,2,0,2,19,1,9,0,7,0,1,0,1,2,0,2,0,0,1,0,0,0,0,,
Maastricht,Horst aan de Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Kruisweide (Sevenum),1507::SB016,5975 AN,1605,1097,2,0,0,1,7,967,126,0,0,1,0,0,1100,287,117,153,189,39,55,45,13,25,18,0,1,47,3,28,0,25,0,3,1,5,1,30,0,1,1,5,4,0,1,0,,
Maastricht,Horst aan de Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum De Wingerd (Sevenum),1507::SB017,5975 BN,1733,1138,3,0,0,0,5,991,145,0,0,0,0,0,1141,303,120,125,199,46,77,43,5,25,20,2,1,63,2,24,5,24,0,3,0,4,1,38,3,1,1,2,1,0,0,0,,
