contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
's-Hertogenbosch,Valkenswaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zorgcentrum Kempenhof,0858::SB1,5554 JV,56,41,0,0,0,0,0,36,5,0,0,0,0,0,41,13,6,6,5,2,5,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,Valkenswaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurtgebouw De Horizon,0858::SB2,5554 PA,1551,851,2,0,0,0,0,769,84,0,0,0,0,0,853,261,149,60,120,21,68,28,8,26,13,1,0,25,1,25,5,23,0,4,0,2,0,5,1,2,2,0,1,0,0,0,,
's-Hertogenbosch,Valkenswaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Speeltuin Geenhoven,0858::SB3,5552 SB,1696,815,3,2,0,0,4,724,92,0,0,0,0,0,820,161,152,44,116,25,89,32,2,32,10,1,1,85,2,15,5,17,0,3,0,7,6,1,0,0,0,0,7,1,0,1,,
's-Hertogenbosch,Valkenswaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingscentrum De zoete inval,0858::SB4,5552 EM,1287,768,0,1,0,1,0,712,56,0,1,0,0,0,768,161,139,45,89,42,100,36,3,32,13,2,0,59,1,15,6,12,0,1,0,0,1,5,0,1,4,0,1,0,0,0,,
's-Hertogenbosch,Valkenswaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymnastiekzaal 't Gegraaf,0858::SB5,5552 BG,1662,681,2,0,0,1,1,636,47,0,0,1,0,0,684,214,114,34,80,18,65,23,4,21,8,1,2,49,4,11,6,16,0,1,0,2,2,1,0,0,0,0,5,0,0,0,,
's-Hertogenbosch,Valkenswaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Carolus gebouw,0858::SB6,5554 AG,1853,1065,4,0,0,0,3,980,87,1,0,1,0,0,1070,306,141,79,151,45,72,50,11,36,18,2,2,56,0,39,7,28,0,0,1,3,3,4,3,2,4,0,1,0,0,1,,
's-Hertogenbosch,Valkenswaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Scholengemeenschap Were Di,0858::SB7,5553 CC,1713,896,1,2,0,0,2,796,101,0,0,0,0,0,899,246,135,74,134,45,47,33,7,23,7,2,1,69,1,20,6,16,0,1,0,6,3,5,3,0,5,0,2,3,0,2,,
's-Hertogenbosch,Valkenswaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,0858::SB8,5554 DA,1775,848,4,1,0,0,7,747,99,0,0,0,0,0,853,236,115,55,134,38,54,31,5,28,7,0,0,66,1,28,8,24,0,3,0,0,4,3,0,0,4,0,2,1,0,1,,
's-Hertogenbosch,Valkenswaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Theater De Hofnar,0858::SB9,5554 DA,1763,1062,2,0,0,0,6,938,120,0,0,0,0,0,1064,345,108,91,172,45,78,36,11,38,5,0,1,56,2,25,2,30,2,3,1,0,2,4,0,0,1,1,2,0,0,1,,
's-Hertogenbosch,Valkenswaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mariakerk,0858::SB10,5555 AP,1670,1369,0,0,0,2,5,1239,127,0,0,2,0,0,1371,368,238,121,215,45,100,58,6,35,17,2,0,67,3,35,12,23,0,2,0,3,5,8,2,0,3,0,0,0,0,1,,
's-Hertogenbosch,Valkenswaard,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau H. Martinuskerk,0858::SB11,5551 AW,1352,896,1,1,0,0,0,806,92,0,0,0,0,0,898,300,104,77,140,28,49,33,7,25,13,0,1,53,4,26,4,15,0,0,0,2,8,3,0,0,1,1,1,0,0,1,,
