contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Arnhem,Voorst,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Megafoon,0285::SB1,,1390,1085,1,2,0,1,3,998,86,0,1,0,0,0,1087,392,54,106,224,37,44,34,36,32,7,4,1,18,1,33,4,22,0,0,0,0,4,26,1,2,0,0,3,0,0,,
Arnhem,Voorst,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Voorst,0285::SB2,,900,625,1,1,0,0,3,560,64,0,0,0,0,0,627,169,81,51,69,23,24,15,21,18,8,0,2,32,0,13,4,25,0,1,0,0,0,69,0,0,0,0,0,0,0,,
Arnhem,Voorst,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Voorst 'De Wiekslag',0285::SB3,,1082,626,0,0,0,0,1,574,51,0,0,0,0,0,626,145,108,71,67,20,34,22,14,14,3,4,1,22,1,23,5,12,0,2,0,1,1,51,0,0,0,2,1,0,2,,
Arnhem,Voorst,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Multifunctioneel Centrum 'De Pauw',0285::SB4,,1123,833,0,1,0,0,2,746,86,0,0,0,0,0,834,231,71,153,108,31,32,29,22,10,3,5,0,29,1,17,2,8,0,3,0,5,1,71,1,0,0,0,0,0,0,,
Arnhem,Voorst,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Verenigingsgebouw Lawa Mena,0285::SB5,,1022,686,1,1,0,0,0,631,57,0,0,0,0,0,688,170,55,52,111,28,61,37,24,12,10,7,15,37,2,14,2,4,0,1,0,6,3,23,0,0,8,2,0,0,2,,
Arnhem,Voorst,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Restaurant Bosgoed,0285::SB6,,716,602,1,0,0,0,1,543,59,0,0,0,0,0,603,165,40,94,59,14,12,18,11,12,1,15,0,23,0,18,3,3,1,1,0,0,1,109,0,1,0,0,0,0,1,,
Arnhem,Voorst,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Out of the Office,0285::SB7,,991,406,0,1,1,0,3,376,27,0,1,0,0,0,406,146,36,31,62,14,19,13,4,14,4,0,0,14,1,5,2,6,0,0,0,0,2,30,0,0,0,0,1,0,2,,
Arnhem,Voorst,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis 'de Pompe',0285::SB8,,941,720,0,1,0,0,0,658,63,0,0,0,0,0,721,226,74,53,102,44,38,30,17,33,10,2,4,20,0,17,0,16,0,1,0,0,2,28,0,1,0,0,0,0,2,,
Arnhem,Voorst,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Deventer Buitensociëteit,0285::SB9,,1170,489,0,1,0,0,1,449,40,0,0,0,0,0,490,138,20,30,119,30,19,27,12,25,3,1,0,14,0,8,0,18,0,1,0,1,3,16,0,0,0,0,2,0,2,,
Arnhem,Voorst,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportcafé Jachtlust,0285::SB10,,1387,769,3,2,0,0,1,712,61,0,0,0,0,0,774,215,82,62,125,35,49,31,11,19,8,6,3,56,1,12,5,16,0,4,0,0,2,22,1,2,0,0,1,0,1,,
