contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Groningen,Veendam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,0047::SB1,9641 AW,2324,993,1,4,0,3,2,926,67,0,3,0,0,0,995,150,185,55,102,29,115,82,25,35,7,8,9,121,1,22,5,11,0,5,1,2,5,10,0,0,2,0,4,0,2,0,,
Groningen,Veendam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cultuurcentrum van Beresteyn,0047::SB2,9641 AD,3885,2170,6,1,0,6,2,1941,240,0,0,6,0,0,2183,416,341,137,302,64,203,180,80,65,25,9,42,171,1,53,6,26,1,5,2,5,4,16,3,1,5,1,3,0,2,1,,
Groningen,Veendam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Waterschap Hunze en Aa's,0047::SB3,9641 PJ,4162,2068,1,5,0,0,4,1915,155,0,0,0,0,0,2074,364,310,132,274,77,272,177,64,53,25,8,40,159,5,36,17,17,7,6,0,1,4,10,0,0,1,1,6,0,1,1,,
Groningen,Veendam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Museumspoorlijn STAR,0047::SB4,9641 KG,1646,701,1,1,0,0,1,674,28,0,0,0,0,0,703,110,119,43,87,19,73,51,18,18,8,3,27,74,4,12,3,8,0,3,0,1,6,11,0,0,1,0,0,0,2,0,,
Groningen,Veendam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Hoogkamp,0047::SB5,9645 EN,2659,1358,3,0,0,0,3,1197,161,0,0,0,0,0,1361,166,299,63,95,42,176,86,29,44,23,3,88,147,2,29,12,6,6,2,2,3,6,15,1,1,0,0,9,1,1,1,,
Groningen,Veendam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wildervanckhal,0047::SB6,9648 AA,3013,1785,6,3,0,7,3,1661,137,0,0,7,0,0,1801,356,257,108,224,65,218,156,54,56,18,3,5,140,4,49,10,22,1,2,3,3,3,24,0,0,3,0,1,0,0,0,,
Groningen,Veendam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bijleveldcentrum,0047::SB7,9648 CM,1635,802,2,3,0,0,0,729,78,0,0,0,0,0,807,132,170,44,71,27,130,49,14,16,11,3,5,78,3,6,9,2,1,2,0,1,6,15,0,0,2,0,5,0,0,0,,
Groningen,Veendam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Margaretha Hardenberg Cultuurcentrum,0047::SB8,9648 CW,1363,754,0,0,0,1,2,667,86,0,0,1,0,0,755,95,177,45,69,20,61,45,22,24,11,4,0,100,0,10,8,11,0,6,1,2,2,30,1,0,2,0,8,0,0,0,,
Groningen,Veendam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis de Molenwiek,0047::SB9,9644 VL,1324,907,6,2,0,0,4,799,112,0,0,0,0,0,915,133,158,62,73,27,144,58,11,29,7,5,0,100,2,22,2,9,0,1,1,1,3,49,2,0,0,1,3,0,4,0,,
Groningen,Veendam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mobiel Stembureau,0047::SB10,9641 AW,0,264,1,0,0,0,2,236,27,0,0,0,0,0,265,54,35,23,16,10,34,28,11,6,0,1,4,16,2,5,0,4,0,3,0,0,1,10,0,0,0,1,0,0,0,0,,
