contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Arnhem,Oost Gelre,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Treffer,1586::SB1,7131 CM,1167,468,0,0,0,0,4,421,43,0,0,0,0,0,468,149,43,48,96,11,16,22,2,8,2,1,0,19,1,19,0,12,0,1,1,0,0,15,0,1,0,0,0,0,1,,
Arnhem,Oost Gelre,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Schuttersgilde St. Switbertus,1586::SB2,7131 ZT,1298,1086,1,1,0,0,2,1022,64,0,0,0,0,0,1088,280,107,163,173,44,64,52,3,21,12,0,0,49,1,28,7,20,0,2,1,1,5,48,1,0,0,0,4,0,0,,
Arnhem,Oost Gelre,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Zandschoppe 1,1586::SB3,7131 JA,987,684,0,0,0,0,1,632,51,0,0,0,0,0,684,214,44,100,128,18,41,25,4,11,5,1,0,23,0,28,1,11,0,0,1,2,4,17,1,1,0,0,2,0,2,,
Arnhem,Oost Gelre,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Zandschoppe 2,1586::SB4,7131 JA,1039,808,0,2,0,0,1,759,50,0,0,0,0,0,810,269,60,131,139,23,33,15,1,20,7,1,1,34,0,29,3,10,0,1,0,1,4,24,1,0,0,0,1,0,0,,
Arnhem,Oost Gelre,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Den Diek,1586::SB5,7131 DP,1162,1123,3,3,0,6,1,1039,83,0,6,0,0,0,1123,295,108,121,201,34,78,44,3,22,18,2,0,62,0,41,1,16,0,2,0,1,0,74,0,0,0,0,0,0,0,,
Arnhem,Oost Gelre,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Schoppe,1586::SB6,7131 SB,1185,956,1,0,0,0,1,885,71,0,0,0,0,0,957,162,148,103,134,32,102,40,6,33,19,5,9,75,1,23,3,11,0,2,0,1,4,37,0,1,0,0,5,0,0,,
Arnhem,Oost Gelre,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Hamalandhal,1586::SB7,7131 EN,1267,480,0,4,0,0,2,445,37,0,0,0,0,0,484,106,58,46,77,26,53,19,3,13,1,0,0,27,2,10,3,5,0,1,0,0,3,22,0,0,0,1,1,0,3,,
Arnhem,Oost Gelre,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,1586::SB8,7131 BJ,1003,803,0,4,0,0,8,743,56,0,0,0,0,0,807,290,60,88,114,25,32,25,7,21,1,5,1,37,1,33,5,13,0,1,0,0,0,42,1,0,0,0,0,0,1,,
Arnhem,Oost Gelre,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zwembad 't Meekenesch,1586::SB9,7131 TE,1145,399,0,0,0,0,1,370,28,0,0,0,0,0,399,114,26,45,67,15,24,28,2,13,6,0,0,11,0,13,1,9,0,0,0,2,4,17,0,0,0,0,2,0,0,,
Arnhem,Oost Gelre,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportcomplex De Bult,1586::SB10,7134 NJ,944,801,0,0,0,0,3,727,71,0,0,0,0,0,801,182,84,195,44,9,15,15,4,12,4,1,0,33,0,27,3,3,0,0,0,0,0,169,1,0,0,0,0,0,0,,
Arnhem,Oost Gelre,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis 't Kempken,1586::SB11,7135 JD,1061,864,0,0,0,1,0,806,59,0,0,1,0,0,865,193,72,193,95,21,44,16,6,11,7,0,0,36,1,24,1,10,0,2,0,5,4,120,0,0,0,0,2,0,1,,
Arnhem,Oost Gelre,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Parochiehuis,1586::SB12,7136 LM,1628,1118,0,1,0,1,5,1015,100,0,0,1,0,0,1120,293,72,178,137,51,31,32,6,14,14,0,0,56,0,40,0,28,0,3,1,3,2,150,2,1,0,0,3,0,1,,
