contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Westerveld,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ontm. centr. Dingspilhuus.,1701::SB1,7981 AV,1354,651,2,4,0,0,70,533,54,0,0,0,0,0,0,657,125,52,91,101,86,41,64,29,0,0,7,19,1,4,1,1,1,28,0
,Westerveld,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Villa Nova Zorgvlied,1701::SB2,8437 PB,323,197,1,0,0,0,36,150,12,0,0,0,0,0,0,198,19,20,16,43,28,14,20,8,0,0,0,5,0,1,0,0,0,23,0
,Westerveld,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis  Oens Huus,1701::SB3,7983 KL,479,251,0,2,0,0,15,215,23,0,0,0,0,0,0,253,37,19,40,60,33,12,20,5,0,0,1,8,1,0,0,0,2,13,0
,Westerveld,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ons Dorpshuis,1701::SB4,8384 EE,1346,503,2,2,0,0,0,448,59,0,0,0,0,0,0,507,88,66,77,72,48,27,54,15,1,0,2,15,2,2,1,0,2,31,0
,Westerveld,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Verz. centr. De Weyert,1701::SB5,7991 BS,1274,570,3,0,0,1,23,498,53,0,0,0,1,0,0,574,88,58,121,66,68,30,59,21,0,0,3,19,5,4,3,1,1,23,0
,Westerveld,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau OBS De Eemster,1701::SB6,7991 PP,751,382,0,1,0,0,2,338,43,0,0,0,0,0,0,383,88,17,34,65,41,42,25,23,2,0,2,8,3,2,2,1,0,27,0
,Westerveld,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Hotel  De Börken,1701::SB7,7991 PJ,386,203,0,0,0,2,4,167,34,0,0,0,2,0,0,205,38,10,16,40,25,15,18,15,0,0,1,7,0,0,1,0,0,16,1
,Westerveld,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ontmoetingscentrum  De Veldkei,1701::SB8,7971 BX,1614,841,6,2,0,0,7,767,75,0,0,0,0,0,0,849,120,82,114,191,119,53,53,13,0,0,2,47,4,1,2,0,0,40,0
,Westerveld,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Multif. centrum  De Wiekslag,1701::SB9,8351 HR,645,286,1,0,0,0,0,254,33,0,0,0,0,0,0,287,40,21,30,67,31,19,31,5,0,0,6,11,0,1,1,0,0,23,0
,Westerveld,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis  De Vlasbarg'n,1701::SB10,7975 BX,1165,480,0,1,0,0,3,432,46,0,0,0,0,0,0,481,46,51,52,103,62,43,53,11,2,1,3,18,4,3,0,0,0,28,0
,Westerveld,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Buurthuis  De Stobbe,1701::SB11,7973 KG,743,263,0,0,0,0,0,239,24,0,0,0,0,0,0,263,29,50,29,23,19,17,36,11,3,0,0,15,2,3,0,1,0,25,0
,Westerveld,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Verzorgingscentrum  De Molenhof,1701::SB12,7971 BK,1202,459,2,2,0,0,0,404,59,0,0,0,0,0,0,463,46,46,84,94,73,31,31,13,2,0,4,27,0,0,0,0,0,8,0
,Westerveld,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ontm. centr.  De Tippe,1701::SB13,8381 BX,1263,599,4,3,0,0,26,526,54,0,0,0,0,0,0,606,92,51,82,84,80,36,77,35,0,0,1,24,1,1,0,0,0,34,1
,Westerveld,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentehuis Diever,1701::SB14,7981 EL,1000,519,1,1,0,1,26,446,50,0,0,0,1,0,0,522,99,40,81,89,67,37,19,37,0,0,1,17,3,3,0,0,0,26,0
,Westerveld,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau 't Hof van Dwingeloo,1701::SB15,7991 AA,822,351,1,0,0,0,23,292,37,0,0,0,0,0,0,352,55,21,47,82,59,27,21,11,1,0,2,9,1,0,0,1,0,14,0
,Westerveld,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Brandweerkazerne Vledder,1701::SB16,8381 BB,870,327,1,3,0,0,8,297,26,0,0,0,0,0,0,331,31,32,56,48,39,20,27,22,3,0,0,16,0,0,2,0,0,31,0
