contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentehuis Jagtlust,0310::SB1,3721 AB,1314,696,2,0,0,1,2,603,94,0,0,0,1,0,0,699,67,63,84,112,167,76,42,31,2,1,5,17,1,0,1,0,0,26,1
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Brandweerkazerne,0310::SB2,3721 BD,1204,736,4,0,0,0,2,665,73,0,0,0,0,0,0,740,64,86,74,72,176,101,64,29,2,0,1,26,5,0,0,0,2,33,1
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Verzorgingshuis d'Amandelboom,0310::SB3,3722 BT,766,454,2,0,0,0,1,408,47,0,0,0,0,0,0,456,36,16,33,62,114,54,8,102,3,1,0,7,4,0,0,0,2,12,0
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Verzorgingshuis De Koperwiek,0310::SB4,3722 CA,1372,964,3,3,0,0,4,890,76,0,0,0,0,0,0,970,161,82,81,181,226,64,53,25,4,0,12,32,3,1,0,0,0,38,1
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dr.W. v. Everdingenschool,0310::SB5,3722 BA,1352,585,3,0,0,0,0,521,67,0,0,0,0,0,0,588,67,65,41,108,144,63,34,23,3,0,3,8,0,2,0,2,0,22,0
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau VvSo WVT,0310::SB6,3721 EA,1242,404,1,2,0,0,1,372,34,0,0,0,0,0,0,407,26,58,50,23,62,53,68,13,3,1,2,11,1,1,1,1,1,29,0
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kunstenhuis (locatie Lichtruim),0310::SB7,3721 LH,1340,664,2,4,0,0,1,602,67,0,0,0,0,0,0,670,69,63,71,61,119,67,119,23,1,0,4,26,4,0,0,4,0,32,1
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau de Opstandingskerk,0310::SB8,3721 MJ,1411,694,3,0,0,0,1,620,76,0,0,0,0,0,0,697,70,65,74,78,152,102,43,44,1,0,6,27,3,1,1,1,0,26,0
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau HF Witte Centrum (Oostbroek),0310::SB9,3731 CL,1472,708,2,0,0,0,1,632,77,0,0,0,0,0,0,710,97,73,85,88,149,58,55,39,1,0,5,17,2,0,0,1,0,38,0
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Verzorgingshuis Weltevreden,0310::SB10,3731 MA,1282,545,1,0,0,0,1,492,53,0,0,0,0,0,0,546,87,42,57,54,104,73,67,14,1,0,0,16,2,1,1,0,2,23,1
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gebouw van het Rode Kruis,0310::SB11,3732 BA,1738,733,5,1,0,1,2,678,60,0,0,0,1,0,0,740,90,69,67,101,113,95,69,52,4,2,3,19,1,2,1,2,1,40,2
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Buurthuis 't Hoekie,0310::SB12,3731 KX,1477,874,3,0,0,0,3,757,117,0,0,0,0,0,0,877,90,41,91,123,230,147,60,24,3,0,4,7,1,0,4,0,0,49,0
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Stichting MENS De Bilt (Duiventil),0310::SB13,3732 EC,965,484,0,1,0,0,1,433,51,0,0,0,0,0,0,485,47,43,57,41,92,70,54,26,1,0,7,10,3,1,1,1,0,30,0
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Voorhof,0310::SB14,3732 EH,972,581,1,6,0,0,1,525,62,0,0,0,0,0,0,588,92,32,51,68,127,73,38,43,2,1,5,10,4,0,2,0,0,33,0
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau de Noorderkerk,0310::SB15,3723 DM,1223,747,4,0,0,0,2,621,128,0,0,0,0,0,0,751,99,31,23,278,226,36,5,12,1,0,4,8,0,0,2,1,1,20,0
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Verzorgingshuis Schutsmantel,0310::SB16,3723 KR,924,637,3,3,0,0,2,523,118,0,0,0,0,0,0,643,68,18,30,226,193,38,16,10,4,0,2,9,1,0,2,0,0,20,0
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Serviceflat Hobbemaflat,0310::SB17,3723 GS,1143,611,0,2,0,0,0,531,82,0,0,0,0,0,0,613,84,25,19,187,203,30,8,17,0,0,0,12,0,0,2,2,0,22,0
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Huize het Oosten,0310::SB18,3723 BM,1538,753,3,2,0,0,0,681,77,0,0,0,0,0,0,758,85,60,68,189,185,57,48,15,6,0,2,13,1,0,1,1,0,22,0
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Verzorgingshuis de Bremhorst,0310::SB19,3723 BC,1271,652,0,1,0,0,1,588,64,0,0,0,0,0,0,653,65,60,92,68,151,84,52,12,5,1,3,18,2,0,0,0,0,38,1
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Woonstichting SSW,0310::SB20,3721 WE,1046,374,0,0,1,0,0,338,35,0,0,1,0,0,0,373,40,49,54,11,44,43,70,12,2,4,0,14,3,4,0,1,1,22,0
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis De Vierstee,0310::SB21,3738 EB,1311,568,2,2,0,0,0,493,79,0,0,0,0,0,0,572,77,75,25,31,56,35,51,169,1,0,2,17,5,0,1,1,1,21,0
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ontmoetingskerk,0310::SB22,3738 VC,1294,589,1,2,0,0,0,526,66,0,0,0,0,0,0,592,84,52,31,68,71,31,43,155,1,0,0,21,0,1,0,3,1,25,2
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dienstencentrum Dijckstate,0310::SB23,3738 GR,1293,758,2,0,0,0,0,683,77,0,0,0,0,0,0,760,118,99,56,60,116,36,74,144,5,1,1,16,1,2,0,4,2,23,0
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Groene Daan,0310::SB24,3737 RK,1443,641,3,0,0,0,0,551,93,0,0,0,0,0,0,644,74,64,46,110,137,61,22,84,2,0,5,7,1,1,3,0,0,24,0
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis Hollandsche Rading,0310::SB25,3739 KM,1189,610,0,1,1,0,0,553,58,0,0,0,0,0,0,611,55,61,24,143,125,41,41,42,13,0,5,14,0,2,0,1,1,42,0
,De Bilt,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis Westbroek,0310::SB26,3615 AG,919,476,1,0,0,0,1,418,58,0,0,0,0,0,0,477,130,42,20,47,51,21,23,119,0,0,3,4,1,0,0,2,0,13,0
