contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Geldermalsen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Schakel,0236::SB1,4151 EG,456,216,0,1,0,0,3,194,20,0,0,0,0,0,0,217,45,42,10,30,21,9,14,22,2,0,1,10,2,0,0,0,0,8,0
,Geldermalsen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Lingehof,0236::SB2,4153 CE,1193,549,0,2,0,0,3,478,70,0,0,0,0,0,0,551,112,121,42,85,62,8,39,14,6,0,5,37,0,1,0,0,0,16,1
,Geldermalsen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Brandweerkazerne,0236::SB3,4153 AS,1552,436,0,0,0,0,2,369,65,0,0,0,0,0,0,436,109,102,19,87,37,9,16,26,1,0,2,13,2,4,0,0,0,9,0
,Geldermalsen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Albertine,0236::SB4,4156 AJ,673,323,2,3,0,0,0,290,39,0,0,0,1,0,0,329,65,39,31,49,46,17,12,36,0,0,1,6,2,0,2,2,0,15,0
,Geldermalsen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ons Eigen Gebouw,0236::SB5,4197 HD,811,352,2,0,0,0,8,308,38,0,0,0,0,0,0,354,52,50,24,53,46,25,16,57,1,0,2,11,1,1,0,0,0,13,0
,Geldermalsen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau 't Duifhuis,0236::SB6,4158 CK,871,455,2,2,0,0,0,408,51,0,0,0,0,0,0,459,39,70,45,87,64,17,26,69,2,0,8,17,2,1,1,0,0,7,0
,Geldermalsen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kerkesteijn,0236::SB7,4158 CD,733,299,2,0,0,0,0,271,30,0,0,0,0,0,0,301,48,32,35,54,51,27,5,25,0,0,2,4,2,1,0,1,0,12,0
,Geldermalsen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Dorpskamer,0236::SB8,4157 GN,447,188,0,0,0,0,0,177,11,0,0,0,0,0,0,188,29,32,7,42,26,8,11,13,0,0,1,7,0,0,0,2,0,10,0
,Geldermalsen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentehuis,0236::SB9,4191 KH,884,770,3,0,0,0,4,670,99,0,0,0,0,0,0,773,105,56,51,124,128,51,39,164,4,0,5,15,2,4,2,0,0,20,0
,Geldermalsen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ravestein,0236::SB10,4191 TS,1349,431,1,0,0,0,6,373,53,0,0,0,0,0,0,432,68,63,22,85,35,15,12,112,0,0,4,4,0,0,0,1,1,9,0
,Geldermalsen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De sleutel,0236::SB11,4191 XT,1163,343,0,0,0,0,8,294,41,0,0,0,0,0,0,343,24,71,38,35,25,12,30,59,3,0,6,18,0,4,0,0,1,17,0
,Geldermalsen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Den Dries,0236::SB12,4191 ZR,1168,436,2,0,0,0,2,379,57,0,0,0,0,0,0,438,34,64,37,49,50,16,16,126,1,1,1,17,5,1,0,0,0,18,0
,Geldermalsen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Morgenster,0236::SB13,4191 DN,1315,494,3,1,0,0,0,422,76,0,0,0,0,0,0,498,62,87,41,53,60,20,34,102,3,0,5,17,0,2,0,0,0,8,0
,Geldermalsen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Rode Kruis,0236::SB14,4191 GM,1268,552,1,0,0,0,2,487,64,0,0,0,0,0,0,553,52,91,72,52,56,17,27,136,4,0,5,25,0,1,1,0,0,13,0
,Geldermalsen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gebouw bij Gereformeerde Kerk,0236::SB15,4191 EK,890,420,0,0,0,0,1,380,39,0,0,0,0,0,0,420,62,54,32,54,54,25,22,88,1,0,1,15,0,0,0,0,0,12,0
,Geldermalsen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis Tricht,0236::SB16,4196 AC,1629,747,1,4,0,0,2,669,82,0,0,0,1,0,0,753,87,121,56,73,86,57,41,147,1,1,2,42,1,2,1,0,0,29,0
,Geldermalsen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Buurthuis,0236::SB17,4155 BG,235,136,0,0,0,0,0,125,11,0,0,0,0,0,0,136,26,21,7,33,15,5,7,8,2,0,0,5,0,3,0,1,0,3,0
