contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Haaksbergen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentehuis,0158::SB1,7481 HS,1673,764,0,3,0,0,6,681,80,0,0,0,0,0,0,767,241,84,72,82,93,52,65,7,4,0,6,26,3,2,0,0,0,27,0
,Haaksbergen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau 't Saalmerink,0158::SB2,7481 EN,1516,480,4,1,0,0,0,428,57,0,0,0,0,0,0,485,202,55,43,58,35,7,28,11,0,0,3,24,0,0,0,2,0,11,1
,Haaksbergen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau De Trefkoel,Buurse",0158::SB3,7481 RP,1131,485,0,0,0,0,10,416,59,0,0,0,0,0,0,485,211,54,29,56,49,21,20,16,3,0,1,12,2,0,0,0,1,9,1
,Haaksbergen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau 't Meuken,Isidorushoeve",0158::SB4,7482 ST,1200,584,0,0,0,0,0,480,104,0,0,0,0,0,0,584,417,49,6,36,24,7,21,8,2,0,1,8,0,0,0,0,0,5,0
,Haaksbergen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau School de Holthuizen,0158::SB5,7482 ET,1275,424,5,0,0,0,0,391,38,0,0,0,0,0,0,429,129,27,27,49,77,24,46,6,4,0,4,16,4,1,0,0,0,10,0
,Haaksbergen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Het Wiedenbroek,0158::SB6,7481 BT,1212,503,1,0,0,0,0,457,47,0,0,0,0,0,0,504,200,56,45,56,52,8,33,6,1,2,0,28,1,1,0,3,0,11,0
,Haaksbergen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Honeschschool,0158::SB7,7481 VB,978,410,0,1,0,0,0,357,54,0,0,0,0,0,0,411,206,53,19,54,22,10,20,1,0,0,2,6,1,1,0,1,1,12,1
,Haaksbergen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau School de Wereld,0158::SB8,7482 ET,1489,475,0,0,0,0,0,425,50,0,0,0,0,0,0,475,139,55,38,52,72,12,53,6,3,0,4,20,0,2,0,0,0,19,0
,Haaksbergen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Montessorischool,0158::SB9,7481 BC,1518,563,6,0,0,0,0,507,62,0,0,0,0,0,0,569,235,62,31,66,65,13,35,15,0,1,4,21,0,1,2,1,1,10,0
,Haaksbergen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Verenigingsgebouw D.I.O.,0158::SB10,7481 GN,1464,539,6,1,0,0,0,500,46,0,0,0,0,0,0,546,200,69,45,49,43,14,63,3,2,0,5,25,0,1,0,1,1,18,0
,Haaksbergen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool de Weert,0158::SB11,7482 TT,1219,447,3,1,0,0,1,404,46,0,0,0,0,0,0,451,176,30,44,49,63,17,25,6,2,0,0,16,1,1,1,0,1,14,1
,Haaksbergen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool Dr. Ariens,0158::SB12,7482 ZK,1463,518,2,1,0,0,0,463,58,0,0,0,0,0,0,521,184,56,53,40,78,22,51,0,1,0,4,12,0,0,1,0,0,16,0
,Haaksbergen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Sporthal de Els,0158::SB13,7482 VX,1278,490,2,1,0,0,3,438,52,0,0,0,0,0,0,493,161,52,43,60,56,26,45,8,1,0,3,21,2,0,1,1,0,8,2
,Haaksbergen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool Los Hoes,0158::SB14,7483 CT,1544,521,1,0,0,0,1,447,74,0,0,0,0,0,0,522,125,55,47,95,108,16,33,5,2,0,2,6,0,1,2,0,0,23,1
