contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Waalwijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentehuis Waalwijk,0867::SB1,5141 PA,1012,311,2,0,0,0,0,276,37,0,0,0,0,0,0,313,36,36,25,81,42,20,27,9,0,0,4,16,0,0,0,0,1,13,1
,Waalwijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Buurthuis Besoyen,0867::SB2,5141 BS,1173,331,1,0,0,0,0,298,34,0,0,0,0,0,0,332,73,35,13,57,54,18,36,13,1,0,4,19,0,0,0,0,0,8,0
,Waalwijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorgcentrum Samarja,0867::SB3,5141 AM,1130,333,2,2,0,0,2,301,34,0,0,0,0,0,0,337,57,55,20,33,42,10,49,29,0,0,2,22,0,0,2,0,3,9,0
,Waalwijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ontm. centrum Ambrosiuskerk,0867::SB4,5142 AA,1545,430,2,1,0,0,0,388,45,0,0,0,0,0,0,433,59,94,39,32,46,21,65,16,3,0,1,27,0,3,0,4,0,19,1
,Waalwijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeenschapshuis De Ouwe Toren,0867::SB7,5142 EP,1411,367,3,2,0,0,0,337,35,0,0,0,0,0,0,372,50,75,17,35,43,41,44,14,5,1,4,20,0,2,0,0,1,15,0
,Waalwijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool Baardwijk,0867::SB8,5142 WX,1340,548,2,1,0,0,0,499,52,0,0,0,0,0,0,551,96,119,33,48,51,39,70,13,3,0,4,53,0,1,0,2,1,15,0
,Waalwijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool van der Heijden,0867::SB9,5144 GE,1557,377,1,1,0,0,0,346,33,0,0,0,0,0,0,379,40,80,52,20,42,20,64,5,1,0,3,22,0,3,1,2,0,21,1
,Waalwijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Buurthuis Zanddonk,0867::SB11,5144 VM,1471,507,3,0,0,0,2,450,58,0,0,0,0,0,0,510,52,89,38,60,57,29,102,12,1,0,7,40,1,1,1,1,0,16,0
,Waalwijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Buurthuis De Wierd,0867::SB12,5144 RC,1486,343,1,4,0,0,0,309,39,0,0,0,0,0,0,348,46,82,33,21,29,17,54,8,2,0,5,33,0,0,1,1,0,11,0
,Waalwijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool Juliana v Stolberg,0867::SB13,5144 CJ,1191,467,2,1,0,0,2,422,46,0,0,0,0,0,0,470,101,67,30,71,66,14,40,19,9,1,1,21,3,1,0,0,1,22,0
,Waalwijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau O.B.S. de Hoef-Hugo,0867::SB14,5143 CZ,1309,202,2,0,0,0,0,186,18,0,0,0,0,0,0,204,42,31,14,13,26,15,26,2,1,0,2,21,0,0,0,0,0,9,0
,Waalwijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Buurthuis Bloemenoord,0867::SB15,5143 TB,1291,494,1,0,0,0,0,454,41,0,0,0,0,0,0,495,73,106,46,38,49,10,77,14,1,0,4,50,2,2,0,3,0,17,2
,Waalwijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool Meerdijk,0867::SB16,5143 GJ,1129,496,1,2,0,0,1,437,61,0,0,0,0,0,0,499,99,51,31,142,78,12,31,14,5,0,0,22,0,1,3,1,0,6,0
,Waalwijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorgcentrum Antoniushof,0867::SB17,5142 RT,1434,446,2,5,2,0,0,404,47,0,0,2,0,0,0,451,98,94,41,40,37,19,51,7,1,0,3,43,0,3,0,0,0,9,0
,Waalwijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Buurthuis Vrijhoeve,0867::SB18,5161 XL,1187,371,1,0,0,0,0,337,35,0,0,0,0,0,0,372,57,85,13,29,25,5,34,88,2,0,0,21,0,2,1,1,1,7,0
,Waalwijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zalencentrum  Zidewinde,0867::SB19,5161 BA,1053,393,2,0,0,0,0,342,53,0,0,0,0,0,0,395,70,52,2,40,19,5,15,159,2,0,0,11,0,0,0,2,1,15,0
,Waalwijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorgcentrum Elzenhoven,0867::SB20,5161 SB,1325,446,4,2,0,0,0,384,68,0,0,0,0,0,0,452,79,69,20,42,43,9,26,104,5,2,3,28,0,0,0,1,0,15,0
