contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Doetinchem,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Stadhuis,0222::SB1,7001EW,1194,581,0,1,0,0,5,510,67,0,0,0,0,0,0,582,102,56,71,103,77,27,66,16,3,0,5,20,1,3,3,2,1,25,0
,Doetinchem,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Montessorischool De Pas,0222::SB2,7001GL,1177,520,0,1,0,2,0,454,69,0,0,0,2,0,0,523,84,46,59,85,104,42,45,14,2,0,6,16,0,1,0,0,0,16,0
,Doetinchem,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ontmoetingscentrum De Deale,0222::SB3,7002HC,1713,762,3,2,0,0,1,698,68,0,0,0,0,0,0,767,136,81,107,82,104,52,84,57,4,0,8,22,0,1,0,0,0,24,0
,Doetinchem,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Trefcentrum Het Trommelslag,0222::SB4,7002AZ,1706,528,4,2,0,0,0,489,45,0,0,0,0,0,0,534,84,80,66,42,44,20,99,34,0,0,4,26,1,3,1,4,3,17,0
,Doetinchem,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau OBS Overstegen,0222::SB5,7002KA,1312,440,0,0,0,0,1,403,36,0,0,0,0,0,0,440,63,76,59,23,43,33,89,10,1,0,4,23,0,0,0,0,0,16,0
,Doetinchem,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Clubhuis speeltuinvereniging Schoneveld,0222::SB6,7003BK,1450,548,6,1,0,0,0,504,51,0,0,0,0,0,0,555,62,93,68,43,72,32,87,35,4,0,5,24,0,1,0,0,3,19,0
,Doetinchem,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Woonzorgcentrum Schavenweide,0222::SB7,7003EB,1264,442,2,1,0,0,0,403,42,0,0,0,0,0,0,445,102,43,51,44,66,33,45,27,1,0,1,14,1,1,0,1,0,12,0
,Doetinchem,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gebouw Zozijn,0222::SB8,7004KA,1242,354,4,2,0,0,0,323,37,0,0,0,0,0,0,360,62,39,33,55,50,49,30,5,1,1,2,10,0,3,0,0,1,13,0
,Doetinchem,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Mult. Func. Acc. De Zonneboom,0222::SB9,7004EL,1286,441,5,0,0,0,0,400,46,0,0,0,0,0,0,446,67,60,47,62,68,37,43,21,2,0,4,16,1,0,1,2,0,10,0
,Doetinchem,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool te IJzevoorde,0222::SB10,7004HT,596,304,0,1,0,0,2,260,43,0,0,0,0,0,0,305,96,21,21,65,27,8,17,29,0,0,1,9,0,0,0,0,0,10,0
,Doetinchem,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Verzorgingshuis Het Weerdje,0222::SB11,7006BG,880,403,0,0,0,0,0,371,32,0,0,0,0,0,0,403,82,32,46,56,65,15,47,14,3,0,2,21,0,0,0,0,2,16,2
,Doetinchem,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Buurthuis Fort Garry Horse,0222::SB12,7007BK,796,259,1,0,0,0,1,236,23,0,0,0,0,0,0,260,32,61,24,22,25,8,52,13,1,0,3,6,0,0,0,0,0,12,0
