contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Schouwen-Duiveland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Stadhuismuseum,1676::SB1,4301 EC,988,429,1,1,0,0,21,375,35,0,0,0,0,0,0,431,47,50,30,88,68,34,56,24,0,0,2,2,1,0,0,0,1,24,2
,Schouwen-Duiveland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau het Tonnenmagazijn,1676::SB2,4318 AC,1130,480,0,3,0,0,13,419,51,0,0,0,0,0,0,483,57,69,54,72,58,16,58,55,3,0,4,8,0,2,1,1,1,21,0
,Schouwen-Duiveland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis Dreischor,1676::SB3,4315 AA,772,321,2,0,0,0,0,290,33,0,0,0,0,0,0,323,42,36,19,59,40,23,41,18,1,0,1,14,0,1,1,1,0,23,1
,Schouwen-Duiveland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis Noordgouwe,1676::SB4,4317 BA,640,345,0,2,0,0,0,311,36,0,0,0,0,0,0,347,69,44,20,66,41,11,31,26,3,0,1,7,0,0,1,0,0,25,0
,Schouwen-Duiveland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis Zonnemaire,1676::SB5,4316 AB,606,277,0,2,0,0,1,245,33,0,0,0,0,0,0,279,51,37,26,50,27,3,24,21,1,0,4,7,0,0,3,0,3,20,0
,Schouwen-Duiveland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau 't Durps'uus Bruinisse,1676::SB6,4311 ED,1536,760,1,1,0,0,9,640,113,0,0,0,0,0,0,762,104,100,35,144,65,14,40,206,3,0,4,26,0,0,0,1,0,17,1
,Schouwen-Duiveland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Hervormde Kerk,1676::SB7,4311 AS,1461,578,2,1,0,0,3,472,106,0,0,0,0,0,0,581,95,94,20,82,22,7,44,192,1,0,0,15,0,0,1,1,0,4,0
,Schouwen-Duiveland,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Verenigingsgebouw ""Ons Dorpshuis""",1676::SB8,4306 CA,939,460,0,0,0,0,0,398,62,0,0,0,0,0,0,460,38,46,17,23,13,4,28,265,0,0,2,12,2,0,0,1,0,9,0
,Schouwen-Duiveland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Woonservicecentrum Steenzwaenshof,1676::SB9,4306 CW,1025,474,0,1,0,0,0,421,54,0,0,0,0,0,0,475,86,38,23,52,34,6,43,166,1,0,1,14,0,2,0,3,0,5,0
,Schouwen-Duiveland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis Oosterland,1676::SB10,4307 AR,827,382,0,2,0,0,0,313,71,0,0,0,0,0,0,384,40,29,14,33,12,3,18,220,0,0,1,5,1,1,2,0,0,3,0
