contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Westland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Naaldwijk Gemeentehuis,1783::SB1,2671 GW,1395,651,9,1,0,0,3,580,78,0,0,0,0,0,0,661,168,96,35,124,74,19,34,27,9,1,7,30,0,2,0,0,2,23,0
,Westland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Naaldwijk Bibliotheek,1783::SB2,2671 GK,1364,522,1,0,0,0,2,455,66,0,0,0,0,0,0,523,187,101,30,65,51,8,27,19,1,0,4,17,0,0,2,2,0,7,1
,Westland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Naaldwijk De Ouverture,1783::SB3,2671 VV,885,353,2,1,0,0,1,310,45,0,0,0,0,0,0,356,111,48,19,66,25,10,17,24,0,0,3,14,0,2,0,0,1,13,0
,Westland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Naaldwijk De Naaldhorst,1783::SB4,2671 ME,1586,504,8,0,0,0,1,447,64,0,0,0,0,0,0,512,129,115,36,67,31,10,40,31,1,1,1,24,0,0,0,0,1,17,0
,Westland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Naaldwijk Careyn Rozenhof,1783::SB5,2671 KH,1038,527,5,1,0,0,1,458,74,0,0,0,0,0,0,533,164,82,18,117,52,6,13,27,2,1,1,32,0,0,0,1,0,11,0
,Westland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Naaldwijk Gymzaal Wollegras,1783::SB6,2671 ZZ,1583,664,0,1,0,0,1,565,99,0,0,0,0,0,0,665,159,99,49,125,85,15,46,28,6,0,5,22,0,0,1,2,0,22,0
,Westland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Naaldwijk De Binnenhof,1783::SB7,2671 EG,1312,472,2,1,0,0,0,415,60,0,0,0,0,0,0,475,100,93,21,96,54,7,25,22,5,0,2,14,3,1,1,0,2,24,2
,Westland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Naaldwijk Openbare Daltonschool,1783::SB8,2672 BB,1359,593,3,1,0,0,0,530,67,0,0,0,0,0,0,597,137,97,45,116,89,20,36,30,0,0,3,11,0,0,1,0,1,7,0
,Westland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Naaldwijk Brandweerkazerne,1783::SB9,2671 JP,1286,453,0,0,0,0,0,406,47,0,0,0,0,0,0,453,94,90,28,75,53,17,26,22,5,0,3,18,0,0,0,1,0,21,0
,Westland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Naaldwijk Bernadetteschool,1783::SB10,2673 BK,1818,672,3,0,0,0,1,554,121,0,0,0,1,0,0,676,168,129,14,194,76,7,20,19,5,0,3,17,0,4,0,1,0,13,2
,Westland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Naaldwijk De Regenboog,1783::SB11,2672 DR,1433,477,1,0,0,0,0,409,69,0,0,0,0,0,0,478,133,84,15,105,61,15,15,10,1,2,2,12,2,2,1,0,2,15,0
,Westland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Honselersdijk De Hunselaer,1783::SB12,2675 XJ,1457,531,6,0,0,0,0,474,63,0,0,0,0,0,0,537,141,120,24,80,67,9,25,17,4,1,3,21,1,0,0,0,0,18,0
,Westland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Honselersdijk Rehoboth,1783::SB13,2675 CL,1514,694,6,5,0,0,0,600,105,0,0,0,0,0,0,705,206,143,10,149,65,8,26,24,4,0,6,22,1,0,1,0,3,24,2
,Westland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Honselersdijk De Voorhof,1783::SB14,2675 AZ,1187,476,3,2,0,0,1,414,66,0,0,0,0,0,0,481,126,105,11,125,38,5,13,24,8,0,3,9,1,0,0,1,0,7,0
,Westland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Honselersdijk voorheen JAC De Mixx,1783::SB15,2675 TT,1341,272,1,0,0,0,0,245,28,0,0,0,0,0,0,273,50,82,19,45,22,9,18,10,0,0,0,9,1,1,0,0,1,5,0
,Westland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Maasdijk Basisschool Het Kompas,1783::SB16,2676 XH,1445,529,1,0,0,0,0,530,0,0,0,0,0,0,0,530,166,133,9,80,21,3,26,56,1,0,4,22,1,0,0,3,0,4,0
,Westland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Maasdijk Kerkgebouw De Hoeksteen,1783::SB17,2676 VP,1532,706,2,1,0,0,0,582,127,0,0,0,0,0,0,709,232,150,17,113,50,7,27,61,5,0,2,13,0,0,0,6,2,21,0
,Westland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau 's-Gravenzande Gemeentehuis,1783::SB18,2691 BE,1458,618,2,1,0,0,0,541,80,0,0,0,0,0,0,621,162,97,26,117,46,25,23,78,6,0,0,20,0,2,0,2,1,12,1
,Westland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau 's-Gravenzande Bibliotheek,1783::SB19,2692 AG,1419,589,2,1,0,0,0,513,79,0,0,0,0,0,0,592,144,95,20,104,44,23,31,86,2,0,2,17,1,1,1,1,0,16,1
,Westland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau 's-Gravenzande De Brug,1783::SB20,2691 GC,2044,711,1,0,0,0,0,628,86,0,0,0,2,0,0,714,175,132,11,118,59,17,30,111,3,1,5,13,1,6,0,5,0,24,0
,Westland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau 's-Gravenzande De Kiem,1783::SB21,2691 GC,1492,643,4,0,0,0,0,558,89,0,0,0,0,0,0,647,146,149,28,104,68,14,31,65,5,0,5,12,1,0,0,1,0,14,0
,Westland,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau 's-Gravenzande Wijkcentrum Larix,1783::SB22,2691 DE,1562,638,1,0,0,0,1,562,76,0,0,0,0,0,0,639,186,101,28,87,60,10,31,81,3,0,2,25,0,0,2,1,0,21,0
