contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Baarn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentehuis Baarn ing Laanstraat 1,0308::SB1,3743 BA,1424,884,5,3,0,8,5,788,91,0,0,8,0,0,0,884,168,75,68,152,186,68,40,42,7,1,1,28,3,5,1,0,1,36,2
,Baarn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorgcentrum Schoonoord,0308::SB2,3742 AB,1740,776,2,0,1,0,3,684,92,0,0,0,1,0,0,779,135,75,51,120,136,77,39,58,2,0,5,32,3,1,2,0,1,39,0
,Baarn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Maria Koningin Kerk,0308::SB3,3742 XM,1326,597,2,3,0,1,2,539,60,0,0,1,0,0,0,601,73,67,55,54,99,59,65,40,4,0,6,22,4,5,1,1,2,38,2
,Baarn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Guido de Bresschool ing Maatkampweg,0308::SB4,3742 TG,1254,507,2,0,0,0,0,470,39,0,0,0,0,0,0,509,74,75,60,42,75,40,41,51,2,0,5,18,1,1,0,0,0,22,0
,Baarn,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Gebouw ""De Pool""",0308::SB5,3742 RL,1282,420,3,0,0,0,0,370,53,0,0,0,0,0,0,423,48,106,39,32,54,30,41,27,3,0,4,19,0,0,1,0,0,16,0
,Baarn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gebouw Elan,0308::SB6,3742 SJ,1494,586,3,1,0,0,0,527,63,0,0,0,0,0,0,590,72,65,31,78,127,47,37,43,3,0,7,25,0,1,0,5,2,42,1
,Baarn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau stembureau NS Station,0308::SB7,3743 KM,1178,811,3,0,0,0,1,723,90,0,0,0,0,0,0,814,104,54,42,209,202,65,19,52,4,0,3,18,2,3,1,1,1,30,1
,Baarn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gebouw Brandpunt,0308::SB8,3743 KN,1219,652,2,3,0,1,3,571,84,0,0,0,1,0,0,658,97,36,27,177,174,38,22,27,4,1,1,9,2,5,1,0,1,30,0
,Baarn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Rest. Greenfield's ingang Chopinlaan,0308::SB9,3741 GS,1819,701,0,1,0,0,0,626,76,0,0,0,0,0,0,702,116,63,31,191,131,39,25,51,4,0,5,20,1,2,0,0,1,21,0
,Baarn,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Dorpshuis ""De Furs""",0308::SB10,3749 AA,363,192,3,0,0,0,5,162,28,0,0,0,0,0,0,195,23,13,7,50,28,20,13,12,2,0,3,5,0,1,0,0,0,15,0
,Baarn,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Verzorgingstehuis ""De Blinkert""",0308::SB11,3741 BE,1353,543,2,4,0,0,0,508,41,0,0,0,0,0,0,549,101,55,45,56,93,34,32,58,5,1,6,29,0,1,6,2,0,17,2
,Baarn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Brandweerkazerne,0308::SB12,3741 WE,1662,758,9,2,0,1,2,677,91,0,0,0,1,0,0,770,90,77,67,119,166,58,55,54,1,0,5,22,1,4,0,2,0,37,0
,Baarn,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Woon- en Zorgcentrum ""Santvoorde""",0308::SB13,3741 VJ,1530,546,0,3,0,0,0,496,53,0,0,0,0,0,0,549,93,100,42,45,75,39,46,35,4,1,3,25,1,3,0,1,0,33,0
,Baarn,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Speeldoos,0308::SB14,3741 TA,1419,685,3,0,0,0,1,614,73,0,0,0,0,0,0,688,97,88,56,84,112,81,44,35,11,0,7,30,3,1,0,0,0,36,0
