contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dienstencentrum Duivenwal,0345::SB1,3901 ZA,1691,501,3,2,0,0,0,442,64,0,0,0,0,0,0,506,77,80,36,54,42,14,38,122,0,0,3,18,0,3,0,2,0,12,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gebouw gelegen aan G v Schoonbekest,0345::SB2,3901 PZ,1645,365,3,0,0,0,1,317,50,0,0,0,0,0,0,368,41,55,37,9,37,13,38,114,1,0,4,2,2,1,0,2,0,9,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Seniorenflat De Sterke Arm,0345::SB3,3901 ER,1647,555,1,5,0,0,0,501,62,0,2,0,2,0,0,563,84,67,51,34,36,8,51,178,1,0,4,21,1,0,2,3,0,14,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Woon-en Zorgcentrum De Engelenburgh,0345::SB4,3901 ED,1119,542,3,1,0,1,0,485,62,0,0,0,1,0,0,547,96,51,24,34,32,18,26,231,1,0,1,12,0,3,0,0,0,10,3
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zaal van Apostolisch Genootschap,0345::SB5,3904 JZ,1543,774,3,0,0,0,0,655,122,0,0,0,0,0,0,777,136,101,26,123,95,21,22,208,4,0,2,11,0,3,0,1,0,20,1
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Vergaderzaal Het Trefpunt,0345::SB6,3904 KK,1520,794,1,4,0,0,0,655,144,0,0,0,0,0,0,799,141,130,33,66,57,29,53,231,6,0,2,20,1,1,0,1,0,23,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gebouw Shalom (achter Vredeskerk),0345::SB7,3904 JB,1413,594,3,0,0,0,6,501,89,0,0,1,0,1,0,596,116,61,23,79,55,23,12,196,1,0,1,7,1,1,0,6,0,12,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gebouw Groenhof,0345::SB8,3904 TG,1612,659,0,7,0,1,0,579,88,0,0,0,1,0,0,667,130,86,38,70,66,30,31,168,3,0,2,12,0,3,2,0,1,17,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Patrimoniumschool,0345::SB9,3904 AA,1467,580,0,1,0,0,0,495,86,0,0,0,0,0,0,581,75,111,29,34,39,19,39,189,0,0,2,17,1,2,0,3,1,18,1
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Juliana van Stolbergschool (dep. 2),0345::SB10,3904 TE,1270,347,1,1,0,0,0,290,59,0,0,0,0,0,0,349,37,53,29,20,50,9,40,82,0,0,1,3,0,1,0,4,0,18,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau School Het Baken I,0345::SB11,3904 RS,1564,821,2,0,0,0,1,712,110,0,0,0,0,0,0,823,139,77,46,87,87,38,31,264,3,0,3,20,2,2,0,5,0,16,1
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Overstag (voorheen school Achtbaan),0345::SB12,3904 RG,1664,473,0,2,0,0,0,418,57,0,0,0,0,0,0,475,53,41,28,49,50,18,32,159,6,0,3,25,0,1,0,1,0,6,1
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau School Het Baken II,0345::SB13,3904 NT,1775,994,2,2,0,0,1,855,142,0,0,0,0,0,0,998,184,76,52,99,92,54,65,300,7,1,3,29,2,3,3,2,0,22,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau School De Vuurvlinder (west),0345::SB14,3905 SG,1653,588,2,0,0,0,0,520,70,0,0,0,0,0,0,590,66,85,34,41,88,25,42,145,4,0,6,34,0,3,0,3,2,10,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau School De Grondtoon (dep.),0345::SB15,3905 WK,1791,676,0,1,0,0,0,587,90,0,0,0,0,0,0,677,88,103,27,55,71,11,49,236,3,0,3,15,0,1,0,2,0,12,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Johannes Calvijnschool,0345::SB16,3905 AS,1361,565,1,3,0,1,4,462,104,0,0,0,1,0,0,570,54,76,31,26,54,19,49,228,4,0,2,14,1,1,0,0,2,4,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Buurthuis 't Turfke,0345::SB17,3905 ZC,1267,395,0,2,0,0,2,343,52,0,0,0,0,0,0,397,35,78,19,13,30,8,33,155,2,0,2,3,0,2,0,6,0,9,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Jul.v.Stolbergschool (hoofdgebouw),0345::SB18,3905 LD,2004,750,0,8,0,4,3,644,107,0,0,4,0,0,0,754,87,105,17,68,55,19,46,308,2,0,3,19,0,2,0,5,0,14,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Rehobothschool,0345::SB19,3905 GJ,1941,1016,1,6,0,0,2,858,163,0,0,0,0,0,0,1023,142,90,32,48,61,16,25,547,5,0,4,29,0,1,0,9,0,7,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorgcentrum 't Boveneind,0345::SB20,3905 JD,1623,701,8,2,0,0,0,608,103,0,0,0,0,0,0,711,73,62,30,38,29,21,26,376,5,0,2,22,0,2,0,3,2,10,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau School Het Mozaïek,0345::SB21,3902 CZ,1420,759,2,2,1,0,0,672,90,0,0,1,0,0,0,762,102,55,40,65,62,27,29,339,3,0,3,13,0,3,0,3,2,13,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wijkcentrum Aller Erf,0345::SB22,3902 CZ,1470,784,1,0,0,0,1,695,89,0,0,0,0,0,0,785,105,101,48,57,61,22,58,271,5,0,9,24,0,2,0,2,0,19,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dienstencentrum Kleine Beer,0345::SB23,3901 SH,1601,658,1,1,0,0,0,576,84,0,0,0,0,0,0,660,103,109,29,38,45,21,42,206,8,1,2,37,0,5,0,3,0,9,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Buurthuis De Driehoek,0345::SB24,3902 XX,1323,497,1,2,0,0,0,446,54,0,0,0,0,0,0,500,57,82,37,31,45,16,28,156,5,0,2,16,3,3,0,6,0,10,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau School Achtbaan,0345::SB25,3906 AD,1574,711,1,3,0,1,2,623,89,0,0,1,0,0,0,714,94,89,30,62,72,33,55,222,3,0,8,12,1,2,0,7,0,21,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau School De Grondtoon (hoofdgebouw),0345::SB26,3906 BW,1831,920,4,0,0,0,1,805,118,0,0,0,0,0,0,924,150,83,61,125,94,31,42,275,4,0,5,16,0,3,3,3,3,22,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau School De Burcht,0345::SB27,3903 WK,1346,485,1,1,0,0,1,396,90,0,0,0,0,0,0,487,90,69,15,76,44,7,17,143,2,0,1,6,0,2,0,3,0,10,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau School Het Mozaïek,0345::SB28,3903 WK,1508,621,0,1,0,0,2,544,76,0,0,0,0,0,0,622,64,103,44,101,75,16,30,139,7,1,6,15,0,1,1,3,0,15,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Brede Wijkvoorz. 't SpeelKwartier,0345::SB29,3902 JA,1305,579,1,0,0,0,1,483,96,0,0,0,0,0,0,580,67,65,22,80,81,15,21,193,1,0,1,9,0,3,1,3,2,15,0
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentehuis,0345::SB30,3901 GA,783,437,1,4,0,0,6,389,47,0,0,0,0,0,0,442,73,59,30,55,42,19,37,80,4,1,6,16,0,2,0,0,0,12,1
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Chr. Geref. Pniëlkerk,0345::SB31,3902 KD,1431,474,0,0,0,0,0,403,71,0,0,0,0,0,0,474,65,40,12,35,36,15,30,208,2,0,0,9,0,4,1,4,1,11,1
,Veenendaal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau MS-De Meent (10-12 uur),0345::SB32,3902 HK,0,49,0,0,0,0,0,43,6,0,0,0,0,0,0,49,9,4,1,2,3,0,0,20,0,0,0,5,4,0,0,0,0,1,0
