contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Westhoek,1709::SB1,4761 AJ,1050,429,1,1,0,0,0,369,62,0,0,0,0,0,0,431,106,53,23,83,58,22,30,22,0,0,2,10,1,0,1,1,1,16,0
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Zeven Schakels,1709::SB2,4761 BN,1141,421,1,1,0,0,2,386,35,0,0,0,0,0,0,423,88,61,36,64,40,13,45,15,0,1,0,36,1,1,1,1,1,16,1
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kruisgebouw,1709::SB3,4761 KC,1408,344,1,0,0,0,0,311,34,0,0,0,0,0,0,345,55,81,41,16,22,13,54,14,0,0,2,20,1,1,0,1,0,21,2
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Pluspunt Serena,1709::SB4,4761 TW,1691,538,2,0,0,0,1,482,57,0,0,0,0,0,0,540,62,102,40,74,54,31,80,22,7,1,3,19,0,3,2,3,1,33,1
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Openbare Basisschool De Boemerang,1709::SB5,4761 SB,1543,449,1,1,0,0,1,398,52,0,0,0,0,0,0,451,46,61,45,72,71,21,59,23,3,0,7,14,0,1,0,0,1,25,0
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Sportgezondheidscentrum Zevenbergen,1709::SB6,4761 KN,1493,340,1,1,0,0,0,298,44,0,0,0,0,0,0,342,32,85,33,38,30,15,41,9,4,0,2,26,0,1,0,0,0,24,0
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Sportplaza Moerdijk De Kristal,1709::SB7,4761 ZC,1614,595,2,3,0,0,0,525,75,0,0,0,0,0,0,600,73,90,52,155,83,27,38,24,2,0,2,21,1,1,0,0,0,26,0
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Stationsrestauratie Happy Dees,1709::SB8,4761 BG,1080,528,4,0,0,0,1,468,63,0,0,0,0,0,0,532,115,68,44,105,80,20,31,11,9,0,5,22,0,1,0,0,0,16,1
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Ons Stedeke,1709::SB9,4772 RA,692,215,1,1,0,0,0,197,20,0,0,0,0,0,0,217,46,45,6,45,28,7,17,2,0,0,0,9,1,0,0,0,0,9,0
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Zevensprong,1709::SB10,4765 CP,1289,396,0,1,0,0,0,350,47,0,0,0,0,0,0,397,98,79,29,61,32,6,36,5,3,0,2,25,2,1,0,4,0,13,0
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau SBO Het Palet,1709::SB11,4791 JL,1372,488,3,0,0,0,0,421,70,0,0,0,0,0,0,491,99,88,16,63,39,12,40,85,1,0,0,22,0,4,0,8,0,11,0
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Niervaert,1709::SB12,4791 GB,1513,421,1,1,0,0,0,374,49,0,0,0,0,0,0,423,80,122,22,31,36,4,48,33,1,0,4,21,0,6,0,0,0,13,0
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Parochiehuis,1709::SB13,4791 HH,1514,584,2,0,0,0,0,514,72,0,0,0,0,0,0,586,165,70,28,64,58,24,34,80,1,2,3,28,2,2,1,0,2,20,0
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Ankerkuil,1709::SB14,4781 AR,918,275,1,1,0,0,0,247,30,0,0,0,0,0,0,277,42,103,10,35,16,7,23,7,3,0,4,14,1,0,0,1,0,9,0
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau GSch.huis Noordhoek,1709::SB15,4759 BD,886,290,1,0,0,0,1,247,43,0,0,0,0,0,0,291,69,50,13,53,29,5,30,4,1,0,2,21,0,3,0,0,1,9,0
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau 't Sandt,1709::SB16,4758 AJ,1728,546,4,1,0,1,2,489,61,0,0,0,1,0,0,552,77,121,33,76,65,15,84,3,1,0,4,32,1,1,0,0,1,31,1
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Mauritshuis,1709::SB17,4797 AC,1681,764,7,1,0,0,2,682,88,0,0,0,0,0,0,772,163,78,74,153,121,28,46,23,5,0,3,31,2,2,1,2,1,30,1
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Blokhut,1709::SB18,4797 HT,699,259,0,0,0,0,0,236,23,0,0,0,0,0,0,259,32,53,24,35,26,12,36,10,0,0,0,12,0,0,0,2,0,17,0
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Parel,1709::SB19,4793 CB,1374,491,2,3,0,0,0,434,62,0,0,0,0,0,0,496,106,95,30,56,47,9,82,8,6,0,4,24,0,2,0,0,2,20,0
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Fendertshof,1709::SB20,4793 ES,1198,396,1,0,0,0,0,363,34,0,0,0,0,0,0,397,78,75,26,58,31,10,51,17,6,0,1,24,0,0,2,1,0,16,0
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Openbare Basisschool De Springplank,1709::SB21,4793 BC,1471,452,1,1,0,0,0,407,47,0,0,0,0,0,0,454,51,121,42,64,48,8,71,8,2,0,5,15,0,2,0,1,0,14,0
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Pestalozzihuis,1709::SB22,4794 AA,843,245,0,0,0,0,1,212,32,0,0,0,0,0,0,245,40,45,13,30,24,10,41,6,1,1,1,10,0,1,0,0,0,22,0
,Moerdijk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kantine VV Oudemolen,1709::SB23,4793 TB,522,162,1,0,0,0,1,136,26,0,0,0,0,0,0,163,42,16,8,34,17,8,10,6,0,0,3,4,1,1,0,0,0,12,0
