contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Dienstencentrum ""De Veste""",0715::SB1,4531 GV,2137,847,1,2,0,0,9,771,70,0,0,0,0,0,0,850,125,135,101,104,106,21,76,84,10,1,5,35,3,1,3,2,0,34,1
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Buurtcentrum ""De Triangel""",0715::SB2,4531 CL,1383,336,2,0,0,0,0,304,34,0,0,0,0,0,0,338,23,61,40,30,35,23,55,18,3,1,8,9,7,0,2,2,1,17,1
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Buurthuis ""De Kameleon""",0715::SB3,4537 RJ,1097,307,2,0,0,0,1,264,44,0,0,0,0,0,0,309,16,73,42,9,30,14,43,40,3,0,6,10,1,1,1,1,2,15,0
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Sportcentrum ""Vliegende Vaart""",0715::SB4,4537 DH,1518,449,1,1,0,0,2,382,67,0,0,0,0,0,0,451,58,73,46,49,49,13,59,66,4,0,2,16,0,1,2,1,1,9,0
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Zorgcentrum ""Bachten Dieke""",0715::SB5,4532 BP,1881,788,2,5,0,0,1,694,100,0,0,0,0,0,0,795,130,112,85,80,75,22,70,132,3,0,4,42,0,0,4,3,1,25,0
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Zorgcentrum ""De Blide""",0715::SB6,4532 CZ,1298,377,1,0,0,0,1,339,38,0,0,0,0,0,0,378,64,56,72,21,27,5,38,68,1,0,0,11,0,0,0,0,0,14,0
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Praktijkschool ""De Sprong""",0715::SB7,4535 AD,1379,358,2,3,0,0,1,327,35,0,0,0,0,0,0,363,43,61,47,33,49,15,33,32,1,0,1,22,3,1,0,5,0,12,0
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau CZR Ter Schorre,0715::SB8,4536 GD,1726,682,0,2,0,0,1,604,79,0,0,0,0,0,0,684,77,140,102,37,40,16,87,102,1,1,3,40,0,1,3,0,3,28,1
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Scalda,0715::SB9,4535 HA,1747,480,0,0,0,0,0,392,88,0,0,0,0,0,0,480,60,69,54,39,72,17,49,90,0,0,2,12,0,2,1,3,0,10,0
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau O.B.S. ""De Meerpaal""",0715::SB10,4535 ED,1557,597,1,0,0,0,1,522,75,0,0,0,0,0,0,598,106,90,53,72,85,27,40,73,2,0,2,19,1,3,6,1,0,17,0
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Brede School ""De Twijn""",0715::SB11,4532 JM,1516,615,2,0,0,0,2,543,72,0,0,0,0,0,0,617,109,97,51,54,57,24,75,83,4,0,3,29,3,2,0,2,0,22,0
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Brede School Othene,0715::SB12,4533 DW,2279,786,4,0,0,0,0,693,97,0,0,0,0,0,0,790,129,95,57,159,122,25,56,91,0,0,0,22,0,2,4,3,0,21,0
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Annelot Ter Walle,0715::SB13,4521 AZ,1259,528,1,1,0,0,5,472,53,0,0,0,0,0,0,530,103,77,52,61,56,13,44,63,1,0,1,24,1,2,9,0,0,21,0
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Zorgcentrum ""Vremdieke""",0715::SB14,4542 EE,1152,374,1,2,0,0,0,352,25,0,0,0,0,0,0,377,46,42,45,39,23,12,24,106,1,0,2,13,0,1,3,3,0,14,0
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kerkcentrum,0715::SB15,4542 AE,1162,450,1,0,0,0,0,379,72,0,0,0,0,0,0,451,71,66,43,26,31,10,29,133,1,0,7,15,0,1,5,1,0,11,0
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Zorgcentrum ""De Molenhof""",0715::SB16,4543 CM,2287,872,0,1,0,0,3,752,118,0,0,0,0,0,0,873,186,117,31,51,66,17,58,277,2,0,4,19,3,4,2,12,0,23,0
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Welzijnscentrum  "" 't Meulengat""",0715::SB17,4541 GS,1785,491,1,1,0,0,0,429,64,0,0,0,0,0,0,493,92,135,49,38,26,15,60,20,4,0,0,27,4,3,3,0,0,15,0
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Voormalig gemeentehuis Sas van Gent,0715::SB18,4551 CE,1010,325,0,2,0,0,3,296,28,0,0,0,0,0,0,327,49,67,42,34,50,15,26,3,0,0,3,13,1,1,2,1,0,18,0
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Verzorgingshuis ""De Redoute""",0715::SB19,4551 HT,1544,482,1,2,0,0,1,429,55,0,0,0,0,0,0,485,71,106,64,40,50,15,73,5,0,0,3,24,2,4,0,2,0,23,0
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Buurtcentrum ""De Straete""",0715::SB20,4551 LN,284,115,0,0,0,0,0,96,19,0,0,0,0,0,0,115,40,19,5,8,2,2,12,8,0,0,1,11,0,0,2,0,0,3,2
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Woonzorgcentrum "" 't Verlaet""",0715::SB21,4554 BE,1448,459,0,3,0,1,0,407,54,0,0,1,0,0,0,461,72,96,59,45,56,18,56,2,5,0,4,23,0,4,3,0,1,15,0
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Gemeenschapscentrum ""De Kaaie""",0715::SB22,4553 AW,1594,585,0,5,0,0,3,504,83,0,0,0,0,0,0,590,128,100,56,93,77,25,45,16,2,0,1,16,2,1,7,0,1,15,0
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Voormalig stadhuis Axel,0715::SB23,4571 BG,1441,564,2,4,0,0,2,507,61,0,0,0,0,0,0,570,94,102,54,51,59,16,50,96,7,0,3,13,0,0,1,1,1,16,0
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Zorgcentrum ""De Vurssche""",0715::SB24,4571 HT,1450,511,5,2,0,0,1,448,69,0,0,0,0,0,0,518,71,86,49,61,51,12,42,97,1,0,3,16,1,2,0,1,2,15,1
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Het Trefpunt,0715::SB25,4571 KC,1505,478,0,0,0,0,0,416,62,0,0,0,0,0,0,478,67,98,42,36,41,15,47,91,2,0,3,21,1,1,5,0,0,8,0
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gregoriuscentrum,0715::SB26,4571 BH,1672,558,4,5,0,0,0,510,57,0,0,0,0,0,0,567,85,114,63,53,50,14,44,88,2,0,1,31,0,1,0,0,1,11,0
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Zorgcentrum ""De Lange Akkers""",0715::SB27,4576 DX,1621,517,5,3,0,0,1,457,67,0,0,0,0,0,0,525,79,123,50,47,59,26,62,4,3,0,1,25,10,2,1,1,1,22,1
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeenschapshuis 't Kaaike,0715::SB28,4574 RD,993,343,1,1,0,0,1,305,39,0,0,0,0,0,0,345,83,73,31,40,31,10,37,8,0,0,0,17,0,1,2,0,0,10,0
,Terneuzen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Buurthuis Overslag,0715::SB29,4575 NL,163,77,1,0,0,0,0,67,11,0,0,0,0,0,0,78,14,13,8,11,17,9,2,0,0,0,0,1,0,0,0,0,0,2,0
