contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Buren,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Verzorgingshuis Oranjehof,0214::SB1,4116 DJ,1342,630,1,0,0,0,2,541,88,0,0,0,0,0,0,631,92,76,92,93,90,18,46,49,1,0,3,32,4,0,7,2,0,25,0
,Buren,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis  Erichem,0214::SB2,4117 GJ,1313,478,1,0,0,0,0,410,69,0,0,0,0,0,0,479,78,76,35,106,61,15,30,38,0,0,3,19,2,0,1,1,0,13,0
,Buren,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis  't Ecksternest,0214::SB3,4024 HM,1289,526,3,2,0,0,5,461,65,0,0,0,0,0,0,531,70,90,37,88,70,26,38,49,0,0,3,26,2,0,2,0,1,23,1
,Buren,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis De Hoekenburg Rijswijk,0214::SB4,4023 AV,406,223,2,0,0,0,0,199,26,0,0,0,0,0,0,225,24,42,31,37,26,16,17,7,2,0,2,6,1,3,0,0,1,8,0
,Buren,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis De Rozenhoek Ravenswaaij,0214::SB5,4119 LW,425,259,0,0,0,0,0,225,34,0,0,0,0,0,0,259,50,36,35,43,41,9,10,13,0,0,1,4,0,1,1,1,0,13,1
,Buren,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis Kerk-Avezaath,0214::SB6,4012 BC,1090,490,6,0,0,0,0,448,48,0,0,0,0,0,0,496,69,87,58,77,70,13,40,8,3,0,1,36,2,1,0,1,1,23,0
,Buren,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis de Oude School Zoelen,0214::SB7,4011 EM,1236,486,2,1,0,0,1,426,62,0,0,0,0,0,0,489,60,88,57,94,55,13,43,14,4,0,2,20,0,2,1,0,1,31,1
,Buren,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis 't Zoetzand  Beusichem,0214::SB8,4112 JL,1381,622,4,0,0,0,0,541,85,0,0,0,0,0,0,626,82,92,64,138,90,23,35,45,3,0,3,15,14,1,1,0,0,16,0
,Buren,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentehuis Maurik,0214::SB9,4021 VZ,1588,513,0,2,0,1,2,433,81,0,0,0,1,0,0,516,85,102,51,91,64,12,34,23,1,0,3,19,2,5,0,1,0,19,1
,Buren,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau O.b.s. de Klepper,0214::SB10,4111 LD,746,302,0,0,0,0,0,258,44,0,0,0,0,0,0,302,31,41,44,54,56,18,11,16,0,0,2,11,5,1,0,0,0,12,0
,Buren,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Het Gildehuis,0214::SB11,4033 GP,1808,660,0,2,0,0,0,572,90,0,0,0,0,0,0,662,83,106,62,83,41,16,33,197,3,0,2,12,3,1,0,1,0,14,3
,Buren,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Verzorgingshuis de Valentijn Maurik,0214::SB12,4021 HN,1659,513,2,0,0,0,1,433,81,0,0,0,0,0,0,515,79,108,61,70,63,13,36,24,2,1,3,27,2,2,0,0,0,21,1
,Buren,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Meentschool Ommeren,0214::SB13,4032 NA,1446,522,1,0,0,1,4,425,95,0,0,0,1,0,0,524,67,96,35,83,52,17,27,88,4,0,4,15,2,2,0,1,0,29,0
,Buren,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau O.b.s. Prins Willem-Alexander,0214::SB14,4112 JT,749,363,1,1,0,0,0,324,41,0,0,0,0,0,0,365,41,58,69,70,58,3,24,11,2,0,3,11,3,1,0,0,2,7,0
