contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Maasdriel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentehuis Kerkdriel,0263::SB1,5331 CB,2180,888,5,4,0,0,1,716,180,0,0,0,0,0,0,897,147,253,51,118,99,16,65,13,2,0,12,51,0,4,28,4,0,25,0
,Maasdriel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Leijenstein,0263::SB3,5331 TA,1140,416,4,0,0,0,0,367,53,0,0,0,0,0,0,420,89,122,29,44,28,13,31,4,3,0,2,29,0,2,8,0,0,12,0
,Maasdriel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau MFC De Kreek,0263::SB4,5331 KC,2553,461,1,0,0,0,1,361,100,0,0,0,0,0,0,462,81,150,16,68,56,6,31,3,1,0,1,19,2,0,16,0,0,10,1
,Maasdriel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Boxhof,0263::SB6,5334 JR,1175,512,0,0,1,0,0,421,92,0,0,0,1,0,0,513,128,155,14,83,32,11,23,6,5,1,0,28,0,0,18,0,0,8,0
,Maasdriel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis Gelre's End,0263::SB7,5321 GG,1299,608,2,1,0,1,1,524,87,0,0,0,1,0,0,612,137,85,35,81,58,31,45,74,2,0,2,31,1,0,10,0,2,14,0
,Maasdriel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Rehoboth,0263::SB8,5321 TM,2369,800,1,1,0,0,0,682,120,0,0,0,0,0,0,802,148,125,40,100,104,18,51,128,4,0,3,34,2,3,10,1,0,26,3
,Maasdriel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Lindeboom,0263::SB10,5324 EP,1324,380,1,0,0,0,0,342,39,0,0,0,0,0,0,381,78,72,24,31,38,13,52,6,0,0,3,33,0,1,8,0,0,20,1
,Maasdriel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Weesboom,0263::SB11,5324 AT,1366,478,1,0,0,0,0,400,79,0,0,0,0,0,0,479,137,97,22,77,54,12,29,2,4,0,3,21,1,2,5,1,0,11,0
,Maasdriel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis Ons Huis,0263::SB13,5325 XE,783,324,1,0,0,0,0,281,44,0,0,0,0,0,0,325,73,40,17,34,27,13,23,50,1,0,0,16,3,0,18,1,0,8,0
,Maasdriel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis De Vrijheid,0263::SB14,6624 KN,1039,358,3,0,0,0,0,327,34,0,0,0,0,0,0,361,28,72,45,55,18,32,41,8,1,0,3,27,1,0,17,0,0,10,0
,Maasdriel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Parel,0263::SB15,5328 AA,1213,390,0,2,0,0,0,331,61,0,0,0,0,0,0,392,66,54,22,58,56,30,41,3,2,0,4,29,0,0,6,1,0,18,0
,Maasdriel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Vaste Burcht,0263::SB16,5328 ES,928,350,1,1,0,0,2,306,44,0,0,0,0,0,0,352,74,58,22,59,41,25,22,16,1,0,3,10,1,0,4,0,0,14,0
,Maasdriel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dorpshuis De Kil,0263::SB17,5327 AR,531,299,1,0,0,0,1,266,33,0,0,0,0,0,0,300,45,46,21,55,47,21,25,5,5,1,5,5,2,2,2,0,0,12,0
,Maasdriel,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Drie Linden,0263::SB18,5335 LK,490,204,0,0,0,0,0,173,31,0,0,0,0,0,0,204,46,31,14,16,23,9,15,3,1,0,28,4,0,0,8,0,0,6,0
