contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Etten-Leur,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Raadzaal,0777::SB1,,1027,718,0,0,1,0,4,654,59,0,0,1,0,0,0,717,161,86,60,106,104,43,62,8,2,0,6,42,0,2,0,5,0,31,0
,Etten-Leur,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Nieuwe Nobelaer,0777::SB2,,1880,574,1,0,0,0,0,508,67,0,0,0,0,0,0,575,118,140,35,63,58,24,56,7,8,0,2,38,0,1,1,4,0,19,0
,Etten-Leur,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Avoord Zorg en Wonen, locatie Anbarg",0777::SB3,,1023,500,5,1,0,0,0,456,50,0,0,0,0,0,0,506,110,79,32,55,54,21,66,11,4,0,3,40,0,0,0,3,0,22,0
,Etten-Leur,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Woonstichting Etten-Leur,0777::SB4,,1064,283,0,1,0,0,1,255,28,0,0,0,0,0,0,284,58,32,25,53,46,10,29,6,0,0,3,13,0,0,0,1,0,7,0
,Etten-Leur,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Smeltkroes de Keen,0777::SB5,,1406,269,0,2,0,0,0,230,41,0,0,0,0,0,0,271,33,46,21,45,50,11,22,5,4,0,4,8,1,0,0,0,0,19,0
,Etten-Leur,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Dep. Basisschool De Hasselbraam,0777::SB6,,1348,465,2,2,0,0,0,411,58,0,0,0,0,0,0,469,63,86,47,65,77,18,52,3,4,2,5,22,3,0,0,0,0,18,0
,Etten-Leur,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau 4 Heemskinderen,0777::SB7,,1052,322,1,0,0,0,0,292,31,0,0,0,0,0,0,323,58,68,24,28,43,15,44,5,0,0,4,9,2,0,2,7,2,11,0
,Etten-Leur,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wijkgebouw Ut Praotuis,0777::SB8,,1308,470,1,1,0,0,0,437,35,0,0,0,0,0,0,472,92,67,37,82,81,21,35,3,0,0,3,29,2,1,0,1,2,14,0
,Etten-Leur,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Scholengemeenschap,0777::SB9,,1598,487,1,2,0,0,0,419,72,0,1,0,1,0,0,491,97,65,38,78,92,27,46,7,3,1,4,10,0,1,0,0,0,18,0
,Etten-Leur,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Avoord Zorg en Wonen, locatie Kloostergaard",0777::SB10,,1434,403,2,0,0,0,0,356,49,0,0,0,0,0,0,405,136,68,15,68,44,10,19,5,0,0,2,23,0,0,0,1,1,11,0
,Etten-Leur,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Stichting Instuif het Zorgenkind,0777::SB11,,1690,298,1,3,0,0,0,268,33,0,0,1,0,1,0,301,64,36,23,43,39,10,39,5,0,0,2,16,0,2,0,0,1,17,1
,Etten-Leur,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Tafeltennishal Tanaka,0777::SB12,,1325,313,2,0,0,0,0,275,40,0,0,0,0,0,0,315,48,83,37,47,28,12,27,3,2,1,2,7,0,1,0,1,0,14,0
,Etten-Leur,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kantine gemeentewerf,0777::SB13,,1017,307,1,0,0,0,1,264,43,0,0,0,0,0,0,308,67,42,23,40,62,11,27,1,0,0,3,13,0,1,2,3,0,12,0
,Etten-Leur,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wijkgebouw De Gong,0777::SB14,,1765,585,2,0,0,0,0,538,49,0,0,0,0,0,0,587,100,94,57,59,86,29,77,6,1,0,5,33,1,2,1,7,1,26,0
,Etten-Leur,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool de Klankhof,0777::SB15,,1861,504,2,0,0,0,2,454,50,0,0,0,0,0,0,506,66,110,42,49,83,28,56,12,3,1,6,25,1,0,0,4,1,17,0
,Etten-Leur,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Brede school De Vleer,0777::SB16,,2949,800,7,1,0,0,0,719,90,0,1,0,1,0,0,809,95,184,43,110,121,33,99,11,4,1,11,31,0,3,2,8,0,40,4
,Etten-Leur,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Brede school Het Voortouw,0777::SB17,,1023,460,2,1,0,0,0,397,65,0,1,1,0,0,0,462,72,53,29,90,89,22,43,4,2,0,5,33,1,1,2,1,0,13,0
,Etten-Leur,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Brede school D'n Overkant,0777::SB18,,1391,526,2,2,0,0,1,464,65,0,0,0,0,0,0,530,94,73,46,101,76,29,55,7,3,0,6,22,1,0,0,2,1,9,1
,Etten-Leur,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Trouwkerkje,0777::SB19,,1585,719,2,3,0,0,4,637,83,0,0,0,0,0,0,724,120,153,52,94,102,36,74,4,6,0,10,34,0,0,1,1,3,28,1
,Etten-Leur,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Sportpark Lage Banken,0777::SB20,,1389,309,0,1,0,0,0,276,34,0,0,0,0,0,0,310,54,56,34,36,43,8,26,6,0,0,1,27,4,0,0,1,0,13,0
,Etten-Leur,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Brede school De Pijler,0777::SB21,,1642,469,0,0,0,0,0,400,69,0,0,0,0,0,0,469,73,79,23,102,88,24,32,4,7,0,3,11,0,1,0,2,1,19,0
