contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Vlaardingen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Stadskantoor,0622::SB1,3131 VX,1345,542,1,1,0,0,1,477,66,0,0,0,0,0,0,544,50,106,56,45,88,51,62,25,4,0,8,12,1,3,0,0,0,31,0
,Vlaardingen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Heilige Lucaskerk,0622::SB2,3131 BN,1261,422,1,1,0,0,1,371,52,0,0,0,0,0,0,424,34,93,32,50,50,32,56,22,0,0,4,8,1,2,0,1,4,33,0
,Vlaardingen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kerkgebouw de Fontein,0622::SB3,3131 GD,1524,411,4,0,0,0,0,368,47,0,0,0,0,0,0,415,24,99,34,38,40,23,71,35,2,0,4,14,1,1,1,1,0,23,0
,Vlaardingen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Rehobothkerk,0622::SB4,3131 LL,1492,527,6,2,0,0,0,465,70,0,0,0,0,0,0,535,62,135,43,60,45,11,64,55,6,0,8,16,0,2,0,0,1,18,1
,Vlaardingen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorgcentrum Soenda,0622::SB5,3131 LV,1585,651,1,2,0,2,0,603,53,0,0,0,2,0,0,656,83,149,41,41,57,29,89,100,4,0,1,32,0,3,0,0,0,22,0
,Vlaardingen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Bibliotheek Centrum,0622::SB6,3131 CS,1346,376,8,0,0,1,0,338,47,0,0,0,1,0,0,385,33,81,46,27,37,19,63,17,3,0,6,16,0,0,1,0,0,27,0
,Vlaardingen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Buurthuis de Pijpelaar,0622::SB7,3131 EV,1820,451,5,2,0,0,0,457,1,0,0,0,0,0,0,458,29,131,50,25,41,24,75,33,1,0,1,11,0,1,0,5,0,24,0
,Vlaardingen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Basisschool Het Visnet,0622::SB8,3131 PS,1659,351,1,0,0,0,0,315,37,0,0,0,0,0,0,352,15,109,40,18,36,29,49,10,1,2,3,8,4,3,0,0,0,24,0
,Vlaardingen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wooncentrum De Bolder,0622::SB9,3133 BK,740,292,1,2,0,0,0,270,25,0,0,0,0,0,0,295,27,84,23,26,25,6,40,19,1,0,0,29,0,2,0,0,0,10,0
,Vlaardingen,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Zorgcentrum de Wetering,0622::SB10,3132 JB,1599,422,5,1,0,0,0,380,48,0,0,0,0,0,0,428,64,101,37,25,33,13,55,53,5,0,1,16,0,2,0,1,0,16,0
