contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Heemskerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Woonzorgcentrum St. Agnes,0396::SB1,1962 GA,1960,644,2,6,0,0,2,591,59,0,0,0,0,0,0,652,96,130,87,32,84,32,62,26,10,0,7,43,1,3,2,0,2,27,0
,Heemskerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Verpleeghuis Meerstate,0396::SB2,1962 AB,1781,738,2,2,0,0,1,684,57,0,0,0,0,0,0,742,118,107,78,79,128,56,63,10,6,0,3,36,1,6,2,2,3,39,1
,Heemskerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau RKBS de Otterkolken,0396::SB3,1963 AS,1934,665,1,4,1,0,0,593,76,0,0,1,0,0,0,669,60,88,76,72,127,53,79,20,4,1,8,34,1,4,2,0,1,35,0
,Heemskerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau OBS De Zevenhoeven,0396::SB4,1963 KH,1959,701,1,1,0,0,1,642,60,0,0,0,0,0,0,703,98,85,87,69,134,64,83,6,4,2,3,34,0,0,2,2,2,25,1
,Heemskerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kantine Brandweerkazerne,0396::SB5,1962 TG,1645,537,1,0,0,0,1,501,36,0,0,0,0,0,0,538,92,98,77,36,70,30,64,9,1,0,7,22,0,3,3,0,2,23,0
,Heemskerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Buurthuis de Schuilhoek,0396::SB6,1962 TV,1607,501,1,3,0,0,0,453,52,0,0,0,0,0,0,505,89,92,35,48,65,30,57,17,5,0,3,26,2,3,2,2,0,25,0
,Heemskerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeentehuis,0396::SB7,1964 EZ,2199,834,4,1,0,1,1,759,80,0,0,0,1,0,0,840,148,133,103,94,112,54,89,5,4,1,14,28,1,4,2,1,1,39,1
,Heemskerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Woongroep van Ouderen Burisbeek,0396::SB8,1964 KT,1784,689,1,2,0,0,0,615,77,0,0,0,0,0,0,692,93,103,59,87,111,53,76,21,9,0,5,28,0,2,1,1,1,39,0
,Heemskerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Verpleeghuis Heemswijk,0396::SB9,1964 RM,1766,644,0,1,0,0,0,570,75,0,0,0,0,0,0,645,78,109,64,66,123,44,78,17,4,0,5,20,1,2,0,0,2,31,0
,Heemskerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Buurtcentrum D'Evelaer,0396::SB10,1969 MV,1393,447,1,0,0,0,0,386,62,0,0,0,0,0,0,448,91,56,33,75,68,24,31,6,4,0,5,24,0,0,0,0,0,30,0
,Heemskerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Verzorgingshuis Westerheem,0396::SB11,1962 GA,1977,783,3,1,0,0,2,713,72,0,0,0,0,0,0,787,165,122,75,86,104,49,61,11,8,1,8,46,0,2,2,3,4,34,2
,Heemskerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Anne Frankschool,0396::SB12,1964 BC,1671,631,3,2,0,0,1,573,62,0,0,0,0,0,0,636,70,96,84,85,105,50,71,5,1,0,6,21,1,2,2,0,0,32,0
,Heemskerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Harteheem,0396::SB13,1967 NM,1514,504,3,4,0,0,3,471,37,0,0,0,0,0,0,511,72,83,56,53,77,37,44,23,2,0,1,37,3,2,0,5,2,7,0
,Heemskerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau OBS 't Tweespan,0396::SB14,1966 XA,2010,701,3,1,0,1,0,622,84,0,0,0,1,0,0,706,98,98,91,59,96,40,104,19,9,2,10,37,0,2,0,2,1,32,1
,Heemskerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau RKB De Vlinder,0396::SB15,1966 VD,2038,632,2,3,0,0,0,579,58,0,0,0,0,0,0,637,89,126,61,33,83,32,94,19,9,1,7,52,1,2,0,1,1,20,1
,Heemskerk,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Wijkcentrum Citadel,0396::SB16,1967 KD,3020,913,0,12,0,0,2,803,120,0,0,0,0,0,0,925,75,156,77,167,178,64,82,27,4,1,9,23,0,1,3,4,0,41,1
