contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA - Europese Volkspartij,PVV (Partij voor de Vrijheid),P.v.d.A./Europese Sociaaldemocraten,VVD,Democraten 66 (D66) - ALDE,GROENLINKS,SP (Socialistische Partij),ChristenUnie-SGP,Artikel50,"IQ, de Rechten-Plichten-Partij",Piratenpartij,50PLUS,De Groenen,Anti  EU(ro)  Partij,Liberaal Democratische Partij,JEZUS LEEFT,ikkiesvooreerlijk.eu,Partij voor de Dieren,Aandacht en Eenvoud
,Leudal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kantine Voetbalver SV Heythuysen,1640::SB1,6093 BP,1714,372,1,0,0,0,0,332,41,0,0,0,0,0,0,373,93,62,27,45,40,8,46,8,0,0,1,29,0,0,0,0,1,12,0
,Leudal,EP2014,Europees Parlement 2014,,,2014-05-22,"Stembureau Zorgcentrum ""De Kreppel""",1640::SB2,6093 KE,1696,533,3,0,0,0,3,467,66,0,0,0,0,0,0,536,182,58,34,74,77,24,44,3,4,0,1,19,0,1,0,0,1,11,0
,Leudal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau De Bombardon,1640::SB3,6093 GA,1798,799,4,3,0,0,0,697,109,0,0,0,0,0,0,806,226,120,39,76,123,31,94,15,6,0,0,37,3,4,1,1,1,22,0
,Leudal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeenschapshuis Baexheimerhof,1640::SB4,6095 BD,1885,685,4,1,0,0,2,613,75,0,0,0,0,0,0,690,254,122,31,68,69,18,79,1,1,0,3,30,0,0,0,0,0,9,0
,Leudal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Café-Zaal Geraats,1640::SB5,6096 AL,1359,494,9,0,0,0,1,440,62,0,0,0,0,0,0,503,166,69,17,67,44,21,43,8,6,0,2,14,2,1,0,2,0,32,0
,Leudal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Trefcentrum Kelpen-Oler,1640::SB6,6037 RX,921,321,1,0,0,0,3,292,27,0,0,0,0,0,0,322,131,62,9,40,24,6,30,2,0,1,3,8,1,0,0,0,0,4,0
,Leudal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Hotel - Restaurant De Beukelaer,1640::SB7,6088 EG,1661,532,3,0,0,0,1,467,67,0,0,0,0,0,0,535,147,74,36,62,74,24,50,4,4,0,2,38,1,0,0,2,0,12,2
,Leudal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Kloeästerhoaf,1640::SB8,6088 BC,1716,576,2,0,0,0,0,507,71,0,0,0,0,0,0,578,154,111,49,53,69,24,68,4,4,0,1,25,0,0,1,0,0,12,1
,Leudal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeenschapshuis de Klokkestoel,1640::SB9,6089 NG,602,252,3,0,0,0,2,225,28,0,0,0,0,0,0,255,95,26,14,28,32,3,23,2,1,0,0,15,1,0,0,0,0,11,1
,Leudal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Handbooglokaal Vriendschap & Strijd,1640::SB10,6086 NR,1243,247,1,0,0,0,0,215,33,0,0,0,0,0,0,248,67,43,3,36,35,6,21,0,1,0,2,12,1,0,2,0,0,18,0
,Leudal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Gemeenschapshuis In d'n Haammaeker,1640::SB11,6086 BH,1452,534,1,1,0,0,0,472,64,0,0,0,0,0,0,536,150,93,32,50,76,27,50,3,7,0,2,28,2,0,0,1,0,13,0
,Leudal,EP2014,Europees Parlement 2014,,,2014-05-22,Stembureau Bibliocenter Haelen,1640::SB12,6081 AV,1769,533,3,0,0,0,2,497,37,0,0,0,0,0,0,536,123,116,25,65,56,21,58,8,3,0,3,29,0,0,0,3,3,19,1
